# Kaimal 1972 / Eurocode 1
time_s,U_ms,u_turbulent_ms,F_drag_N
275.6500,26.2201,6.2201,2526.5332
275.7000,25.1431,5.1431,2323.2408
275.7500,24.2393,4.2393,2159.2278
275.8000,25.8758,5.8758,2460.6177
275.8500,24.0551,4.0551,2126.5289
275.9000,24.4315,4.4315,2193.5961
275.9500,24.0967,4.0967,2133.8894
276.0000,23.6051,3.6051,2047.7152
276.0500,24.8017,4.8017,2260.5793
276.1000,26.9677,6.9677,2672.6652
276.1500,27.5304,7.5304,2785.3672
276.2000,25.9928,5.9928,2482.9300
276.2500,26.9657,6.9657,2672.2764
276.3000,25.5106,5.5106,2391.6651
276.3500,25.2430,5.2430,2341.7455
276.4000,24.1373,4.1373,2141.0942
276.4500,24.7206,4.7206,2245.8206
276.5000,24.9403,4.9403,2285.9188
276.5500,26.1018,6.1018,2503.7912
276.6000,25.2702,5.2702,2346.8009
276.6500,27.0741,7.0741,2693.7979
276.7000,24.6981,4.6981,2241.7269
276.7500,26.0935,6.0935,2502.2047
276.8000,24.2986,4.2986,2169.8025
276.8500,24.2430,4.2430,2159.8743
276.9000,24.7478,4.7478,2250.7582
276.9500,24.9190,4.9190,2282.0196
277.0000,25.9415,5.9415,2473.1327
277.0500,24.8651,4.8651,2272.1502
277.1000,25.0151,5.0151,2299.6449
277.1500,23.6169,3.6169,2049.7648
277.2000,24.7068,4.7068,2243.3083
277.2500,24.4925,4.4925,2204.5743
277.3000,23.2981,3.2981,1994.7911
277.3500,23.1585,3.1585,1970.9551
277.4000,24.0487,4.0487,2125.3944
277.4500,21.3839,1.3839,1680.4707
277.5000,21.0505,1.0505,1628.4751
277.5500,21.9132,1.9132,1764.6865
277.6000,21.6495,1.6495,1722.4719
277.6500,21.5753,1.5753,1710.6923
277.7000,21.4088,1.4088,1684.3934
277.7500,22.9919,2.9919,1942.7002
277.8000,25.8658,5.8658,2458.7189
277.8500,26.7315,6.7315,2626.0500
277.9000,25.9740,5.9740,2479.3401
277.9500,24.9596,4.9596,2289.4651
278.0000,24.6640,4.6640,2235.5430
278.0500,23.4518,3.4518,2021.2033
278.1000,25.7439,5.7439,2435.6084
278.1500,24.7533,4.7533,2251.7639
278.2000,23.6987,3.6987,2063.9859
278.2500,26.9065,6.9065,2660.5616
278.3000,27.2050,7.2050,2719.9065
278.3500,27.7274,7.7274,2825.3756
278.4000,27.3834,7.3834,2755.7005
278.4500,27.8904,7.8904,2858.6914
278.5000,26.2899,6.2899,2540.0093
278.5500,25.7158,5.7158,2430.2807
278.6000,24.3031,4.3031,2170.5987
278.6500,24.8257,4.8257,2264.9674
278.7000,25.1433,5.1433,2323.2896
278.7500,26.1233,6.1233,2507.9267
278.8000,26.4322,6.4322,2567.5768
278.8500,26.5245,6.5245,2585.5470
278.9000,27.7179,7.7179,2823.4293
278.9500,27.3740,7.3740,2753.8014
279.0000,27.6085,7.6085,2801.1955
279.0500,26.5863,6.5863,2597.5991
279.1000,24.5691,4.5691,2218.3876
279.1500,24.1851,4.1851,2149.5856
279.2000,26.6708,6.6708,2614.1426
279.2500,26.3795,6.3795,2557.3548
279.3000,29.1109,9.1109,3114.3521
279.3500,29.2039,9.2039,3134.2797
279.4000,30.1245,10.1245,3335.0063
279.4500,31.5118,11.5118,3649.2454
279.5000,30.2369,10.2369,3359.9422
279.5500,29.1857,9.1857,3130.3770
279.6000,28.0656,8.0656,2894.7104
279.6500,28.8534,8.8534,3059.5141
279.7000,27.8747,7.8747,2855.4657
279.7500,29.1653,9.1653,3126.0040
279.8000,29.8629,9.8629,3277.3389
279.8500,31.1527,11.1527,3566.5647
279.9000,27.4962,7.4962,2778.4520
279.9500,27.4620,7.4620,2771.5343
280.0000,28.9348,8.9348,3076.7956
280.0500,28.4822,8.4822,2981.3013
280.1000,27.3448,7.3448,2747.9307
280.1500,27.5272,7.5272,2784.7109
280.2000,29.6207,9.6207,3224.3852
280.2500,30.8800,10.8800,3504.3815
280.3000,30.2484,10.2484,3362.5099
280.3500,30.2375,10.2375,3360.0704
280.4000,29.5291,9.5291,3204.4849
280.4500,28.5048,8.5048,2986.0177
280.5000,29.3553,9.3553,3166.8654
280.5500,28.9022,8.9022,3069.8689
280.6000,27.5520,7.5520,2789.7453
280.6500,26.7146,6.7146,2622.7376
280.7000,29.8633,9.8633,3277.4167
280.7500,28.9160,8.9160,3072.7968
280.8000,27.7673,7.7673,2833.4999
280.8500,27.9301,7.9301,2866.8231
280.9000,26.0213,6.0213,2488.3794
280.9500,23.9445,3.9445,2107.0181
281.0000,25.1456,5.1456,2323.7100
281.0500,26.2389,6.2389,2530.1621
281.1000,25.3428,5.3428,2360.3011
281.1500,25.8066,5.8066,2447.4730
281.2000,21.4958,1.4958,1698.1102
281.2500,20.1346,0.1346,1489.8523
281.3000,21.3482,1.3482,1674.8709
281.3500,21.9302,1.9302,1767.4329
281.4000,24.5293,4.5293,2211.1972
281.4500,23.6341,3.6341,2052.7415
281.5000,24.6836,4.6836,2239.1116
281.5500,24.8840,4.8840,2275.6011
281.6000,23.0391,3.0391,1950.6910
281.6500,25.8411,5.8411,2454.0318
281.7000,25.8126,5.8126,2448.6172
281.7500,25.0413,5.0413,2304.4666
281.8000,26.9600,6.9600,2671.1369
281.8500,25.8839,5.8839,2462.1674
281.9000,27.0981,7.0981,2698.5753
281.9500,27.0913,7.0913,2697.2282
282.0000,27.5205,7.5205,2783.3657
282.0500,27.6615,7.6615,2811.9620
282.1000,26.1516,6.1516,2513.3645
282.1500,23.4402,3.4402,2019.2012
282.2000,22.9387,2.9387,1933.7322
282.2500,23.7960,3.7960,2080.9651
282.3000,22.0118,2.0118,1780.6076
282.3500,22.6530,2.6530,1885.8490
282.4000,22.3453,2.3453,1834.9780
282.4500,22.5635,2.5635,1870.9797
282.5000,23.5410,3.5410,2036.6094
282.5500,22.4766,2.4766,1856.5943
282.6000,21.8741,1.8741,1758.3963
282.6500,22.9831,2.9831,1941.2178
282.7000,22.0402,2.0402,1785.2034
282.7500,21.4356,1.4356,1688.6013
282.8000,23.6987,3.6987,2063.9891
282.8500,23.5063,3.5063,2030.6110
282.9000,22.4737,2.4737,1856.1277
282.9500,22.8584,2.8584,1920.2173
283.0000,21.7976,1.7976,1746.1294
283.0500,21.1319,1.1319,1641.0932
283.1000,21.0035,1.0035,1621.2172
283.1500,22.2542,2.2542,1820.0369
283.2000,20.6092,0.6092,1560.9233
283.2500,19.9773,-0.0227,1466.6711
283.3000,20.9698,0.9698,1616.0113
283.3500,22.9199,2.9199,1930.5507
283.4000,24.6342,4.6342,2230.1569
283.4500,23.4660,3.4660,2023.6485
283.5000,23.2163,3.2163,1980.8107
283.5500,25.1007,5.1007,2315.4118
283.6000,26.7876,6.7876,2637.0899
283.6500,27.8472,7.8472,2849.8322
283.7000,27.6919,7.6919,2818.1469
283.7500,27.1852,7.1852,2715.9599
283.8000,25.1280,5.1280,2320.4534
283.8500,24.7523,4.7523,2251.5881
283.9000,26.4504,6.4504,2571.1177
283.9500,26.3268,6.3268,2547.1356
284.0000,24.7557,4.7557,2252.2101
284.0500,25.9163,5.9163,2468.3351
284.1000,25.9299,5.9299,2470.9202
284.1500,26.8159,6.8159,2642.6708
284.2000,25.2707,5.2707,2346.8810
284.2500,25.8176,5.8176,2449.5603
284.3000,26.3483,6.3483,2551.2976
284.3500,28.0333,8.0333,2888.0605
284.4000,25.8700,5.8700,2459.5118
284.4500,23.7262,3.7262,2068.7699
284.5000,23.8628,3.8628,2092.6617
284.5500,24.2511,4.2511,2161.3174
284.6000,25.6669,5.6669,2421.0597
284.6500,25.4821,5.4821,2386.3107
284.7000,24.2323,4.2323,2157.9698
284.7500,24.3124,4.3124,2172.2591
284.8000,24.1276,4.1276,2139.3622
284.8500,25.4186,5.4186,2374.4363
284.9000,25.1339,5.1339,2321.5528
284.9500,25.0250,5.0250,2301.4658
285.0000,25.3062,5.3062,2353.4817
285.0500,25.4162,5.4162,2373.9893
285.1000,25.8574,5.8574,2457.1297
285.1500,25.4135,5.4135,2373.4927
285.2000,25.6452,5.6452,2416.9589
285.2500,25.3969,5.3969,2370.3888
285.3000,24.0779,4.0779,2130.5598
285.3500,25.2412,5.2412,2341.4168
285.4000,24.4717,4.4717,2200.8325
285.4500,23.3866,3.3866,2009.9759
285.5000,24.3540,4.3540,2179.7073
285.5500,25.9214,5.9214,2469.2962
285.6000,26.0919,6.0919,2501.8869
285.6500,25.1353,5.1353,2321.8015
285.7000,24.2957,4.2957,2169.2900
285.7500,23.8549,3.8549,2091.2904
285.8000,22.7181,2.7181,1896.7113
285.8500,21.5695,1.5695,1709.7664
285.9000,21.3538,1.3538,1675.7442
285.9500,19.8052,-0.1948,1441.5100
286.0000,17.7322,-2.2678,1155.5352
286.0500,18.2391,-1.7609,1222.5402
286.1000,18.9542,-1.0458,1320.2915
286.1500,20.1591,0.1591,1493.4805
286.2000,20.2106,0.2106,1501.1254
286.2500,21.9224,1.9224,1766.1804
286.3000,21.7986,1.7986,1746.2806
286.3500,23.6585,3.6585,2056.9877
286.4000,20.8834,0.8834,1602.7214
286.4500,21.6438,1.6438,1721.5721
286.5000,22.5994,2.5994,1876.9446
286.5500,23.8448,3.8448,2089.5178
286.6000,21.4130,1.4130,1685.0473
286.6500,22.4356,2.4356,1849.8365
286.7000,21.8124,1.8124,1748.4891
286.7500,22.6967,2.6967,1893.1476
286.8000,22.4185,2.4185,1847.0135
286.8500,23.5412,3.5412,2036.6495
286.9000,23.0567,3.0567,1953.6658
286.9500,23.0140,3.0140,1946.4494
287.0000,21.2163,1.2163,1654.2373
287.0500,21.4358,1.4358,1688.6419
287.1000,18.2070,-1.7930,1218.2383
287.1500,19.9889,-0.0111,1468.3717
287.2000,20.0798,0.0798,1481.7473
287.2500,21.7241,1.7241,1734.3700
287.3000,19.6706,-0.3294,1421.9699
287.3500,19.4149,-0.5851,1385.2486
287.4000,19.7227,-0.2773,1429.5172
287.4500,21.7245,1.7245,1734.4380
287.5000,21.0881,1.0881,1634.2979
287.5500,21.8553,1.8553,1755.3854
287.6000,24.0670,4.0670,2128.6281
287.6500,23.6773,3.6773,2060.2646
287.7000,21.8856,1.8856,1760.2514
287.7500,21.7989,1.7989,1746.3377
287.8000,23.3288,3.3288,2000.0581
287.8500,21.8557,1.8557,1755.4402
287.9000,21.1996,1.1996,1651.6232
287.9500,22.8184,2.8184,1913.4964
288.0000,23.6210,3.6210,2050.4701
288.0500,21.0125,1.0125,1622.5973
288.1000,22.7456,2.7456,1901.3118
288.1500,22.7005,2.7005,1893.7730
288.2000,23.4594,3.4594,2022.5200
288.2500,22.8292,2.8292,1915.3052
288.3000,20.3636,0.3636,1523.9359
288.3500,20.4064,0.4064,1530.3435
288.4000,21.1234,1.1234,1639.7795
288.4500,21.4034,1.4034,1683.5315
288.5000,19.1795,-0.8205,1351.8648
288.5500,19.9461,-0.0539,1462.0848
288.6000,20.3976,0.3976,1529.0218
288.6500,20.1775,0.1775,1496.2140
288.7000,19.6344,-0.3656,1416.7455
288.7500,20.0134,0.0134,1471.9775
288.8000,21.5507,1.5507,1706.7836
288.8500,19.5398,-0.4602,1403.1306
288.9000,17.9661,-2.0339,1186.2128
288.9500,18.9259,-1.0741,1316.3487
289.0000,17.8066,-2.1934,1165.2533
289.0500,16.2102,-3.7898,965.6833
289.1000,17.4451,-2.5549,1118.4139
289.1500,17.0923,-2.9077,1073.6348
289.2000,18.1487,-1.8513,1210.4551
289.2500,15.7061,-4.2939,906.5577
289.3000,17.0487,-2.9513,1068.1714
289.3500,18.2768,-1.7232,1227.6017
289.4000,16.4236,-3.5764,991.2772
289.4500,18.3265,-1.6735,1234.2869
289.5000,19.1412,-0.8588,1346.4604
289.5500,16.0300,-3.9700,944.3340
289.6000,15.0592,-4.9408,833.4166
289.6500,15.9716,-4.0284,937.4579
289.7000,17.3432,-2.6568,1105.3952
289.7500,15.1746,-4.8254,846.2353
289.8000,14.6006,-5.3994,783.4255
289.8500,14.9054,-5.0946,816.4761
289.9000,13.6177,-6.3823,681.4979
289.9500,15.5771,-4.4229,891.7254
290.0000,16.8740,-3.1260,1046.3889
290.0500,15.4703,-4.5297,879.5329
290.1000,16.3660,-3.6340,984.3371
290.1500,15.1365,-4.8635,841.9935
290.2000,14.3300,-5.6700,754.6522
290.2500,15.8470,-4.1530,922.8916
290.3000,17.7602,-2.2398,1159.1819
290.3500,18.3515,-1.6485,1237.6550
290.4000,20.4777,0.4777,1541.0550
290.4500,16.0861,-3.9139,950.9542
290.5000,17.6948,-2.3052,1150.6700
290.5500,20.2746,0.2746,1510.6386
290.6000,21.0492,1.0492,1628.2856
290.6500,20.8825,0.8825,1602.5827
290.7000,20.2868,0.2868,1512.4551
290.7500,20.5797,0.5797,1556.4520
290.8000,21.6175,1.6175,1717.3873
290.8500,19.8327,-0.1673,1445.5093
290.9000,18.9576,-1.0424,1320.7674
290.9500,20.6936,0.6936,1573.7293
291.0000,20.5884,0.5884,1557.7735
291.0500,22.6762,2.6762,1889.7286
291.1000,24.6111,4.6111,2225.9725
291.1500,25.3716,5.3716,2365.6625
291.2000,24.2990,4.2990,2169.8704
291.2500,23.5567,3.5567,2039.3289
291.3000,23.2056,3.2056,1978.9952
291.3500,22.0836,2.0836,1792.2437
291.4000,25.9262,5.9262,2470.2124
291.4500,24.1177,4.1177,2137.6084
291.5000,25.1231,5.1231,2319.5559
291.5500,24.4103,4.4103,2189.7998
291.6000,24.9769,4.9769,2292.6344
291.6500,24.8550,4.8550,2270.3065
291.7000,24.5030,4.5030,2206.4609
291.7500,24.1040,4.1040,2135.1883
291.8000,29.2793,9.2793,3150.4837
291.8500,29.4101,9.4101,3178.7117
291.9000,27.7422,7.7422,2828.3915
291.9500,28.4341,8.4341,2971.2217
292.0000,25.8640,5.8640,2458.3722
292.0500,27.7041,7.7041,2820.6250
292.1000,28.3485,8.3485,2953.3742
292.1500,26.1224,6.1224,2507.7422
292.2000,26.0174,6.0174,2487.6185
292.2500,24.6469,4.6469,2232.4546
292.3000,25.0667,5.0667,2309.1476
292.3500,24.3981,4.3981,2187.6130
292.4000,23.8766,3.8766,2095.0824
292.4500,25.4991,5.4991,2389.5085
292.5000,24.2726,4.2726,2165.1613
292.5500,23.9912,3.9912,2115.2543
292.6000,25.2738,5.2738,2347.4616
292.6500,22.3807,2.3807,1840.7955
292.7000,23.3299,3.3299,2000.2454
292.7500,21.6123,1.6123,1716.5683
292.8000,23.2031,3.2031,1978.5659
292.8500,23.2746,3.2746,1990.7809
292.9000,21.9395,1.9395,1768.9375
292.9500,22.4540,2.4540,1852.8713
293.0000,20.6104,0.6104,1561.0989
293.0500,19.5832,-0.4168,1409.3744
293.1000,19.9196,-0.0804,1458.2032
293.1500,20.9981,0.9981,1620.3813
293.2000,20.8027,0.8027,1590.3609
293.2500,18.1716,-1.8284,1213.5068
293.3000,16.7634,-3.2366,1032.7188
293.3500,18.6552,-1.3448,1278.9540
293.4000,21.1372,1.1372,1641.9207
293.4500,18.2454,-1.7546,1223.3909
293.5000,19.0422,-0.9578,1332.5791
293.5500,21.5495,1.5495,1706.5960
293.6000,20.5784,0.5784,1556.2528
293.6500,21.2940,1.2940,1666.3675
293.7000,23.3581,3.3581,2005.0916
293.7500,24.8083,4.8083,2261.7836
293.8000,22.7180,2.7180,1896.6891
293.8500,20.5372,0.5372,1550.0326
293.9000,21.2044,1.2044,1652.3751
293.9500,22.8606,2.8606,1920.5727
294.0000,25.8789,5.8789,2461.2209
294.0500,24.9551,4.9551,2288.6337
294.1000,25.2369,5.2369,2340.6032
294.1500,23.9078,3.9078,2100.5617
294.2000,21.7227,1.7227,1734.1353
294.2500,21.6786,1.6786,1727.1098
294.3000,21.5581,1.5581,1707.9564
294.3500,21.0940,1.0940,1635.2203
294.4000,21.9960,1.9960,1778.0563
294.4500,22.8581,2.8581,1920.1570
294.5000,20.4532,0.4532,1537.3730
294.5500,21.8916,1.8916,1761.2162
294.6000,23.5987,3.5987,2046.6031
294.6500,22.8751,2.8751,1923.0221
294.7000,22.1880,2.1880,1809.2214
294.7500,21.0500,1.0500,1628.4051
294.8000,22.2699,2.2699,1822.6141
294.8500,22.4586,2.4586,1853.6352
294.9000,21.7224,1.7224,1734.0967
294.9500,21.1627,1.1627,1645.8783
295.0000,19.9355,-0.0645,1460.5315
295.0500,19.2655,-0.7345,1364.0179
295.1000,20.3142,0.3142,1516.5512
295.1500,18.2200,-1.7800,1219.9822
295.2000,18.8848,-1.1152,1310.6360
295.2500,16.8766,-3.1234,1046.7104
295.3000,16.9110,-3.0890,1050.9802
295.3500,18.3568,-1.6432,1238.3709
295.4000,18.5933,-1.4067,1270.4881
295.4500,16.3096,-3.6904,977.5644
295.5000,18.9397,-1.0603,1318.2658
295.5500,16.7567,-3.2433,1031.8868
295.6000,15.7887,-4.2113,916.1195
295.6500,17.3815,-2.6185,1110.2789
295.7000,18.7157,-1.2843,1287.2646
295.7500,17.0359,-2.9641,1066.5622
295.8000,18.3936,-1.6064,1243.3361
295.8500,16.9455,-3.0545,1055.2705
295.9000,15.6025,-4.3975,894.6386
295.9500,16.8608,-3.1392,1044.7551
296.0000,15.0050,-4.9950,827.4263
296.0500,15.3699,-4.6301,868.1590
296.1000,15.7801,-4.2199,915.1146
296.1500,16.3676,-3.6324,984.5277
296.2000,14.7836,-5.2164,803.1857
296.2500,15.2709,-4.7291,857.0140
296.3000,16.3269,-3.6731,979.6397
296.3500,15.0912,-4.9088,836.9640
296.4000,16.5975,-3.4025,1012.3765
296.4500,16.7962,-3.2038,1036.7602
296.5000,15.4703,-4.5297,879.5416
296.5500,15.3878,-4.6122,870.1823
296.6000,15.3711,-4.6289,868.2914
296.6500,15.5286,-4.4714,886.1813
296.7000,16.2361,-3.7639,968.7696
296.7500,15.0386,-4.9614,831.1399
296.8000,12.9152,-7.0848,613.0003
296.8500,12.1079,-7.8921,538.7604
296.9000,12.1873,-7.8127,545.8481
296.9500,14.2677,-5.7323,748.1063
297.0000,14.6433,-5.3567,788.0137
297.0500,17.0516,-2.9484,1068.5313
297.1000,16.6692,-3.3308,1021.1432
297.1500,15.5830,-4.4170,892.3988
297.2000,16.2665,-3.7335,972.4006
297.2500,15.3122,-4.6878,861.6573
297.3000,14.6524,-5.3476,788.9951
297.3500,15.7623,-4.2377,913.0536
297.4000,14.0001,-5.9999,720.3136
297.4500,11.6690,-8.3310,500.4116
297.5000,14.7004,-5.2996,794.1778
297.5500,16.2833,-3.7167,974.4065
297.6000,18.8584,-1.1416,1306.9739
297.6500,16.3125,-3.6875,977.9123
297.7000,18.0359,-1.9641,1195.4492
297.7500,17.8986,-2.1014,1177.3198
297.8000,16.9711,-3.0289,1058.4708
297.8500,18.3963,-1.6037,1243.7068
297.9000,19.9833,-0.0167,1467.5504
297.9500,18.8941,-1.1059,1311.9268
298.0000,19.9785,-0.0215,1466.8345
298.0500,18.0753,-1.9247,1200.6817
298.1000,18.4919,-1.5081,1256.6714
298.1500,18.2597,-1.7403,1225.3047
298.2000,17.7414,-2.2586,1156.7350
298.2500,19.3459,-0.6541,1375.4151
298.3000,20.8948,0.8948,1604.4758
298.3500,21.7571,1.7571,1739.6342
298.4000,20.0455,0.0455,1476.6996
298.4500,20.5109,0.5109,1546.0592
298.5000,20.8327,0.8327,1594.9481
298.5500,19.0823,-0.9177,1338.1926
298.6000,19.5568,-0.4432,1405.5725
298.6500,17.3892,-2.6108,1111.2661
298.7000,19.9366,-0.0634,1460.6955
298.7500,20.0791,0.0791,1481.6553
298.8000,22.1654,2.1654,1805.5424
298.8500,23.9674,3.9674,2111.0590
298.9000,24.1455,4.1455,2142.5478
298.9500,23.4188,3.4188,2015.5220
299.0000,21.1464,1.1464,1643.3514
299.0500,20.6257,0.6257,1563.4182
299.1000,21.7278,1.7278,1734.9506
299.1500,20.8979,0.8979,1604.9515
299.2000,22.3365,2.3365,1833.5315
299.2500,22.7025,2.7025,1894.1019
299.3000,22.7990,2.7990,1910.2512
299.3500,22.4831,2.4831,1857.6770
299.4000,20.0353,0.0353,1475.1932
299.4500,18.3429,-1.6571,1236.4954
299.5000,18.9819,-1.0181,1324.1554
299.5500,19.0939,-0.9061,1339.8209
299.6000,18.6476,-1.3524,1277.9137
299.6500,18.8639,-1.1361,1307.7409
299.7000,18.4685,-1.5315,1253.4868
299.7500,20.4019,0.4019,1529.6790
299.8000,20.6969,0.6969,1574.2303
299.8500,23.2624,3.2624,1988.6946
299.9000,23.7430,3.7430,2071.6994
299.9500,23.7576,3.7576,2074.2582
300.0000,23.7099,3.7099,2065.9440
300.0500,23.9163,3.9163,2102.0612
300.1000,22.7863,2.7863,1908.1135
300.1500,22.5664,2.5664,1871.4741
300.2000,20.3829,0.3829,1526.8216
300.2500,18.0356,-1.9644,1195.4107
300.3000,17.9926,-2.0074,1189.7152
300.3500,18.9213,-1.0787,1315.7017
300.4000,17.8487,-2.1513,1170.7724
300.4500,17.2894,-2.7106,1098.5376
300.5000,15.3740,-4.6260,868.6217
300.5500,15.5552,-4.4448,889.2154
300.6000,14.2051,-5.7949,741.5627
300.6500,15.7981,-4.2019,917.2064
300.7000,17.2948,-2.7052,1099.2299
300.7500,16.8225,-3.1775,1040.0124
300.8000,17.4387,-2.5613,1117.6042
300.8500,17.9113,-2.0887,1179.0004
300.9000,17.8938,-2.1062,1176.6863
300.9500,18.7283,-1.2717,1288.9968
301.0000,18.2158,-1.7842,1219.4217
301.0500,16.7514,-3.2486,1031.2395
301.1000,17.5791,-2.4209,1135.6667
301.1500,17.2073,-2.7927,1088.1329
301.2000,16.6072,-3.3928,1013.5650
301.2500,16.1753,-3.8247,961.5313
301.3000,16.2265,-3.7735,967.6244
301.3500,16.8389,-3.1611,1042.0420
301.4000,15.4939,-4.5061,882.2269
301.4500,16.3911,-3.6089,987.3513
301.5000,15.2989,-4.7011,860.1579
301.5500,15.4824,-4.5176,880.9157
301.6000,15.7086,-4.2914,906.8389
301.6500,15.7735,-4.2265,914.3573
301.7000,16.9707,-3.0293,1058.4190
301.7500,18.3135,-1.6865,1232.5433
301.8000,17.1462,-2.8538,1080.4264
301.8500,19.1746,-0.8254,1351.1708
301.9000,22.3223,2.3223,1831.1903
301.9500,21.7941,1.7941,1745.5587
302.0000,20.7316,0.7316,1579.5116
302.0500,20.9431,0.9431,1611.9075
302.1000,21.3327,1.3327,1672.4287
302.1500,21.2542,1.2542,1660.1470
302.2000,22.9348,2.9348,1933.0693
302.2500,21.2548,1.2548,1660.2400
302.3000,20.2288,0.2288,1503.8200
302.3500,22.5544,2.5544,1869.4756
302.4000,23.5944,3.5944,2045.8612
302.4500,20.7270,0.7270,1578.8051
302.5000,19.9687,-0.0313,1465.4000
302.5500,20.8046,0.8046,1590.6512
302.6000,21.7060,1.7060,1731.4803
302.6500,21.0704,1.0704,1631.5527
302.7000,20.6885,0.6885,1572.9445
302.7500,20.7207,0.7207,1577.8541
302.8000,20.0961,0.0961,1484.1598
302.8500,20.5140,0.5140,1546.5215
302.9000,21.5856,1.5856,1712.3302
302.9500,21.6766,1.6766,1726.7970
303.0000,19.8209,-0.1791,1443.7915
303.0500,20.7196,0.7196,1577.6897
303.1000,19.5367,-0.4633,1402.6894
303.1500,18.7339,-1.2661,1289.7742
303.2000,21.8570,1.8570,1755.6452
303.2500,19.5630,-0.4370,1406.4571
303.3000,17.8967,-2.1033,1177.0684
303.3500,18.8988,-1.1012,1312.5788
303.4000,18.0977,-1.9023,1203.6605
303.4500,17.2558,-2.7442,1094.2752
303.5000,18.4665,-1.5335,1253.2236
303.5500,18.9044,-1.0956,1313.3529
303.6000,19.4454,-0.5546,1389.6077
303.6500,19.4335,-0.5665,1387.9051
303.7000,19.6746,-0.3254,1422.5624
303.7500,21.1954,1.1954,1650.9743
303.8000,23.4627,3.4627,2023.0855
303.8500,24.5746,4.5746,2219.3668
303.9000,23.9648,3.9648,2110.5930
303.9500,23.0099,3.0099,1945.7432
304.0000,23.2683,3.2683,1989.6902
304.0500,24.4363,4.4363,2194.4551
304.1000,22.6247,2.6247,1881.1489
304.1500,21.5438,1.5438,1705.7035
304.2000,23.2924,3.2924,1993.8200
304.2500,21.8239,1.8239,1750.3346
304.3000,21.2024,1.2024,1652.0584
304.3500,21.3796,1.3796,1679.8032
304.4000,21.6568,1.6568,1723.6304
304.4500,19.8679,-0.1321,1450.6461
304.5000,19.6183,-0.3817,1414.4255
304.5500,21.3893,1.3893,1681.3191
304.6000,19.4136,-0.5864,1385.0583
304.6500,19.4611,-0.5389,1391.8455
304.7000,18.4488,-1.5512,1250.8169
304.7500,19.0360,-0.9640,1331.7033
304.8000,18.3626,-1.6374,1239.1565
304.8500,20.2721,0.2721,1510.2694
304.9000,20.4702,0.4702,1539.9301
304.9500,21.2470,1.2470,1659.0160
305.0000,23.4730,3.4730,2024.8635
305.0500,22.2866,2.2866,1825.3491
305.1000,21.4399,1.4399,1689.2889
305.1500,21.8390,1.8390,1752.7687
305.2000,21.9209,1.9209,1765.9289
305.2500,21.7669,1.7669,1741.2119
305.3000,24.7476,4.7476,2250.7239
305.3500,24.6623,4.6623,2235.2340
305.4000,24.5191,4.5191,2209.3575
305.4500,23.8892,3.8892,2097.3059
305.5000,21.6589,1.6589,1723.9789
305.5500,22.0250,2.0250,1782.7370
305.6000,20.0899,0.0899,1483.2512
305.6500,19.9383,-0.0617,1460.9447
305.7000,19.9272,-0.0728,1459.3194
305.7500,21.1495,1.1495,1643.8300
305.8000,18.0526,-1.9474,1197.6649
305.8500,19.4026,-0.5974,1383.4998
305.9000,21.1191,1.1191,1639.1028
305.9500,19.0443,-0.9557,1332.8633
306.0000,19.5253,-0.4747,1401.0438
306.0500,19.7833,-0.2167,1438.3232
306.1000,20.2722,0.2722,1510.2843
306.1500,18.7303,-1.2697,1289.2759
306.2000,18.6401,-1.3599,1276.8959
306.2500,19.4239,-0.5761,1386.5343
306.3000,18.5171,-1.4829,1260.0913
306.3500,18.7448,-1.2552,1291.2699
306.4000,17.9812,-2.0188,1188.2118
306.4500,18.7799,-1.2201,1296.1124
306.5000,19.6256,-0.3744,1415.4821
306.5500,19.9251,-0.0749,1459.0141
306.6000,21.7455,1.7455,1737.7916
306.6500,22.7874,2.7874,1908.2953
306.7000,23.0187,3.0187,1947.2452
306.7500,22.9633,2.9633,1937.8718
306.8000,22.6827,2.6827,1890.7974
306.8500,22.9290,2.9290,1932.0940
306.9000,22.2620,2.2620,1821.3125
306.9500,24.2664,4.2664,2164.0493
307.0000,23.6814,3.6814,2060.9636
307.0500,24.4511,4.4511,2197.1238
307.1000,22.8829,2.8829,1924.3234
307.1500,22.1181,2.1181,1797.8503
307.2000,20.2822,0.2822,1511.7694
307.2500,18.6574,-1.3426,1279.2645
307.3000,17.6149,-2.3851,1140.3022
307.3500,19.1641,-0.8359,1349.6906
307.4000,17.5230,-2.4770,1128.4334
307.4500,16.4251,-3.5749,991.4580
307.5000,18.5685,-1.4315,1267.1012
307.5500,19.3959,-0.6041,1382.5398
307.6000,20.6598,0.6598,1568.5941
307.6500,20.3666,0.3666,1524.3834
307.7000,20.0992,0.0992,1484.6243
307.7500,19.9530,-0.0470,1463.1021
307.8000,22.3894,2.3894,1842.2196
307.8500,22.8376,2.8376,1916.7164
307.9000,22.9620,2.9620,1937.6606
307.9500,23.1561,3.1561,1970.5574
308.0000,24.4169,4.4169,2190.9730
308.0500,23.8228,3.8228,2085.6496
308.1000,22.2490,2.2490,1819.1900
308.1500,20.9943,0.9943,1619.7918
308.2000,21.7470,1.7470,1738.0286
308.2500,23.1480,3.1480,1969.1708
308.3000,25.1112,5.1112,2317.3511
308.3500,24.4002,4.4002,2187.9761
308.4000,25.3242,5.3242,2356.8334
308.4500,23.3541,3.3541,2004.4036
