# Davenport 1961
time_s,U_ms,u_turbulent_ms,F_drag_N
282.0000,27.6651,7.6651,2812.6982
282.0500,27.7223,7.7223,2824.3267
282.1000,26.6709,6.6709,2614.1590
282.1500,24.8164,4.8164,2263.2536
282.2000,24.4361,4.4361,2194.4221
282.2500,24.9640,4.9640,2290.2646
282.3000,23.7396,3.7396,2071.1115
282.3500,24.1309,4.1309,2139.9530
282.4000,23.8970,3.8970,2098.6697
282.4500,24.0159,4.0159,2119.6086
282.5000,24.6407,4.6407,2231.3221
282.5500,23.9066,3.9066,2100.3612
282.6000,23.4813,3.4813,2026.2934
282.6500,24.1966,4.1966,2151.6228
282.7000,23.5491,3.5491,2038.0016
282.7500,23.1304,3.1304,1966.1785
282.8000,24.6221,4.6221,2227.9619
282.8500,24.4793,4.4793,2202.1855
282.9000,23.7738,3.7738,2077.0901
282.9500,24.0093,4.0093,2118.4343
283.0000,23.2842,3.2842,1992.4141
283.0500,22.8236,2.8236,1914.3706
283.1000,22.7270,2.7270,1898.1900
283.1500,23.5501,3.5501,2038.1832
283.2000,22.4505,2.4505,1852.2941
283.2500,22.0304,2.0304,1783.6233
283.3000,22.7025,2.7025,1894.1120
283.3500,24.0199,4.0199,2120.3072
283.4000,25.1797,5.1797,2330.0154
283.4500,24.4190,4.4190,2191.3583
283.5000,24.2703,4.2703,2164.7581
283.5500,25.5459,5.5459,2398.2802
283.6000,26.6904,6.6904,2617.9887
283.6500,27.4098,7.4098,2761.0106
283.7000,27.3106,7.3106,2741.0591
283.7500,26.9664,6.9664,2672.4113
283.8000,25.5864,5.5864,2405.8988
283.8500,25.3270,5.3270,2357.3566
283.9000,26.4500,6.4500,2571.0386
283.9500,26.3588,6.3588,2553.3393
284.0000,25.3033,5.3033,2352.9487
284.0500,26.0647,6.0647,2496.6887
284.1000,26.0656,6.0656,2496.8559
284.1500,26.6419,6.6419,2608.4859
284.2000,25.5999,5.5999,2408.4331
284.2500,25.9480,5.9480,2474.3719
284.3000,26.2875,6.2875,2539.5430
284.3500,27.3875,7.3875,2756.5265
284.4000,25.9195,5.9195,2468.9367
284.4500,24.4606,4.4606,2198.8240
284.5000,24.5240,4.5240,2210.2492
284.5500,24.7624,4.7624,2253.4302
284.6000,25.6857,5.6857,2424.6087
284.6500,25.5412,5.5412,2397.4060
284.7000,24.6857,4.6857,2239.4910
284.7500,24.7154,4.7154,2244.8689
284.8000,24.5734,4.5734,2219.1506
284.8500,25.4137,5.4137,2373.5169
284.9000,25.2056,5.2056,2334.8065
284.9500,25.1121,5.1121,2317.5223
285.0000,25.2777,5.2777,2348.1911
285.0500,25.3287,5.3287,2357.6697
285.1000,25.5973,5.5973,2407.9391
285.1500,25.2746,5.2746,2347.6114
285.2000,25.3979,5.3979,2370.5797
285.2500,25.1986,5.1986,2333.5136
285.3000,24.2866,4.2866,2167.6584
285.3500,25.0246,5.0246,2301.4040
285.4000,24.4769,4.4769,2201.7618
285.4500,23.7195,3.7195,2067.6053
285.5000,24.3313,4.3313,2175.6426
285.5500,25.3424,5.3424,2360.2223
285.6000,25.4176,5.4176,2374.2545
285.6500,24.7341,4.7341,2248.2696
285.7000,24.1224,4.1224,2138.4411
285.7500,23.7720,3.7720,2076.7695
285.8000,22.9562,2.9562,1936.6798
285.8500,22.1323,2.1323,1800.1541
285.9000,21.9297,1.9297,1767.3557
285.9500,20.8424,0.8424,1596.4483
286.0000,19.4137,-0.5863,1385.0829
286.0500,19.7131,-0.2869,1428.1219
286.1000,20.1645,0.1645,1494.2797
286.1500,20.9481,0.9481,1612.6799
286.2000,20.9705,0.9705,1616.1282
286.2500,22.0974,2.0974,1794.4919
286.3000,22.0052,2.0052,1779.5409
286.3500,23.2248,3.2248,1982.2642
286.4000,21.3605,1.3605,1676.7991
286.4500,21.8467,1.8467,1753.9947
286.5000,22.4680,2.4680,1855.1812
286.5500,23.2765,3.2765,1991.0903
286.6000,21.6370,1.6370,1720.4891
286.6500,22.2922,2.2922,1826.2570
286.7000,21.8570,1.8570,1755.6598
286.7500,22.4231,2.4231,1847.7792
286.8000,22.2175,2.2175,1814.0409
286.8500,22.9394,2.9394,1933.8506
286.9000,22.5891,2.5891,1875.2296
286.9500,22.5246,2.5246,1864.5401
287.0000,21.2908,1.2908,1665.8766
287.0500,21.3945,1.3945,1682.1322
287.1000,19.2118,-0.7882,1356.4161
287.1500,20.3674,0.3674,1524.5028
287.2000,20.4088,0.4088,1530.7127
287.2500,21.4810,1.4810,1695.7702
287.3000,20.0944,0.0944,1483.9050
287.3500,19.9047,-0.0953,1456.0235
287.4000,20.0993,0.0993,1484.6405
287.4500,21.4240,1.4240,1686.7803
287.5000,20.9960,0.9960,1620.0628
287.5500,21.5019,1.5019,1699.0656
287.6000,22.9665,2.9665,1938.4168
287.6500,22.6929,2.6929,1892.5068
287.7000,21.4797,1.4797,1695.5618
287.7500,21.4010,1.4010,1683.1674
287.8000,22.3973,2.3973,1843.5177
287.8500,21.3944,1.3944,1682.1169
287.9000,20.9349,0.9349,1610.6360
287.9500,21.9915,1.9915,1777.3230
288.0000,22.5012,2.5012,1860.6736
288.0500,20.7401,0.7401,1580.8041
288.1000,21.8649,1.8649,1756.9283
288.1500,21.8089,1.8089,1747.9400
288.2000,22.2813,2.2813,1824.4724
288.2500,21.8221,1.8221,1750.0468
288.3000,20.1384,0.1384,1490.4145
288.3500,20.1253,0.1253,1488.4706
288.4000,20.5651,0.5651,1554.2420
288.4500,20.7117,0.7117,1576.4804
288.5000,19.1930,-0.8070,1353.7639
288.5500,19.6651,-0.3349,1421.1838
288.6000,19.9314,-0.0686,1459.9293
288.6500,19.7499,-0.2501,1433.4606
288.7000,19.3533,-0.6467,1376.4784
288.7500,19.5717,-0.4283,1407.7202
288.8000,20.5567,0.5567,1552.9728
288.8500,19.1760,-0.8240,1351.3666
288.9000,18.0838,-1.9162,1201.8111
288.9500,18.6789,-1.3211,1282.2076
289.0000,17.8925,-2.1075,1176.5142
289.0500,16.7923,-3.2077,1036.2835
289.1000,17.5805,-2.4195,1135.8517
289.1500,17.3193,-2.6807,1102.3423
289.2000,17.9934,-2.0066,1189.8261
289.2500,16.3442,-3.6558,981.7149
289.3000,17.2162,-2.7838,1089.2604
289.3500,18.0153,-1.9847,1192.7203
289.4000,16.7660,-3.2340,1033.0411
289.4500,18.0148,-1.9852,1192.6554
289.5000,18.5359,-1.4641,1262.6557
289.5500,16.4405,-3.5595,993.3167
289.6000,15.7706,-4.2294,914.0179
289.6500,16.3626,-3.6374,983.9294
289.7000,17.2616,-2.7384,1095.0134
289.7500,15.8054,-4.1946,918.0538
289.8000,15.4117,-4.5883,872.8911
289.8500,15.6093,-4.3907,895.4112
289.9000,14.7570,-5.2430,800.3021
289.9500,16.0724,-3.9276,949.3337
290.0000,16.9505,-3.0495,1055.8933
290.0500,16.0324,-3.9676,944.6089
290.1000,16.6426,-3.3574,1017.8906
290.1500,15.8435,-4.1565,922.4828
290.2000,15.3324,-4.6676,863.9273
290.2500,16.3784,-3.6216,985.8271
290.3000,17.6945,-2.3055,1150.6232
290.3500,18.1333,-1.8667,1208.3989
290.4000,19.5840,-0.4160,1409.4793
290.4500,16.6998,-3.3002,1024.8997
290.5000,17.8108,-2.1892,1165.7964
290.5500,19.5771,-0.4229,1408.4948
290.6000,20.1400,0.1400,1490.6463
290.6500,20.0700,0.0700,1480.3084
290.7000,19.7112,-0.2888,1427.8462
290.7500,19.9434,-0.0566,1461.6943
290.8000,20.6687,0.6687,1569.9421
290.8500,19.5150,-0.4850,1399.5708
290.9000,18.9701,-1.0299,1322.5056
290.9500,20.1692,0.1692,1494.9816
291.0000,20.1517,0.1517,1492.3787
291.0500,21.5955,1.5955,1713.8908
291.1000,22.9365,2.9365,1933.3619
291.1500,23.4869,3.4869,2027.2486
291.2000,22.8075,2.8075,1911.6623
291.2500,22.3421,2.3421,1834.4447
291.3000,22.1356,2.1356,1800.6867
291.3500,21.4231,1.4231,1686.6339
291.4000,24.0121,4.0121,2118.9317
291.4500,22.8430,2.8430,1917.6178
291.5000,23.5376,3.5376,2036.0198
291.5500,23.0903,3.0903,1959.3665
291.6000,23.4911,3.4911,2027.9851
291.6500,23.4345,3.4345,2018.2138
291.7000,23.2244,3.2244,1982.1994
291.7500,22.9912,2.9912,1942.5925
291.8000,26.4653,6.4653,2574.0127
291.8500,26.5751,6.5751,2595.4113
291.9000,25.4728,5.4728,2384.5671
291.9500,25.9287,5.9287,2470.6994
292.0000,24.2130,4.2130,2154.5471
292.0500,25.4272,5.4272,2376.0351
292.1000,25.8410,5.8410,2454.0021
292.1500,24.3370,4.3370,2176.6685
292.2000,24.2375,4.2375,2158.9022
292.2500,23.2974,3.2974,1994.6694
292.3000,23.5471,3.5471,2037.6640
292.3500,23.0742,3.0742,1956.6308
292.4000,22.7004,2.7004,1893.7647
292.4500,23.7521,3.7521,2073.2953
292.5000,22.9066,2.9066,1928.3213
292.5500,22.6873,2.6873,1891.5801
292.6000,23.5037,3.5037,2030.1632
292.6500,21.5418,1.5418,1705.3786
292.7000,22.1318,2.1318,1800.0830
292.7500,20.9542,0.9542,1613.6180
292.8000,21.9771,1.9771,1774.9945
292.8500,21.9889,1.9889,1776.9136
292.9000,21.0615,1.0615,1630.1834
292.9500,21.3606,1.3606,1676.8108
293.0000,20.0910,0.0910,1483.4066
293.0500,19.3666,-0.6334,1378.3665
293.1000,19.5562,-0.4438,1405.4842
293.1500,20.2428,0.2428,1505.9020
293.2000,20.0789,0.0789,1481.6146
293.2500,18.2937,-1.7063,1229.8750
293.3000,17.3304,-2.6696,1103.7607
293.3500,18.5762,-1.4238,1268.1569
293.4000,20.2186,0.2186,1502.3079
293.4500,18.2882,-1.7118,1229.1343
293.5000,18.8154,-1.1846,1301.0157
293.5500,20.4863,0.4863,1542.3571
293.6000,19.8453,-0.1547,1447.3404
293.6500,20.3265,0.3265,1518.3912
293.7000,21.7061,1.7061,1731.4960
293.7500,22.6691,2.6691,1888.5333
293.8000,21.2661,1.2661,1662.0005
293.8500,19.8003,-0.1997,1440.7949
293.9000,20.2363,0.2363,1504.9427
293.9500,21.3393,1.3393,1673.4693
294.0000,23.3447,3.3447,2002.7858
294.0500,22.7189,2.7189,1896.8484
294.1000,22.8808,2.8808,1923.9843
294.1500,21.9622,1.9622,1772.5907
294.2000,20.4697,0.4697,1539.8537
294.2500,20.4030,0.4030,1529.8402
294.3000,20.2895,0.2895,1512.8668
294.3500,19.9509,-0.0491,1462.7916
294.4000,20.5235,0.5235,1547.9648
294.4500,21.0673,1.0673,1631.0795
294.5000,19.4382,-0.5618,1388.5762
294.5500,20.3672,0.3672,1524.4710
294.6000,21.4755,1.4755,1694.9041
294.6500,20.9607,0.9607,1614.6186
294.7000,20.4628,0.4628,1538.8235
294.7500,19.6651,-0.3349,1421.1845
294.8000,20.4354,0.4354,1534.7076
294.8500,20.5178,0.5178,1547.0980
294.9000,19.9786,-0.0214,1466.8608
294.9500,19.5519,-0.4481,1404.8714
295.0000,18.6792,-1.3208,1282.2594
295.0500,18.1792,-1.8208,1214.5286
295.1000,18.8215,-1.1785,1301.8675
295.1500,17.3750,-2.6250,1109.4466
295.2000,17.7610,-2.2390,1159.2955
295.2500,16.3743,-3.6257,985.3281
295.3000,16.3509,-3.6491,982.5132
295.3500,17.2728,-2.7272,1096.4357
295.4000,17.3886,-2.6114,1111.1871
295.4500,15.8300,-4.1700,920.9148
295.5000,17.5377,-2.4623,1130.3267
295.5500,16.0465,-3.9535,946.2708
295.6000,15.3645,-4.6355,867.5493
295.6500,16.3935,-3.6065,987.6435
295.7000,17.2504,-2.7496,1093.5910
295.7500,16.1008,-3.8992,952.6953
295.8000,16.9665,-3.0335,1057.8885
295.8500,15.9645,-4.0355,936.6242
295.9000,15.0323,-4.9677,830.4395
295.9500,15.8318,-4.1682,921.1241
296.0000,14.5642,-5.4358,779.5251
296.0500,14.7761,-5.2239,802.3773
296.1000,15.0240,-4.9760,829.5277
296.1500,15.3896,-4.6104,870.3864
296.2000,14.3124,-5.6876,752.8041
296.2500,14.6161,-5.3839,785.0940
296.3000,15.3010,-4.6990,860.3893
296.3500,14.4640,-5.5360,768.8351
296.4000,15.4506,-4.5494,877.2999
296.4500,15.5665,-4.4335,890.5141
296.5000,14.6654,-5.3346,790.3949
296.5500,14.5914,-5.4086,782.4393
296.6000,14.5641,-5.4359,779.5106
296.6500,14.6543,-5.3457,789.2021
296.7000,15.1084,-4.8916,838.8730
296.7500,14.2917,-5.7083,750.6314
296.8000,12.8592,-7.1408,607.6947
296.8500,12.3100,-7.6900,556.8972
296.9000,12.3650,-7.6350,561.8799
296.9500,13.7610,-6.2390,695.9140
297.0000,14.0306,-5.9694,723.4505
297.0500,15.6501,-4.3499,900.1043
297.1000,15.4089,-4.5911,872.5739
297.1500,14.6945,-5.3055,793.5361
297.2000,15.1551,-4.8449,844.0628
297.2500,14.5265,-5.4735,775.4973
297.3000,14.0952,-5.9048,730.1276
297.3500,14.8423,-5.1577,809.5799
297.4000,13.6803,-6.3197,687.7764
297.4500,12.1495,-7.8505,542.4682
297.5000,14.1990,-5.8010,740.9181
297.5500,15.2969,-4.7031,859.9361
297.6000,17.0491,-2.9509,1068.2146
297.6500,15.3927,-4.6073,870.7400
297.7000,16.5712,-3.4288,1009.1766
297.7500,16.5137,-3.4863,1002.1751
297.8000,15.9301,-4.0699,932.6029
297.8500,16.9147,-3.0853,1051.4442
297.9000,18.0054,-1.9946,1191.4204
297.9500,17.3127,-2.6873,1101.5077
298.0000,18.0584,-1.9416,1198.4323
298.0500,16.8165,-3.1835,1039.2651
298.1000,17.1163,-2.8837,1076.6537
298.1500,16.9883,-3.0117,1060.6174
298.2000,16.6746,-3.3254,1021.8024
298.2500,17.7779,-2.2221,1161.4972
298.3000,18.8456,-1.1544,1305.2003
298.3500,19.4492,-0.5508,1390.1539
298.4000,18.3346,-1.6654,1235.3831
298.4500,18.6642,-1.3358,1280.1954
298.5000,18.8957,-1.1043,1312.1478
298.5500,17.7479,-2.2521,1157.5802
298.6000,18.0785,-1.9215,1201.1056
298.6500,16.6608,-3.3392,1020.1141
298.7000,18.3847,-1.6153,1242.1332
298.7500,18.5179,-1.4821,1260.2075
298.8000,19.9435,-0.0565,1461.7111
298.8500,21.1759,1.1759,1647.9449
298.9000,21.3162,1.3162,1669.8498
298.9500,20.8412,0.8412,1596.2544
299.0000,19.3312,-0.6688,1373.3300
299.0500,18.9875,-1.0125,1324.9322
299.1000,19.7260,-0.2740,1429.9925
299.1500,19.1823,-0.8177,1352.2590
299.2000,20.1461,0.1461,1491.5536
299.2500,20.3942,0.3942,1528.5112
299.3000,20.4554,0.4554,1537.7025
299.3500,20.2329,0.2329,1504.4329
299.4000,18.5863,-1.4137,1269.5298
299.4500,17.4441,-2.5559,1118.2888
299.5000,17.8601,-2.1399,1172.2598
299.5500,17.9315,-2.0685,1181.6558
299.6000,17.6355,-2.3645,1142.9602
299.6500,17.7840,-2.2160,1162.2990
299.7000,17.5335,-2.4665,1129.7769
299.7500,18.8365,-1.1635,1303.9468
299.8000,19.0553,-0.9447,1334.4101
299.8500,20.7811,0.7811,1587.0588
299.9000,21.1141,1.1141,1638.3403
299.9500,21.1262,1.1262,1640.2066
300.0000,21.0881,1.0881,1634.2947
300.0500,21.2088,1.2088,1653.0620
300.1000,20.4320,0.4320,1534.1947
300.1500,20.2504,0.2504,1507.0335
300.2000,18.7562,-1.2438,1292.8407
300.2500,17.1523,-2.8477,1081.1945
300.3000,17.0879,-2.9121,1073.0899
300.3500,17.6741,-2.3259,1147.9797
300.4000,16.9301,-3.0699,1053.3532
300.4500,16.5251,-3.4749,1003.5618
300.5000,15.2229,-4.7771,851.6298
300.5500,15.3204,-4.6796,862.5739
300.6000,14.4115,-5.5885,763.2614
300.6500,15.4696,-4.5304,879.4621
300.7000,16.4703,-3.5297,996.9174
300.7500,16.1623,-3.8377,959.9779
300.8000,16.5783,-3.4217,1010.0329
300.8500,16.8994,-3.1006,1049.5377
300.9000,16.8939,-3.1061,1048.8584
300.9500,17.4523,-2.5477,1119.3467
301.0000,17.1109,-2.8891,1075.9764
301.0500,16.1350,-3.8650,956.7440
301.1000,16.6844,-3.3156,1023.0062
301.1500,16.4375,-3.5625,992.9542
301.2000,16.0385,-3.9615,945.3350
301.2500,15.7538,-4.2462,912.0721
301.3000,15.7946,-4.2054,916.8044
301.3500,16.2102,-3.7898,965.6830
301.4000,15.3272,-4.6728,863.3395
301.4500,15.9366,-4.0634,933.3616
301.5000,15.2285,-4.7715,852.2554
301.5500,15.3730,-4.6270,868.5084
301.6000,15.5532,-4.4468,888.9912
301.6500,15.6332,-4.3668,898.1584
301.7000,16.4729,-3.5271,997.2392
301.7500,17.4119,-2.5881,1114.1614
301.8000,16.6850,-3.3150,1023.0745
301.8500,18.0880,-1.9120,1202.3677
301.9000,20.2349,0.2349,1504.7396
301.9500,19.9278,-0.0722,1459.4020
302.0000,19.2561,-0.7439,1362.6780
302.0500,19.4296,-0.5704,1387.3480
302.1000,19.7208,-0.2792,1429.2447
302.1500,19.7004,-0.2996,1426.2907
302.2000,20.8447,0.8447,1596.7947
302.2500,19.7492,-0.2508,1433.3634
302.3000,19.0877,-0.9123,1338.9544
302.3500,20.6577,0.6577,1568.2757
302.4000,21.3666,1.3666,1677.7498
302.4500,19.4683,-0.5317,1392.8741
302.5000,18.9714,-1.0286,1322.6844
302.5500,19.5405,-0.4595,1403.2296
302.6000,20.1537,0.1537,1492.6835
302.6500,19.7419,-0.2581,1432.2977
302.7000,19.4964,-0.5036,1396.9060
302.7500,19.5262,-0.4738,1401.1712
302.8000,19.1205,-0.8795,1343.5494
302.8500,19.4101,-0.5899,1384.5641
302.9000,20.1349,0.1349,1489.9023
302.9500,20.2023,0.2023,1499.8941
303.0000,18.9720,-1.0280,1322.7732
303.0500,19.5717,-0.4283,1407.7210
303.1000,18.7884,-1.2116,1297.2919
303.1500,18.2618,-1.7382,1225.5866
303.2000,20.3458,0.3458,1521.2733
303.2500,18.8240,-1.1760,1302.2116
303.3000,17.7173,-2.2827,1153.5990
303.3500,18.3903,-1.6097,1242.8985
303.4000,17.8687,-2.1313,1173.3972
303.4500,17.3256,-2.6744,1103.1457
303.5000,18.1550,-1.8450,1211.2989
303.5500,18.4767,-1.5233,1254.6062
303.6000,18.8692,-1.1308,1308.4672
303.6500,18.8967,-1.1033,1312.2851
303.7000,19.0970,-0.9030,1340.2568
303.7500,20.1537,0.1537,1492.6826
303.8000,21.7071,1.7071,1731.6469
303.8500,22.4839,2.4839,1857.8012
303.9000,22.1041,2.1041,1795.5744
303.9500,21.4873,1.4873,1696.7554
304.0000,21.6748,1.6748,1726.5024
304.0500,22.4620,2.4620,1854.1859
304.1000,21.2611,1.2611,1661.2301
304.1500,20.5443,0.5443,1551.0950
304.2000,21.7083,1.7083,1731.8513
304.2500,20.7311,0.7311,1579.4361
304.3000,20.3142,0.3142,1516.5515
304.3500,20.4302,0.4302,1533.9153
304.4000,20.6108,0.6108,1561.1611
304.4500,19.4168,-0.5832,1385.5164
304.5000,19.2500,-0.7500,1361.8119
304.5500,20.4285,0.4285,1533.6586
304.6000,19.1158,-0.8842,1342.8977
304.6500,19.1474,-0.8526,1347.3394
304.7000,18.4807,-1.5193,1255.1482
304.7500,18.8822,-1.1178,1310.2734
304.8000,18.4544,-1.5456,1251.5699
304.8500,19.7491,-0.2509,1433.3562
304.9000,19.9103,-0.0897,1456.8489
304.9500,20.4573,0.4573,1537.9977
305.0000,21.9648,1.9648,1773.0129
305.0500,21.1963,1.1963,1651.1170
305.1000,20.6488,0.6488,1566.9156
305.1500,20.9309,0.9309,1610.0295
305.2000,21.0035,1.0035,1621.2214
305.2500,20.9229,0.9229,1608.7974
305.3000,22.9255,2.9255,1931.4935
305.3500,22.8826,2.8826,1924.2767
305.4000,22.7888,2.7888,1908.5430
305.4500,22.3609,2.3609,1837.5319
305.5000,20.8635,0.8635,1599.6781
305.5500,21.0895,1.0895,1634.5164
305.6000,19.7877,-0.2123,1438.9572
305.6500,19.6739,-0.3261,1422.4558
305.7000,19.6602,-0.3398,1420.4726
305.7500,20.4654,0.4654,1539.2118
305.8000,18.4012,-1.5988,1244.3705
305.8500,19.2988,-0.7012,1368.7345
305.9000,20.4437,0.4437,1535.9407
305.9500,19.0662,-0.9338,1335.9291
306.0000,19.3882,-0.6118,1381.4353
306.0500,19.5658,-0.4342,1406.8701
306.1000,19.8952,-0.1048,1454.6359
306.1500,18.8739,-1.1261,1309.1229
306.2000,18.8206,-1.1794,1301.7449
306.2500,19.3522,-0.6478,1376.3092
306.3000,18.7622,-1.2378,1293.6715
306.3500,18.9285,-1.0715,1316.7121
306.4000,18.4420,-1.5580,1249.8988
306.4500,19.0009,-0.9991,1326.7968
306.5000,19.5973,-0.4027,1411.3988
306.5500,19.8350,-0.1650,1445.8385
306.6000,21.0860,1.0860,1633.9718
306.6500,21.8172,1.8172,1749.2620
306.7000,22.0032,2.0032,1779.2212
306.7500,21.9922,1.9922,1777.4448
306.8000,21.8279,1.8279,1750.9827
306.8500,22.0107,2.0107,1780.4368
306.9000,21.5868,1.5868,1712.5120
306.9500,22.9361,2.9361,1933.2793
307.0000,22.5596,2.5596,1870.3458
307.0500,23.0734,3.0734,1956.5000
307.1000,22.0248,2.0248,1782.7064
307.1500,21.5021,1.5021,1699.0954
307.2000,20.2649,0.2649,1509.1959
307.2500,19.1698,-0.8302,1350.4924
307.3000,18.4715,-1.5285,1253.9009
307.3500,19.5038,-0.4962,1397.9623
307.4000,18.4205,-1.5795,1246.9794
307.4500,17.7071,-2.2929,1152.2660
307.5000,19.1613,-0.8387,1349.2975
307.5500,19.7490,-0.2510,1433.3275
307.6000,20.6268,0.6268,1563.5774
307.6500,20.4684,0.4684,1539.6544
307.7000,20.3268,0.3268,1518.4329
307.7500,20.2719,0.2719,1510.2370
307.8000,21.9378,1.9378,1768.6549
307.8500,22.2812,2.2812,1824.4660
307.9000,22.4042,2.4042,1844.6550
307.9500,22.5714,2.5714,1872.2891
308.0000,23.4431,3.4431,2019.6981
308.0500,23.0745,3.0745,1956.6835
308.1000,22.0485,2.0485,1786.5450
308.1500,21.2379,1.2379,1657.6089
308.2000,21.7705,1.7705,1741.7851
308.2500,22.7418,2.7418,1900.6658
308.3000,24.0848,4.0848,2131.7900
308.3500,23.6444,3.6444,2054.5394
308.4000,24.2815,4.2815,2166.7438
308.4500,22.9886,2.9886,1942.1513
308.5000,22.0067,2.0067,1779.7916
308.5500,21.6896,1.6896,1728.8655
308.6000,22.8860,2.8860,1924.8551
308.6500,23.3971,3.3971,2011.7851
308.7000,24.5926,4.5926,2222.6252
308.7500,23.8299,3.8299,2086.9024
308.8000,23.4712,3.4712,2024.5471
308.8500,24.7048,4.7048,2242.9447
308.9000,25.8095,5.8095,2448.0380
308.9500,27.2334,7.2334,2725.5909
309.0000,26.5025,6.5025,2581.2559
309.0500,26.5548,6.5548,2591.4581
309.1000,25.3401,5.3401,2359.7954
309.1500,24.0635,4.0635,2128.0128
309.2000,24.0136,4.0136,2119.2003
309.2500,25.2457,5.2457,2342.2469
309.3000,25.3727,5.3727,2365.8757
309.3500,24.1393,4.1393,2141.4436
309.4000,24.6090,4.6090,2225.5841
309.4500,24.6003,4.6003,2224.0195
309.5000,24.4992,4.4992,2205.7760
309.5500,24.8831,4.8831,2275.4516
309.6000,24.6808,4.6808,2238.6030
309.6500,23.7002,3.7002,2064.2519
309.7000,24.3025,4.3025,2170.4941
309.7500,24.5077,4.5077,2207.3069
309.8000,25.0089,5.0089,2298.5190
309.8500,25.1530,5.1530,2325.0708
309.9000,23.4878,3.4878,2027.4167
309.9500,22.3475,2.3475,1835.3357
310.0000,22.2475,2.2475,1818.9508
310.0500,22.7746,2.7746,1906.1622
310.1000,22.6815,2.6815,1890.6010
310.1500,23.5117,3.5117,2031.5444
310.2000,23.1943,3.1943,1977.0520
310.2500,24.4022,4.4022,2188.3391
310.3000,24.3865,4.3865,2185.5322
310.3500,25.4314,5.4314,2376.8380
310.4000,25.5794,5.5794,2404.5687
310.4500,25.1807,5.1807,2330.1908
310.5000,24.1783,4.1783,2148.3717
310.5500,23.6336,3.6336,2052.6553
310.6000,24.5250,4.5250,2210.4172
310.6500,25.2741,5.2741,2347.5085
310.7000,24.6534,4.6534,2233.6213
310.7500,24.6673,4.6673,2236.1443
310.8000,24.5519,4.5519,2215.2713
310.8500,23.3403,3.3403,2002.0223
310.9000,22.8390,2.8390,1916.9528
310.9500,22.0229,2.0229,1782.4083
311.0000,21.1736,1.1736,1647.5826
311.0500,21.5540,1.5540,1707.3136
311.1000,23.1455,3.1455,1968.7557
311.1500,23.7203,3.7203,2067.7480
311.2000,23.0842,3.0842,1958.3333
311.2500,22.9631,2.9631,1937.8377
311.3000,21.5623,1.5623,1708.6315
311.3500,21.9018,1.9018,1762.8512
311.4000,21.0704,1.0704,1631.5602
311.4500,20.7438,0.7438,1581.3777
311.5000,19.7694,-0.2306,1436.2949
311.5500,19.7270,-0.2730,1430.1452
311.6000,19.3391,-0.6609,1374.4597
311.6500,18.1011,-1.8989,1204.1130
311.7000,18.3419,-1.6581,1236.3623
311.7500,15.4030,-4.5970,871.9073
311.8000,15.7595,-4.2405,912.7266
311.8500,16.5926,-3.4074,1011.7742
311.9000,16.3454,-3.6546,981.8608
311.9500,17.1442,-2.8558,1080.1705
312.0000,18.2873,-1.7127,1229.0131
312.0500,17.4359,-2.5641,1117.2348
312.1000,18.1283,-1.8717,1207.7392
312.1500,17.8179,-2.1821,1166.7322
312.2000,17.3261,-2.6739,1103.2082
312.2500,18.9708,-1.0292,1322.5941
312.3000,19.2393,-0.7607,1360.3002
312.3500,19.3134,-0.6866,1370.7977
312.4000,18.6352,-1.3648,1276.2189
312.4500,18.9362,-1.0638,1317.7827
312.5000,20.6494,0.6494,1567.0165
312.5500,20.5943,0.5943,1558.6663
312.6000,21.1771,1.1771,1648.1325
312.6500,20.8804,0.8804,1602.2611
312.7000,20.8595,0.8595,1599.0687
312.7500,20.1160,0.1160,1487.0973
312.8000,20.0421,0.0421,1476.1908
312.8500,19.6487,-0.3513,1418.8093
312.9000,20.7216,0.7216,1577.9945
312.9500,20.5702,0.5702,1555.0134
313.0000,20.9625,0.9625,1614.8932
313.0500,22.0722,2.0722,1790.3990
313.1000,22.5006,2.5006,1860.5677
313.1500,21.3146,1.3146,1669.5919
313.2000,21.1477,1.1477,1643.5557
313.2500,22.1949,2.1949,1810.3538
313.3000,22.9022,2.9022,1927.5690
313.3500,21.0763,1.0763,1632.4792
313.4000,22.9032,2.9032,1927.7461
313.4500,22.1065,2.1065,1795.9592
313.5000,22.5794,2.5794,1873.6277
313.5500,22.9890,2.9890,1942.2132
313.6000,23.0612,3.0612,1954.4352
313.6500,22.5571,2.5571,1869.9182
313.7000,21.7854,1.7854,1744.1615
313.7500,22.3147,2.3147,1829.9514
313.8000,22.2535,2.2535,1819.9318
313.8500,23.3151,3.3151,1997.7088
313.9000,22.2518,2.2518,1819.6532
313.9500,22.0626,2.0626,1788.8313
314.0000,22.5404,2.5404,1867.1627
314.0500,21.5232,1.5232,1702.4431
314.1000,20.5908,0.5908,1558.1238
314.1500,21.7089,1.7089,1731.9394
314.2000,20.7682,0.7682,1585.0909
314.2500,20.7496,0.7496,1582.2595
314.3000,21.0067,1.0067,1621.7085
314.3500,22.0179,2.0179,1781.6026
314.4000,23.2114,3.2114,1979.9736
314.4500,22.2392,2.2392,1817.5807
314.5000,22.0243,2.0243,1782.6322
314.5500,22.0158,2.0158,1781.2606
314.6000,23.6044,3.6044,2047.5948
314.6500,22.9920,2.9920,1942.7215
314.7000,24.0238,4.0238,2121.0029
