# ABAQUS Dynamic Analysis - Stress History 
# ODB: tree_H6m_DBH25cm.odb 
# f1=1.0560 Hz  U1_tip_max=0.0000 m  U2_tip_max=0.0000 m 
# sigma_max_SM2=8.689 MPa  sigma_max_Mres=8.731 MPa 
# DAF_SM2=0.483  DAF_Mres=0.485 
time_s,SM1_Nm,SM2_Nm,Mres_Nm,sigma_bending_MPa 
180.4000,1551.8877,4723.4751,4971.8782,1.875672
180.4500,907.5930,5140.8364,5220.3376,1.969405
180.5000,334.2761,5289.8691,5300.4204,1.999616
180.5500,-169.7304,5226.2554,5229.0108,1.972677
180.6000,-510.4899,4891.1050,4917.6730,1.855222
180.6500,-658.2108,4331.0522,4380.7825,1.652677
180.7000,-651.7245,3656.4971,3714.1238,1.401176
180.7500,-505.3610,2877.2502,2921.2940,1.102076
180.8000,-213.5424,2030.6132,2041.8105,0.770286
180.8500,174.3350,1225.5151,1237.8530,0.466988
180.9000,587.2772,507.0317,775.8709,0.292702
180.9500,1011.8717,-122.1426,1019.2169,0.384506
181.0000,1412.7712,-603.4183,1536.2409,0.579556
181.0500,1710.8635,-889.8751,1928.4532,0.727521
181.1000,1930.8950,-970.1403,2160.9090,0.815216
181.1500,2158.8457,-766.8499,2290.9984,0.864293
181.2000,2302.7014,-239.3324,2315.1056,0.873388
181.2500,2218.3335,500.7986,2274.1598,0.857941
181.3000,1971.6953,1322.3821,2374.0844,0.895638
181.3500,1625.1765,2121.2815,2672.2713,1.008131
181.4000,1106.6194,2758.5344,2972.2245,1.121290
181.4500,435.5703,3126.3086,3156.5055,1.190811
181.5000,-282.0624,3208.8357,3221.2087,1.215221
181.5500,-952.9670,3003.7803,3151.3238,1.188856
181.6000,-1496.0199,2506.0408,2918.6154,1.101066
181.6500,-1824.1449,1803.4037,2565.1061,0.967702
181.7000,-1836.1781,1052.7574,2116.5652,0.798487
181.7500,-1532.4706,393.7866,1582.2560,0.596916
181.8000,-1013.7791,-85.1202,1017.3463,0.383800
181.8500,-319.6237,-345.7215,470.8319,0.177624
181.9000,544.5941,-361.4543,653.6298,0.246586
181.9500,1457.2632,-156.2729,1465.6184,0.552914
182.0000,2260.6667,195.5825,2269.1114,0.856036
182.0500,2877.1091,705.8203,2962.4212,1.117592
182.1000,3253.3767,1428.0875,3553.0120,1.340396
182.1500,3387.2402,2313.2334,4101.7612,1.547415
182.2000,3321.7627,3252.9775,4649.2978,1.753976
182.2500,3004.1584,4167.7988,5137.6566,1.938213
182.3000,2355.1646,4998.0874,5525.1858,2.084410
182.3500,1449.2474,5695.0464,5876.5527,2.216966
182.4000,427.7267,6210.8135,6225.5244,2.348617
182.4500,-610.4412,6417.0283,6445.9981,2.431792
182.5000,-1535.3383,6207.7700,6394.8160,2.412484
182.5500,-2205.4790,5647.2812,6062.6663,2.287178
182.6000,-2562.3755,4826.6299,5464.6248,2.061563
182.6500,-2548.9385,3779.9541,4559.0723,1.719938
182.7000,-2091.4292,2567.3560,3311.4034,1.249247
182.7500,-1289.1501,1334.0533,1855.1567,0.699869
182.8000,-345.8675,240.3168,421.1609,0.158886
182.8500,607.6971,-672.2118,906.1813,0.341862
182.9000,1487.4114,-1359.9269,2015.3892,0.760318
182.9500,2247.3706,-1695.8046,2815.3912,1.062124
183.0000,2827.3276,-1656.2909,3276.7486,1.236174
183.0500,3138.3633,-1305.3197,3398.9974,1.282293
183.1000,3141.2183,-644.4580,3206.6460,1.209727
183.1500,2831.7786,316.2272,2849.3805,1.074946
183.2000,2225.2075,1477.5591,2671.0914,1.007686
183.2500,1401.8523,2726.0503,3065.3776,1.156433
183.3000,507.2708,3958.7039,3991.0725,1.505657
183.3500,-338.3281,5043.8003,5055.1347,1.907081
183.4000,-1125.4855,5875.5513,5982.3758,2.256888
183.4500,-1919.6025,6377.5854,6660.2155,2.512607
183.5000,-2627.6228,6498.2549,7009.4021,2.644340
183.5500,-3000.4319,6295.1958,6973.6706,2.630860
183.6000,-2958.5842,5845.8403,6551.8753,2.471735
183.6500,-2570.4268,5159.8672,5764.6616,2.174754
183.7000,-1861.4552,4323.5757,4707.2627,1.775844
183.7500,-862.3608,3497.0286,3601.7878,1.358797
183.8000,303.4368,2709.4070,2726.3456,1.028531
183.8500,1469.2618,1963.7349,2452.5466,0.925238
183.9000,2534.0781,1428.5122,2908.9859,1.097433
183.9500,3438.4890,1207.9515,3644.4963,1.374909
184.0000,4066.6602,1203.7289,4241.0716,1.599970
184.0500,4289.5171,1352.1656,4497.5892,1.696743
184.1000,4116.2402,1696.3997,4452.1012,1.679583
184.1500,3630.2466,2187.2131,4238.2298,1.598898
184.2000,2853.4724,2684.5547,3917.7977,1.478013
184.2500,1856.5725,3164.1460,3668.6076,1.384005
184.3000,827.1614,3682.6035,3774.3562,1.423899
184.3500,-69.1695,4197.6392,4198.2090,1.583800
184.4000,-832.3210,4603.3149,4677.9554,1.764787
184.4500,-1501.3448,4873.0957,5099.1272,1.923677
184.5000,-1934.2888,5008.2324,5368.7862,2.025408
184.5500,-1971.7935,4951.3730,5329.5464,2.010604
184.6000,-1638.8538,4697.7720,4975.4299,1.877012
184.6500,-1009.8172,4284.8018,4402.1877,1.660752
184.7000,-90.8960,3685.8540,3686.9746,1.390934
184.7500,1106.5172,2937.3311,3138.8364,1.184145
184.8000,2466.5864,2160.2229,3278.8125,1.236952
184.8500,3804.3872,1387.1996,4049.4055,1.527663
184.9000,4979.3271,630.8062,5019.1250,1.893496
184.9500,5928.8828,33.6676,5928.9784,2.236744
185.0000,6639.6558,-286.4395,6645.8315,2.507181
185.0500,7017.5645,-356.0456,7026.5909,2.650825
185.1000,6871.5039,-151.5585,6873.1751,2.592948
185.1500,6193.6885,409.4283,6207.2062,2.341707
185.2000,5148.4395,1230.5985,5293.4678,1.996993
185.2500,3816.7734,2110.4817,4361.4095,1.645369
185.3000,2283.0950,3006.2466,3774.9227,1.424113
185.3500,673.6683,3941.8318,3998.9832,1.508641
185.4000,-933.5229,4788.2363,4878.3883,1.840402
185.4500,-2354.6877,5415.1558,5904.9527,2.227680
185.5000,-3358.5059,5803.4736,6705.2120,2.529583
185.5500,-3890.8970,5882.7524,7053.0742,2.660816
185.6000,-3933.7080,5584.4199,6830.7982,2.576961
185.6500,-3401.3271,4941.7500,5999.1599,2.263220
185.7000,-2325.7795,4075.8958,4692.7792,1.770380
185.7500,-934.5424,3184.1907,3318.4996,1.251924
185.8000,570.5662,2377.4250,2444.9326,0.922366
185.8500,2085.5850,1690.9653,2684.9634,1.012919
185.9000,3422.2820,1298.9095,3660.4890,1.380942
185.9500,4434.4688,1362.1814,4638.9709,1.750080
186.0000,5107.2305,1779.0393,5408.2145,2.040282
186.0500,5333.6206,2400.0542,5848.7408,2.206474
186.1000,4993.9932,3229.6511,5947.3199,2.243663
186.1500,4144.9185,4263.6167,5946.3246,2.243288
186.2000,2896.6401,5338.9814,6074.1458,2.291509
186.2500,1352.1075,6237.2827,6382.1541,2.407707
186.3000,-324.3896,6872.0376,6879.6896,2.595405
186.3500,-1947.0665,7197.9448,7456.6398,2.813063
186.4000,-3348.4502,7133.1436,7879.9655,2.972766
186.4500,-4348.1064,6705.0239,7991.4564,3.014826
186.5000,-4827.4302,6026.0635,7721.2384,2.912885
186.5500,-4779.6035,5173.2671,7043.2451,2.657108
186.6000,-4171.2524,4143.7100,5879.5986,2.218115
186.6500,-2990.1528,2989.1221,4227.9859,1.595034
186.7000,-1372.2760,1955.1187,2388.6461,0.901131
186.7500,523.5042,1171.9237,1283.5349,0.484221
186.8000,2574.8044,540.1218,2630.8458,0.992503
186.8500,4586.3989,108.4777,4587.6816,1.730731
186.9000,6302.4941,30.1700,6302.5664,2.377682
186.9500,7527.5581,288.4910,7533.0842,2.841902
187.0000,8136.5674,848.1006,8180.6481,3.086200
187.0500,8015.0522,1780.5271,8210.4409,3.097439
187.1000,7092.2427,3033.7622,7713.8589,2.910101
187.1500,5465.7422,4402.9619,7018.5762,2.647801
187.2000,3394.7688,5774.6411,6698.5771,2.527079
187.2500,1169.6128,7084.4502,7180.3502,2.708831
187.3000,-937.9866,8140.4043,8194.2663,3.091337
187.3500,-2718.0688,8722.5283,9136.2136,3.446693
187.4000,-3994.3999,8784.4590,9649.9715,3.640511
187.4500,-4602.5723,8328.8301,9515.9383,3.589946
187.5000,-4506.9468,7286.1968,8567.4519,3.232124
187.5500,-3729.0613,5735.4438,6841.1413,2.580863
187.6000,-2264.9851,3905.9546,4515.1566,1.703371
187.6500,-225.2122,1999.0380,2011.6842,0.758920
187.7000,2148.3899,169.1658,2155.0397,0.813002
187.7500,4590.2725,-1403.0973,4799.9253,1.810801
187.8000,6828.2227,-2510.9592,7275.2691,2.744640
187.8500,8543.6650,-3029.3989,9064.8480,3.419770
187.9000,9455.8750,-2918.4773,9896.0134,3.733332
187.9500,9464.1074,-2242.1753,9726.0824,3.669225
188.0000,8634.6699,-1107.1265,8705.3578,3.284150
188.0500,7127.2720,452.2390,7141.6053,2.694215
188.1000,5134.1270,2281.6399,5618.2862,2.119533
188.1500,2832.5835,4134.0122,5011.3457,1.890561
188.2000,527.3824,5936.1191,5959.5002,2.248258
188.2500,-1352.5054,7561.9146,7681.9153,2.898050
188.3000,-2610.9075,8800.5547,9179.6841,3.463092
188.3500,-3250.6658,9714.9443,10244.3629,3.864749
188.4000,-3180.9297,10336.7031,10815.0703,4.080052
188.4500,-2337.2371,10451.4395,10709.5875,4.040258
188.5000,-849.3742,10108.1240,10143.7472,3.826791
188.5500,1082.7455,9595.6484,9656.5422,3.642990
188.6000,3261.2522,8873.5371,9453.8578,3.566526
188.6500,5464.8579,7781.6860,9508.9069,3.587294
188.7000,7548.3525,6499.4868,9960.9716,3.757838
188.7500,9359.3760,5214.1396,10713.7842,4.041841
188.8000,10649.0225,3998.9932,11375.1319,4.291339
188.8500,11288.2676,3017.7671,11684.6867,4.408120
188.9000,11267.4912,2335.4688,11506.9880,4.341082
188.9500,10521.6201,1928.0641,10696.8183,4.035441
189.0000,9066.5410,1817.1550,9246.8491,3.488431
189.0500,7101.2642,1983.1260,7372.9737,2.781500
189.1000,4796.2622,2391.9268,5359.6124,2.021947
189.1500,2304.7449,3037.8738,3813.2042,1.438555
189.2000,-48.1710,3884.1052,3884.4039,1.465415
189.2500,-1937.2659,4812.1274,5187.4435,1.956995
189.3000,-3210.5173,5632.0840,6482.8845,2.445708
189.3500,-3735.7852,6258.7266,7288.8784,2.749774
189.4000,-3422.3733,6741.4990,7560.4529,2.852227
189.4500,-2353.0337,6974.7378,7360.9602,2.776968
189.5000,-620.5986,6779.7798,6808.1243,2.568407
189.5500,1626.8535,6196.9341,6406.9216,2.417051
189.6000,3994.9636,5359.9463,6684.9651,2.521944
189.6500,6133.4028,4395.0562,7545.5383,2.846601
189.7000,7909.4858,3427.1445,8620.0514,3.251967
189.7500,9162.4336,2545.7195,9509.5151,3.587523
189.8000,9742.2100,1832.2885,9913.0185,3.739747
189.8500,9655.6777,1323.5355,9745.9663,3.676726
189.9000,8908.2471,1087.7490,8974.4116,3.385652
189.9500,7498.4702,1209.9845,7595.4669,2.865437
190.0000,5630.7705,1627.9325,5861.3770,2.211241
190.0500,3573.4670,2263.0266,4229.7702,1.595707
190.1000,1453.5348,3094.0593,3418.4743,1.289640
190.1500,-519.9326,4065.5393,4098.6510,1.546241
190.2000,-2055.8423,5046.2598,5448.9655,2.055656
190.2500,-3070.5671,5850.3760,6607.2144,2.492612
190.3000,-3540.9512,6428.3706,7339.0928,2.768718
190.3500,-3317.5398,6834.7764,7597.3836,2.866160
190.4000,-2372.5442,7006.3486,7397.1540,2.790622
190.4500,-860.0713,6848.1504,6901.9480,2.603802
190.5000,1101.7462,6398.7881,6492.9449,2.449503
190.5500,3369.1436,5754.5571,6668.2873,2.515652
190.6000,5618.3857,4931.4722,7475.6723,2.820243
190.6500,7462.0610,3955.6760,8445.6928,3.186190
190.7000,8671.4160,2948.1877,9158.8900,3.455248
190.7500,9192.1768,2030.9745,9413.8712,3.551441
190.8000,9023.4453,1292.5208,9115.5458,3.438896
190.8500,8213.3398,758.9376,8248.3294,3.111733
190.9000,6895.1016,471.1563,6911.1803,2.607285
190.9500,5230.7681,528.2475,5257.3739,1.983377
191.0000,3343.2827,909.2391,3464.7157,1.307085
191.0500,1347.5085,1494.5165,2012.3019,0.759153
191.1000,-588.0296,2205.8674,2282.8995,0.861238
191.1500,-2241.7542,3002.1553,3746.7850,1.413498
191.2000,-3438.3113,3826.9990,5144.6969,1.940869
191.2500,-4091.3093,4606.4048,6160.9883,2.324271
191.3000,-4112.8071,5315.3955,6720.7598,2.535448
191.3500,-3493.7112,5958.4727,6907.2002,2.605784
191.4000,-2353.4709,6479.3086,6893.4944,2.600613
191.4500,-766.1068,6831.3247,6874.1484,2.593315
191.5000,1187.6001,7052.6079,7151.8999,2.698098
191.5500,3213.7236,7135.3491,7825.6774,2.952285
191.6000,4944.3989,6998.3994,8568.8199,3.232640
191.6500,6194.1846,6688.4834,9116.1249,3.439114
191.7000,6834.9604,6358.7222,9335.4181,3.521844
191.7500,6746.8711,6022.6626,9043.9336,3.411880
191.8000,6031.0669,5665.2046,8274.5581,3.121628
191.8500,4884.6245,5374.6367,7262.6632,2.739884
191.9000,3444.0623,5161.2715,6204.8600,2.340822
191.9500,1895.4088,5005.0742,5351.9475,2.019055
192.0000,390.4058,4988.6206,5003.8737,1.887742
192.0500,-1031.6765,5243.3369,5343.8692,2.016008
192.1000,-2221.3938,5786.7251,6198.4496,2.338403
192.1500,-2953.1826,6377.8560,7028.3949,2.651505
192.2000,-3206.1831,6771.0723,7491.7975,2.826327
192.2500,-3071.1851,6923.9526,7574.5163,2.857533
192.3000,-2559.2493,6764.8457,7232.7653,2.728605
192.3500,-1688.7797,6204.3550,6430.0853,2.425789
192.4000,-584.1076,5376.0830,5407.7214,2.040096
192.4500,621.4687,4443.4619,4486.7112,1.692639
192.5000,1869.7037,3373.2869,3856.7935,1.454999
192.5500,3069.3496,2210.5430,3782.5133,1.426976
192.6000,4052.5220,1158.6443,4214.9011,1.590097
192.6500,4679.0610,309.7317,4689.3012,1.769068
192.7000,4921.7178,-241.5177,4927.6401,1.858983
192.7500,4814.5967,-302.2907,4824.0772,1.819913
192.8000,4344.8901,166.2040,4348.0679,1.640335
192.8500,3518.3984,1068.0355,3676.9318,1.387145
192.9000,2437.9968,2313.7434,3361.1363,1.268009
192.9500,1214.4668,3761.9949,3953.1677,1.491357
193.0000,-72.4326,5249.4463,5249.9460,1.980574
193.0500,-1270.1211,6724.6494,6843.5457,2.581770
193.1000,-2185.1191,8089.6084,8379.5292,3.161229
193.1500,-2763.1541,9111.2568,9521.0305,3.591867
193.2000,-3008.4551,9718.8486,10173.8302,3.838140
193.2500,-2810.1367,9875.4082,10267.4513,3.873459
193.3000,-2186.0061,9475.6465,9724.5308,3.668639
193.3500,-1362.9587,8633.6348,8740.5552,3.297428
193.4000,-375.0741,7469.6558,7479.0666,2.821524
193.4500,780.8526,6048.5977,6098.7920,2.300807
193.5000,1849.8622,4642.6763,4997.6427,1.885392
193.5500,2692.1594,3419.9355,4352.4340,1.641983
193.6000,3283.7471,2325.5908,4023.8498,1.518022
193.6500,3437.0591,1483.5133,3743.5527,1.412278
193.7000,3022.5120,1073.4849,3207.4832,1.210043
193.7500,2112.8335,1039.0542,2354.5061,0.888252
193.8000,839.3035,1381.4681,1616.4419,0.609813
193.8500,-684.3083,2147.9326,2254.3053,0.850451
193.9000,-2325.7622,3036.9937,3825.2451,1.443097
193.9500,-3880.6843,3744.4727,5392.6604,2.034414
194.0000,-5100.4253,4252.8325,6640.8526,2.505303
194.0500,-5794.2842,4461.9492,7313.1881,2.758945
194.1000,-5834.8926,4262.8574,7226.1971,2.726127
194.1500,-5172.3340,3750.7549,6389.1471,2.410345
194.2000,-3898.9612,3016.4214,4929.5736,1.859712
194.2500,-2106.0400,2117.4382,2986.4610,1.126661
194.3000,84.7243,1219.3036,1222.2436,0.461099
194.3500,2311.4966,497.9732,2364.5282,0.892033
194.4000,4219.3291,-22.6741,4219.3900,1.591791
194.4500,5650.2744,-348.3325,5661.0014,2.135648
194.5000,6360.4429,-367.3333,6371.0413,2.403515
194.5500,6101.0312,-14.2753,6101.0480,2.301658
194.6000,4903.0171,646.9493,4945.5151,1.865726
194.6500,2946.4131,1566.9597,3337.1714,1.258968
194.7000,498.4367,2653.4905,2699.8983,1.018553
194.7500,-2126.4087,3675.0156,4245.8631,1.601778
194.8000,-4689.4917,4489.8521,6492.3111,2.449264
194.8500,-6941.7832,5086.7939,8606.0343,3.246679
194.9000,-8599.6348,5383.9619,10145.9728,3.827631
194.9500,-9493.9375,5347.0605,10896.1418,4.110637
195.0000,-9585.6865,5010.8804,10816.3907,4.080550
195.0500,-8814.8594,4344.0342,9827.1246,3.707343
195.1000,-7210.4785,3396.5735,7970.4273,3.006893
195.1500,-5029.7744,2347.4612,5550.6040,2.094000
195.2000,-2522.5557,1359.3064,2865.4844,1.081022
195.2500,186.9993,535.5057,567.2170,0.213986
195.3000,2869.2534,-62.3162,2869.9300,1.082699
195.3500,5113.6201,-379.1874,5127.6597,1.934441
195.4000,6682.3438,-390.1099,6693.7212,2.525248
195.4500,7564.5493,-109.8143,7565.3464,2.854074
195.5000,7634.8081,484.9396,7650.1935,2.886083
195.5500,6829.2178,1346.8616,6960.7652,2.625992
195.6000,5382.3975,2344.0024,5870.6516,2.214739
195.6500,3510.6680,3382.9272,4875.3447,1.839254
195.7000,1296.5829,4300.6865,4491.8851,1.694591
195.7500,-1041.7819,4935.6152,5044.3639,1.903017
195.8000,-3153.9565,5226.7100,6104.5834,2.302992
195.8500,-4816.3418,5107.6982,7020.3796,2.648481
195.9000,-5931.4771,4567.3350,7486.1852,2.824209
195.9500,-6347.2241,3689.0806,7341.4283,2.769599
196.0000,-5969.0127,2605.4902,6512.8866,2.457027
196.0500,-4913.0859,1498.3489,5136.4835,1.937770
196.1000,-3303.6709,532.0959,3346.2468,1.262392
196.1500,-1267.4427,-214.1281,1285.4034,0.484926
196.2000,874.3215,-690.2172,1113.9291,0.420237
196.2500,2831.3311,-815.5076,2946.4365,1.111561
196.3000,4452.2681,-554.3980,4486.6522,1.692617
196.3500,5513.1519,51.2176,5513.3898,2.079960
196.4000,5826.9121,901.6230,5896.2555,2.224399
196.4500,5427.5303,1838.5040,5730.4609,2.161852
196.5000,4412.3682,2731.6284,5189.4881,1.957766
196.5500,2838.4546,3527.4072,4527.6292,1.708076
196.6000,867.3091,4188.9160,4277.7614,1.613812
196.6500,-1251.9053,4629.6738,4795.9511,1.809302
196.7000,-3314.0898,4762.3706,5802.0139,2.188845
196.7500,-5123.4941,4600.5449,6885.8700,2.597737
196.8000,-6448.8037,4193.5151,7692.3753,2.901996
196.8500,-7096.5991,3534.7456,7928.1868,2.990957
196.9000,-7003.0757,2662.7732,7492.2246,2.826488
196.9500,-6233.4297,1718.9536,6466.0998,2.439376
197.0000,-4920.0581,824.1512,4988.6067,1.881983
197.0500,-3185.3059,22.3589,3185.3844,1.201706
197.1000,-1204.8079,-632.0507,1360.5330,0.513269
197.1500,682.6296,-1014.6068,1222.8697,0.461335
197.2000,2199.5864,-1054.0704,2439.1074,0.920168
197.2500,3305.1826,-791.5621,3398.6472,1.282161
197.3000,3954.6177,-233.7467,3961.5197,1.494508
197.3500,4084.3079,628.9943,4132.4574,1.558995
197.4000,3802.0898,1667.3348,4151.6133,1.566222
197.4500,3138.4131,2715.2803,4149.9860,1.565608
197.5000,1991.5842,3772.7610,4266.1614,1.609436
197.5500,516.7263,4843.1279,4870.6154,1.837470
197.6000,-1014.9920,5753.9326,5842.7690,2.204221
197.6500,-2564.6011,6390.2549,6885.6762,2.597664
197.7000,-4062.5315,6764.0332,7890.2666,2.976652
197.7500,-5215.6348,6803.4741,8572.6371,3.234080
197.8000,-5873.8833,6464.5581,8734.5874,3.295177
197.8500,-6091.8989,5888.1162,8472.3754,3.196256
197.9000,-5771.5684,5189.0952,7761.2957,2.927997
197.9500,-4837.7642,4384.8662,6529.2430,2.463197
198.0000,-3538.4937,3584.3867,5036.7416,1.900142
198.0500,-2107.2778,2962.0559,3635.1609,1.371387
198.1000,-576.3464,2619.8604,2682.5069,1.011992
198.1500,886.0412,2598.1992,2745.1244,1.035615
198.2000,1982.2002,2907.6584,3519.0333,1.327577
198.2500,2639.6990,3486.8755,4373.3638,1.649878
198.3000,2891.9475,4206.3281,5104.5623,1.925728
198.3500,2672.6511,4986.0200,5657.1600,2.134198
198.4000,2024.6108,5739.1660,6085.8094,2.295909
198.4500,1080.7640,6283.2505,6375.5225,2.405205
198.5000,-111.5656,6586.8789,6587.8237,2.485297
198.5500,-1446.8218,6725.3423,6879.2094,2.595224
198.6000,-2709.4724,6641.5625,7172.9766,2.706050
198.6500,-3707.4309,6363.0898,7364.3707,2.778254
198.7000,-4268.9370,6006.4404,7368.9314,2.779975
198.7500,-4315.0234,5558.3096,7036.6350,2.654614
198.8000,-3948.7349,5005.1558,6375.2719,2.405111
198.8500,-3230.0872,4412.9531,5468.7858,2.063133
198.9000,-2096.0654,3841.6611,4376.2827,1.650980
198.9500,-627.3818,3319.8708,3378.6314,1.274610
199.0000,926.5814,2872.3440,3018.0976,1.138596
199.0500,2357.8174,2579.8005,3494.9497,1.318491
199.1000,3511.4412,2514.4353,4318.8660,1.629319
199.1500,4219.2993,2636.1052,4975.0917,1.876884
199.2000,4386.7832,2859.5408,5236.4912,1.975499
199.2500,4026.4434,3139.6033,5105.8158,1.926200
199.3000,3173.0740,3444.9365,4683.5869,1.766912
199.3500,1936.6595,3724.7666,4198.1587,1.583781
199.4000,515.0612,3898.1465,3932.0267,1.483381
199.4500,-928.6898,3950.2380,4057.9361,1.530881
199.5000,-2232.7905,3973.7883,4558.1079,1.719574
199.5500,-3247.6345,3983.9822,5139.9654,1.939084
199.6000,-3891.4426,3936.9353,5535.5926,2.088336
199.6500,-4053.1553,3805.1909,5559.4555,2.097339
199.7000,-3667.9846,3575.5706,5122.3838,1.932451
199.7500,-2817.0344,3354.4868,4380.4412,1.652548
199.8000,-1582.1093,3176.4409,3548.6401,1.338746
199.8500,-17.0460,2941.4980,2941.5474,1.109717
199.9000,1752.0239,2697.3518,3216.4102,1.213411
199.9500,3543.4194,2478.0977,4323.9784,1.631247
200.0000,5165.9912,2185.3933,5609.2254,2.116115
200.0500,6382.4536,1839.3035,6642.1948,2.505809
200.1000,6940.0444,1489.5939,7098.1058,2.677804
200.1500,6743.6758,1088.0104,6830.8806,2.576992
200.2000,5844.3945,661.4929,5881.7107,2.218912
200.2500,4339.5669,345.2664,4353.2803,1.642302
200.3000,2359.7874,187.0113,2367.1860,0.893036
200.3500,65.4285,136.5770,151.4403,0.057132
200.4000,-2254.8691,216.4679,2265.2358,0.854574
200.4500,-4272.1455,458.1701,4296.6437,1.620935
200.5000,-5796.3203,827.3146,5855.0644,2.208859
200.5500,-6645.9111,1303.4543,6772.5274,2.554978
200.6000,-6667.4297,1868.2354,6924.2272,2.612207
200.6500,-5958.9243,2478.9431,6453.9862,2.434806
200.7000,-4656.5923,3053.8250,5568.6352,2.100802
200.7500,-2798.9890,3492.6670,4475.8309,1.688535
200.8000,-595.2256,3767.2732,3814.0059,1.438857
200.8500,1685.3132,3888.0200,4237.5677,1.598649
200.9000,3843.6467,3832.7190,5428.0158,2.047752
200.9500,5586.2812,3590.4756,6640.6365,2.505221
201.0000,6669.6870,3189.4595,7393.0627,2.789078
201.0500,7071.8438,2674.2471,7560.5933,2.852280
201.1000,6824.0508,2094.4634,7138.2383,2.692944
201.1500,5872.9229,1495.3895,6060.3146,2.286291
201.2000,4200.9346,912.7227,4298.9433,1.621803
201.2500,1999.7070,406.3216,2040.5699,0.769818
201.3000,-365.7684,83.1195,375.0938,0.141506
201.3500,-2577.7466,3.1642,2577.7485,0.972472
201.4000,-4455.5752,164.4561,4458.6092,1.682038
201.4500,-5866.9814,645.4967,5902.3840,2.226711
201.5000,-6701.2861,1462.7124,6859.0643,2.587624
201.5500,-6901.9492,2432.5242,7318.0651,2.760785
201.6000,-6466.7905,3447.0808,7328.1475,2.764589
201.6500,-5417.6309,4482.5732,7031.6561,2.652736
201.7000,-3852.7993,5416.1685,6646.7243,2.507518
201.7500,-1987.5438,6232.7520,6541.9819,2.468003
201.8000,-64.2595,7030.4561,7030.7497,2.652394
201.8500,1685.9285,7740.1846,7921.6672,2.988498
201.9000,3053.5854,8204.6748,8754.4887,3.302685
201.9500,3903.1655,8308.3125,9179.4748,3.463013
202.0000,4149.2241,8039.8979,9047.4317,3.413199
202.0500,3793.5227,7564.6704,8462.5678,3.192556
202.1000,3008.4189,6986.4565,7606.6523,2.869656
202.1500,1953.5536,6267.3916,6564.7977,2.476610
202.2000,682.9856,5436.6333,5479.3659,2.067125
202.2500,-657.1729,4652.4932,4698.6774,1.772605
202.3000,-1875.7595,4111.1748,4518.8751,1.704773
202.3500,-2903.8701,3875.8577,4843.0088,1.827055
202.4000,-3651.0833,3911.9670,5351.0649,2.018722
202.4500,-3960.4136,4254.6924,5812.6829,2.192870
202.5000,-3856.9880,4945.4019,6271.6311,2.366011
202.5500,-3487.6838,5888.4414,6843.8060,2.581868
202.6000,-2871.5508,7032.0337,7595.7423,2.865541
202.6500,-2035.8533,8434.6631,8676.8796,3.273406
202.7000,-1120.3212,9888.3760,9951.6380,3.754317
202.7500,-138.8134,11126.6895,11127.5553,4.197939
202.8000,904.4109,12136.0430,12169.6959,4.591093
202.8500,1793.8445,12830.9531,12955.7414,4.887633
202.9000,2404.9644,13057.1846,13276.8190,5.008762
202.9500,2731.1628,12824.5928,13112.1863,4.946653
203.0000,2705.4089,12168.5098,12465.6274,4.702735
203.0500,2382.5413,10962.4971,11218.4154,4.232216
203.1000,1911.1174,9249.2715,9444.6489,3.563052
203.1500,1351.9987,7435.5566,7557.4733,2.851103
203.2000,736.7888,5759.3540,5806.2911,2.190459
203.2500,155.9257,4318.1235,4320.9378,1.630100
203.3000,-333.1821,3368.2078,3384.6468,1.276879
203.3500,-719.5027,2941.4268,3028.1472,1.142387
203.4000,-928.3210,2980.6980,3121.9129,1.177761
203.4500,-983.2281,3627.5466,3758.4348,1.417893
203.5000,-1002.9345,4816.3965,4919.7106,1.855991
203.5500,-952.1340,6292.2378,6363.8680,2.400808
203.6000,-826.9008,7929.9380,7972.9343,3.007839
203.6500,-768.4122,9624.2119,9654.8388,3.642347
203.7000,-821.3402,11120.6699,11150.9596,4.206768
203.7500,-975.6050,12116.1064,12155.3215,4.585670
203.8000,-1213.1974,12470.8496,12529.7222,4.726915
203.8500,-1420.6495,12124.6074,12207.5530,4.605375
203.9000,-1587.3567,11004.8057,11118.6982,4.194597
203.9500,-1737.6296,9143.9316,9307.5691,3.511338
204.0000,-1651.1975,6673.0522,6874.3057,2.593374
204.0500,-1259.2804,3915.4038,4112.9277,1.551627
204.1000,-790.2565,1326.5408,1544.0906,0.582518
204.1500,-240.8968,-832.4577,866.6124,0.326935
204.2000,471.4679,-2377.9016,2424.1902,0.914541
204.2500,1138.6033,-3061.3337,3266.2183,1.232201
204.3000,1524.7141,-2883.8828,3262.1363,1.230661
204.3500,1554.5013,-2025.8438,2553.5304,0.963335
204.4000,1233.5525,-513.6692,1336.2289,0.504101
204.4500,591.9977,1529.0118,1639.6153,0.618555
204.5000,-315.5940,3831.3860,3844.3619,1.450309
204.5500,-1410.0750,6272.2358,6428.7832,2.425298
204.6000,-2633.7117,8667.7832,9059.0785,3.417593
204.6500,-3834.6682,10694.3779,11361.0915,4.286042
204.7000,-4752.5498,12131.6250,13029.3152,4.915389
204.7500,-5304.9028,12837.0137,13889.9573,5.240072
204.8000,-5514.9746,12728.9902,13872.3515,5.233430
