# ABAQUS Dynamic Analysis - Stress History 
# ODB: tree_H6m_DBH20cm.odb 
# f1=0.7591 Hz  U1_tip_max=0.0000 m  U2_tip_max=0.0000 m 
# sigma_max_SM2=18.395 MPa  sigma_max_Mres=19.368 MPa 
# DAF_SM2=1.022  DAF_Mres=1.076 
time_s,SM1_Nm,SM2_Nm,Mres_Nm,sigma_bending_MPa 
58.1500,3411.9622,2886.1565,4468.9356,3.292839
58.2000,3097.6523,3113.3191,4391.8340,3.236028
58.2500,2701.8745,3520.9495,4438.1540,3.270158
58.3000,2267.2456,4131.6025,4712.8062,3.472530
58.3500,1847.8110,4727.8159,5076.0860,3.740205
58.4000,1441.9852,5199.2466,5395.5061,3.975562
58.4500,1055.4364,5642.4863,5740.3482,4.229652
58.5000,761.4491,6075.6016,6123.1315,4.511697
58.5500,595.8298,6358.9028,6386.7565,4.705944
58.6000,521.9736,6453.9683,6475.0415,4.770995
58.6500,522.4795,6473.3589,6494.4099,4.785266
58.7000,628.3218,6424.2148,6454.8683,4.756131
58.7500,848.8510,6210.5610,6268.3025,4.618664
58.8000,1125.7898,5845.9248,5953.3385,4.386589
58.8500,1408.4183,5463.4336,5642.0518,4.157224
58.9000,1718.1912,5174.9985,5452.7783,4.017762
58.9500,2086.4277,4963.9966,5384.6488,3.967562
59.0000,2470.6055,4758.6626,5361.7871,3.950717
59.0500,2791.9045,4562.7988,5349.1928,3.941437
59.1000,3035.5781,4431.9331,5371.8494,3.958131
59.1500,3224.1497,4373.4043,5433.3973,4.003482
59.2000,3357.9014,4335.5825,5483.8652,4.040668
59.2500,3433.4170,4326.1304,5523.0206,4.069519
59.3000,3439.0217,4406.9360,5589.9871,4.118861
59.3500,3351.8794,4539.0093,5642.4906,4.157548
59.4000,3166.5195,4654.3823,5629.3979,4.147900
59.4500,2918.0691,4798.2490,5615.8989,4.137954
59.5000,2638.3044,5013.5083,5665.3257,4.174373
59.5500,2313.0020,5242.1040,5729.7149,4.221817
59.6000,1981.0173,5463.7144,5811.7643,4.282273
59.6500,1765.9030,5789.6943,6053.0136,4.460033
59.7000,1728.9879,6242.8379,6477.8410,4.773057
59.7500,1804.5117,6644.4966,6885.1723,5.073191
59.8000,1942.0835,6965.2432,7230.9267,5.327952
59.8500,2173.8796,7387.9727,7701.1618,5.674435
59.9000,2473.9177,7866.8398,8246.6622,6.076375
59.9500,2756.5994,8159.1646,8612.2475,6.345749
60.0000,3005.1987,8246.6709,8777.1750,6.467272
60.0500,3248.5286,8281.1240,8895.5018,6.554459
60.1000,3477.9790,8232.1338,8936.6864,6.584805
60.1500,3654.8696,7917.6831,8720.5377,6.425540
60.2000,3748.2957,7361.6426,8260.9625,6.086912
60.2500,3743.3755,6775.1802,7740.5379,5.703448
60.3000,3638.2798,6197.8398,7186.8142,5.295449
60.3500,3423.6675,5557.8721,6527.7439,4.809827
60.4000,3059.3030,4977.7734,5842.7359,4.305094
60.4500,2512.7969,4617.9004,5257.2951,3.873725
60.5000,1831.2272,4414.8091,4779.5326,3.521696
60.5500,1089.2510,4292.1357,4428.1934,3.262819
60.6000,286.4805,4367.2051,4376.5913,3.224797
60.6500,-560.2277,4713.0527,4746.2323,3.497159
60.7000,-1323.9178,5183.9697,5350.3552,3.942294
60.7500,-1928.2103,5657.1211,5976.7060,4.403807
60.8000,-2400.7688,6176.7461,6626.9060,4.882893
60.8500,-2696.9392,6760.7114,7278.7842,5.363215
60.9000,-2725.9668,7282.6318,7776.0929,5.729646
60.9500,-2503.8064,7632.9341,8033.1021,5.919018
61.0000,-2109.7698,7865.7720,8143.8012,6.000584
61.0500,-1597.3713,8017.5625,8175.1394,6.023675
61.1000,-994.1516,7995.0684,8056.6405,5.936362
61.1500,-320.5340,7790.7598,7797.3508,5.745310
61.2000,407.5741,7509.4409,7520.4933,5.541313
61.2500,1188.9586,7173.3418,7271.2073,5.357632
61.3000,1991.8258,6723.1177,7011.9670,5.166617
61.3500,2753.1892,6174.4829,6760.4948,4.981325
61.4000,3467.1541,5636.2466,6617.2829,4.875802
61.4500,4134.1025,5171.8384,6621.0812,4.878601
61.5000,4697.9971,4787.2568,6707.3843,4.942192
61.5500,5101.4146,4530.1768,6822.5312,5.027035
61.6000,5299.8506,4433.7134,6909.8647,5.091385
61.6500,5299.8169,4480.5938,6940.0129,5.113599
61.7000,5147.6094,4682.6489,6958.8133,5.127452
61.7500,4820.7642,5028.4092,6965.9648,5.132721
61.8000,4291.2520,5412.6182,6907.3351,5.089521
61.8500,3645.8916,5747.1504,6806.0461,5.014888
61.9000,2967.2166,6066.7563,6753.5107,4.976179
61.9500,2220.0752,6437.3857,6809.4544,5.017400
62.0000,1384.5291,6823.1548,6962.2096,5.129954
62.0500,520.8407,7113.5532,7132.5952,5.255499
62.1000,-318.6751,7277.2290,7284.2032,5.367208
62.1500,-1109.4830,7363.9834,7447.0937,5.487230
62.2000,-1834.7789,7344.3315,7570.0475,5.577826
62.2500,-2455.7520,7160.5767,7569.9786,5.577776
62.3000,-2912.1680,6863.3057,7455.5809,5.493484
62.3500,-3152.4890,6545.3730,7264.9911,5.353052
62.4000,-3123.2053,6184.7671,6928.6186,5.105203
62.4500,-2797.8291,5666.8975,6319.9347,4.656708
62.5000,-2263.9233,5035.1313,5520.6790,4.067793
62.5500,-1653.9100,4465.7612,4762.1888,3.508916
62.6000,-949.7980,3984.3562,4095.9993,3.018049
62.6500,-89.1566,3500.7273,3501.8624,2.580272
62.7000,822.2302,2999.0640,3109.7343,2.291341
62.7500,1633.1871,2543.5293,3022.7209,2.227227
62.8000,2319.3252,2169.2034,3175.6437,2.339905
62.8500,2901.9312,1842.7809,3437.5930,2.532916
62.9000,3306.4641,1575.8114,3662.7703,2.698833
62.9500,3471.8391,1436.4327,3757.2604,2.768456
63.0000,3483.5762,1435.8083,3767.8706,2.776274
63.0500,3405.5146,1572.2385,3750.9284,2.763791
63.1000,3168.7495,1861.9475,3675.2989,2.708065
63.1500,2731.2502,2260.6489,3545.4565,2.612393
63.2000,2189.1909,2724.6155,3495.1518,2.575327
63.2500,1673.2393,3266.0054,3669.6758,2.703922
63.3000,1178.3069,3881.1135,4056.0386,2.988605
63.3500,637.6509,4496.3950,4541.3838,3.346221
63.4000,114.9787,5023.8335,5025.1491,3.702673
63.4500,-312.6561,5499.7603,5508.6402,4.058923
63.5000,-654.5949,5993.5059,6029.1465,4.442447
63.5500,-875.7828,6416.7148,6476.2045,4.771852
63.6000,-925.9786,6657.1147,6721.2062,4.952376
63.6500,-838.7963,6725.6758,6777.7794,4.994061
63.7000,-674.0877,6651.4663,6685.5365,4.926093
63.7500,-421.6287,6400.7144,6414.5861,4.726449
63.8000,-48.4762,5943.8154,5944.0131,4.379718
63.8500,400.1846,5324.9507,5339.9670,3.934640
63.9000,879.1125,4613.1997,4696.2166,3.460306
63.9500,1385.0490,3857.8677,4098.9637,3.020233
64.0000,1864.9901,3119.2974,3634.3093,2.677862
64.0500,2255.5569,2447.6980,3328.4775,2.452517
64.1000,2559.0515,1885.1947,3178.4751,2.341991
64.1500,2818.0964,1509.6772,3196.9975,2.355639
64.2000,3042.6248,1346.8684,3327.4044,2.451726
64.2500,3166.0930,1324.0099,3431.7848,2.528637
64.3000,3152.7410,1456.6071,3472.9641,2.558979
64.3500,3048.9402,1836.9381,3559.5474,2.622776
64.4000,2878.8169,2368.2556,3727.7636,2.746722
64.4500,2639.8254,2906.4409,3926.3313,2.893033
64.5000,2353.8228,3522.8914,4236.8910,3.121862
64.5500,2064.6604,4255.4697,4729.8885,3.485116
64.6000,1786.8995,4918.3091,5232.8553,3.855717
64.6500,1504.6796,5414.3062,5619.4992,4.140607
64.7000,1260.9523,5869.7524,6003.6651,4.423671
64.7500,1095.6184,6335.2681,6429.3080,4.737297
64.8000,959.1487,6751.0332,6818.8280,5.024306
64.8500,846.5621,7140.7417,7190.7482,5.298348
64.9000,810.1459,7528.5107,7571.9753,5.579247
64.9500,786.1483,7831.7085,7871.0664,5.799626
65.0000,679.2361,7943.7339,7972.7203,5.874527
65.0500,516.2515,7794.7275,7811.8047,5.755960
65.1000,359.6789,7374.7109,7383.4768,5.440356
65.1500,250.5568,6746.6470,6751.2980,4.974548
65.2000,230.7020,5947.8462,5952.3187,4.385838
65.2500,324.9754,4959.1733,4969.8098,3.661897
65.3000,518.3846,3840.9163,3875.7400,2.855755
65.3500,780.0558,2737.6343,2846.5995,2.097455
65.4000,1101.8727,1708.0920,2032.6588,1.497721
65.4500,1456.7130,738.4437,1633.1907,1.203381
65.5000,1778.6390,-101.0103,1781.5050,1.312664
65.5500,2038.8489,-720.2639,2162.3332,1.593269
65.6000,2278.5635,-1135.4371,2545.7944,1.875814
65.6500,2508.7300,-1368.3480,2857.6393,2.105590
65.7000,2658.8992,-1351.5630,2982.6946,2.197734
65.7500,2703.3635,-1058.0343,2903.0348,2.139039
65.8000,2711.3557,-554.9748,2767.5706,2.039225
65.8500,2717.9836,151.0213,2722.1761,2.005777
65.9000,2661.7268,1107.2175,2882.8320,2.124153
65.9500,2508.7891,2253.2537,3372.1172,2.484672
66.0000,2328.8118,3487.2505,4193.3614,3.089788
66.0500,2169.8484,4811.2939,5277.9533,3.888946
66.1000,1998.1348,6191.1265,6505.5814,4.793497
66.1500,1800.9858,7423.5239,7638.8649,5.628533
66.2000,1609.4738,8353.2178,8506.8592,6.268096
66.2500,1420.7240,9005.8838,9117.2583,6.717855
66.3000,1202.5890,9387.5674,9464.2824,6.973552
66.3500,963.4554,9424.8691,9473.9857,6.980702
66.4000,738.6586,9121.8574,9151.7156,6.743244
66.4500,543.3930,8547.6426,8564.8975,6.310860
66.5000,381.8364,7711.2778,7720.7257,5.688850
66.5500,248.2998,6599.6582,6604.3275,4.866256
66.6000,120.6869,5293.1177,5294.4934,3.901133
66.6500,-0.5680,3945.8599,3945.8599,2.907422
66.7000,-77.3090,2644.8171,2645.9468,1.949609
66.7500,-126.1459,1398.8286,1404.5050,1.034879
66.8000,-222.1261,291.8171,366.7386,0.270223
66.8500,-355.4331,-543.6679,649.5440,0.478603
66.9000,-467.6642,-1068.9705,1166.7938,0.859727
66.9500,-586.6037,-1306.6140,1432.2514,1.055324
67.0000,-744.7563,-1222.8488,1431.7895,1.054983
67.0500,-874.0389,-723.4613,1134.6102,0.836013
67.1000,-929.5918,231.6592,958.0224,0.705898
67.1500,-939.1635,1583.6031,1841.1483,1.356610
67.2000,-889.8484,3247.2773,3366.9928,2.480896
67.2500,-755.9862,5126.2988,5181.7425,3.818055
67.3000,-543.9388,7080.8452,7101.7067,5.232739
67.3500,-305.8657,9018.3945,9023.5799,6.648830
67.4000,-88.8681,10854.5596,10854.9234,7.998216
67.4500,192.2173,12374.5410,12376.0338,9.119014
67.5000,587.7584,13407.5850,13420.4618,9.888578
67.5500,964.1341,13918.6191,13951.9717,10.280210
67.6000,1234.9573,13860.3760,13915.2845,10.253177
67.6500,1465.7688,13194.9453,13276.1086,9.782214
67.7000,1699.4447,11944.6992,12064.9887,8.889827
67.7500,1884.7134,10193.6240,10366.3936,7.638254
67.8000,1985.8040,8087.7109,8327.9341,6.136259
67.8500,2032.5441,5749.9004,6098.5728,4.493602
67.9000,2034.6323,3312.3186,3887.3105,2.864281
67.9500,1957.4817,976.9014,2187.7090,1.611966
68.0000,1781.7128,-1091.2312,2089.3267,1.539475
68.0500,1532.6392,-2806.8647,3198.0420,2.356408
68.1000,1236.8500,-4118.4741,4300.1892,3.168502
68.1500,887.4785,-4950.4609,5029.3818,3.705792
68.2000,517.6387,-5175.9053,5201.7252,3.832779
68.2500,175.1169,-4742.2729,4745.5051,3.496623
68.3000,-155.8703,-3781.1460,3784.3574,2.788422
68.3500,-462.7719,-2453.9812,2497.2348,1.840034
68.4000,-692.7556,-745.7439,1017.8626,0.749990
68.4500,-883.4724,1373.4965,1633.1001,1.203315
68.5000,-1128.9420,3756.2136,3922.1997,2.889988
68.5500,-1387.0067,6286.0859,6437.2870,4.743176
68.6000,-1517.1631,8884.6436,9013.2500,6.641219
68.6500,-1516.7693,11349.0605,11449.9679,8.436662
68.7000,-1456.5182,13528.0977,13606.2806,10.025495
68.7500,-1299.0562,15304.5068,15359.5402,11.317346
68.8000,-1005.3970,16493.1621,16523.7774,12.175189
68.8500,-655.3799,16999.3164,17011.9452,12.534885
68.9000,-320.2281,16813.4609,16816.5102,12.390883
68.9500,64.2052,15952.1895,15952.3187,11.754122
69.0000,562.0711,14492.3740,14503.2696,10.686422
69.0500,1131.4124,12533.3018,12584.2658,9.272445
69.1000,1741.9951,10151.7051,10300.0807,7.589392
69.1500,2412.5847,7457.3398,7837.8876,5.775179
69.2000,3117.2227,4638.9668,5589.0151,4.118145
69.2500,3773.1294,1897.2328,4223.2686,3.111824
69.3000,4303.4590,-606.1216,4345.9340,3.202208
69.3500,4657.3325,-2734.5002,5400.7627,3.979436
69.4000,4801.2119,-4349.3218,6478.2896,4.773388
69.4500,4714.3740,-5385.4863,7157.4287,5.273797
69.5000,4378.9214,-5881.7729,7332.8170,5.403028
69.5500,3783.2424,-5808.3271,6931.7810,5.107533
69.6000,2953.7585,-5067.5962,5865.5964,4.321938
69.6500,1945.8397,-3674.0991,4157.5590,3.063408
69.7000,809.7480,-1759.7252,1937.0918,1.427304
69.7500,-379.7970,555.2328,672.7030,0.495667
69.8000,-1529.3043,3215.5618,3560.7035,2.623628
69.8500,-2551.8967,6120.6528,6631.3323,4.886154
69.9000,-3394.7769,9073.2432,9687.5307,7.138048
69.9500,-4055.0540,11888.3057,12560.8628,9.255201
70.0000,-4462.5962,14374.6260,15051.3998,11.090299
70.0500,-4502.3242,16291.9941,16902.6624,12.454362
70.1000,-4180.8506,17479.4219,17972.4706,13.242628
70.1500,-3563.4211,17877.1973,18228.8824,13.431559
70.2000,-2651.8762,17480.5684,17680.5746,13.027550
70.2500,-1483.5370,16393.6582,16460.6474,12.128673
70.3000,-189.1442,14757.4766,14758.6886,10.874622
70.3500,1170.1240,12627.7598,12681.8574,9.344353
70.4000,2574.9585,10086.9619,10410.4376,7.670707
70.4500,3883.2039,7368.2324,8328.8727,6.136950
70.5000,4943.7720,4693.5820,6816.9343,5.022911
70.5500,5707.0928,2137.6194,6094.2862,4.490443
70.6000,6174.6377,-226.3331,6178.7845,4.552704
70.6500,6347.9448,-2234.2671,6729.6622,4.958606
70.7000,6198.6353,-3766.4258,7253.2091,5.344371
70.7500,5688.9312,-4799.2769,7442.9158,5.484152
70.8000,4816.8901,-5296.1582,7159.0308,5.274978
70.8500,3696.5647,-5235.8145,6409.2389,4.722510
70.9000,2498.2776,-4658.9375,5286.5007,3.895244
70.9500,1286.6907,-3591.7568,3815.2706,2.811200
71.0000,88.8326,-2048.5374,2050.4625,1.510839
71.0500,-1002.8813,-61.7596,1004.7811,0.740351
71.1000,-1914.5789,2252.8213,2956.4871,2.178424
71.1500,-2649.7976,4670.7861,5370.0717,3.956822
71.2000,-3168.6392,7011.0337,7693.8201,5.669025
71.2500,-3356.3577,9206.8564,9799.5583,7.220593
71.3000,-3214.0781,11178.6670,11631.5474,8.570455
71.3500,-2845.9070,12715.2842,13029.8748,9.600782
71.4000,-2269.0818,13646.5918,13833.9510,10.193249
71.4500,-1456.5819,14058.1807,14133.4382,10.413919
71.5000,-431.1297,14072.1230,14078.7258,10.373606
71.5500,743.9974,13629.4473,13649.7386,10.057516
71.6000,1969.5874,12675.0459,12827.1611,9.451417
71.6500,3174.5178,11364.0361,11799.1051,8.693916
71.7000,4291.0630,9891.9473,10782.5712,7.944905
71.7500,5188.9053,8215.4189,9716.8846,7.159677
71.8000,5799.4814,6298.0566,8561.5129,6.308366
71.8500,6112.1440,4363.7417,7510.0297,5.533603
71.9000,6048.8564,2541.5376,6561.1034,4.834408
71.9500,5567.3682,750.7497,5617.7588,4.139324
72.0000,4743.3569,-897.5841,4827.5348,3.557065
72.0500,3643.4209,-2124.3494,4217.5083,3.107580
72.1000,2278.8345,-2905.2251,3692.3461,2.720626
72.1500,731.4528,-3378.3843,3456.6608,2.546966
72.2000,-830.4832,-3469.9768,3567.9744,2.628985
72.2500,-2305.3430,-2989.7373,3775.3325,2.781772
72.3000,-3690.8259,-1945.9622,4172.4052,3.074347
72.3500,-4930.6431,-495.3444,4955.4624,3.651326
72.4000,-5865.7681,1286.0652,6005.0977,4.424727
72.4500,-6434.8750,3307.9033,7235.3190,5.331189
72.5000,-6705.5771,5399.9580,8609.5477,6.343760
72.5500,-6662.8525,7453.6943,9997.5579,7.366485
72.6000,-6266.0820,9405.6348,11301.7587,8.327457
72.6500,-5584.5869,11148.1973,12468.7575,9.187335
72.7000,-4714.6577,12525.5371,13383.4628,9.861316
72.7500,-3706.3669,13479.7598,13980.0243,10.300879
72.8000,-2592.8281,14038.6504,14276.0801,10.519022
72.8500,-1428.9901,14128.0166,14200.1009,10.463038
72.9000,-243.4190,13638.7021,13640.8742,10.050984
72.9500,965.0157,12594.6777,12631.5938,9.307318
73.0000,2134.4390,11137.6133,11340.2936,8.355851
73.0500,3145.9365,9323.8467,9840.2761,7.250595
73.1000,3935.3662,7143.3813,8155.6731,6.009332
73.1500,4519.1084,4743.0142,6551.2231,4.827127
73.2000,4892.6001,2339.3540,5423.1092,3.995901
73.2500,4989.1733,51.0951,4989.4350,3.676358
73.3000,4765.5708,-2039.7493,5183.7479,3.819533
73.3500,4266.6982,-3813.4561,5722.5135,4.216511
73.4000,3547.3887,-5170.4487,6270.3673,4.620185
73.4500,2624.3845,-6068.1245,6611.3183,4.871407
73.5000,1569.6508,-6483.7148,6671.0090,4.915389
73.5500,530.0551,-6362.6943,6384.7347,4.704454
73.6000,-389.7799,-5652.4741,5665.8973,4.174794
73.6500,-1186.1592,-4425.4180,4581.6261,3.375872
73.7000,-1836.2559,-2805.9333,3353.3711,2.470859
73.7500,-2279.0212,-865.3113,2437.7657,1.796215
73.8000,-2518.7991,1292.6166,2831.1140,2.086045
73.8500,-2563.5779,3496.9070,4335.9301,3.194837
73.9000,-2418.7754,5588.0176,6089.0406,4.486578
73.9500,-2140.0554,7470.8418,7771.3136,5.726125
74.0000,-1751.1013,9052.2012,9220.0164,6.793570
74.0500,-1274.0305,10202.0967,10281.3389,7.575583
74.1000,-815.7328,10846.5957,10877.2266,8.014650
74.1500,-436.5773,11002.8789,11011.5369,8.113614
74.2000,-39.2364,10688.3555,10688.4275,7.875537
74.2500,454.5725,9907.3379,9917.7608,7.307688
74.3000,932.8169,8724.4580,8774.1846,6.465069
74.3500,1256.6848,7227.6284,7336.0663,5.405422
74.4000,1467.0431,5465.9673,5659.4181,4.170020
74.4500,1657.2745,3518.6826,3889.4326,2.865845
74.5000,1788.0667,1535.0829,2356.6208,1.736425
74.5500,1811.7612,-376.3409,1850.4354,1.363453
74.6000,1767.0658,-2162.6174,2792.7470,2.057775
74.6500,1638.3416,-3701.4497,4047.8257,2.982553
74.7000,1392.8649,-4861.0527,5056.6695,3.725898
74.7500,1107.4182,-5626.0103,5733.9660,4.224949
74.8000,860.9804,-6011.5889,6072.9308,4.474708
74.8500,613.6980,-5972.5332,6003.9802,4.423903
74.9000,316.1102,-5484.9644,5494.0659,4.048184
74.9500,5.9060,-4620.2231,4620.2269,3.404315
75.0000,-289.3582,-3454.5005,3466.5980,2.554288
75.0500,-565.7247,-2017.3551,2095.1768,1.543786
75.1000,-774.7322,-378.5578,862.2738,0.635348
75.1500,-878.6269,1363.7678,1622.2971,1.195355
75.2000,-879.8370,3146.9607,3267.6406,2.407690
75.2500,-768.1053,4898.1689,4958.0283,3.653216
75.3000,-551.0721,6512.0649,6535.3401,4.815424
75.3500,-264.2713,7895.1470,7899.5687,5.820627
75.4000,57.8538,8960.9385,8961.1252,6.602812
75.4500,352.8253,9655.0107,9661.4553,7.118835
75.5000,576.8627,9979.5908,9996.2495,7.365521
75.5500,759.5255,9880.6738,9909.8231,7.301840
75.6000,934.9628,9287.3574,9334.3004,6.877778
75.6500,1046.8979,8243.5977,8309.8073,6.122902
75.7000,1021.4780,6820.7456,6896.8100,5.081766
75.7500,900.6296,5095.0171,5174.0055,3.812354
75.8000,725.4720,3214.5554,3295.4023,2.428146
75.8500,438.8467,1312.4934,1383.9167,1.019709
75.9000,45.9360,-569.4918,571.3414,0.420981
75.9500,-348.1602,-2363.1289,2388.6385,1.760017
76.0000,-694.9026,-3913.3633,3974.5820,2.928585
76.0500,-1014.4282,-5116.3086,5215.9063,3.843228
76.1000,-1275.8323,-5930.9272,6066.6009,4.470044
76.1500,-1426.5754,-6299.5542,6459.0634,4.759222
76.2000,-1474.5934,-6187.1177,6360.4128,4.686533
76.2500,-1425.2859,-5633.2979,5810.8076,4.281568
76.3000,-1237.3573,-4727.2563,4886.5126,3.600521
76.3500,-866.4864,-3514.0996,3619.3500,2.666840
76.4000,-333.4119,-2017.7148,2045.0762,1.506870
76.4500,322.0089,-351.1094,476.4111,0.351033
76.5000,1114.0812,1365.0518,1761.9714,1.298271
76.5500,2000.5076,3077.0735,3670.2060,2.704312
76.6000,2882.5850,4706.2026,5518.8440,4.066441
76.6500,3699.0601,6145.0972,7172.5354,5.284928
76.7000,4401.6660,7315.6660,8537.7768,6.290877
76.7500,4960.0044,8166.2407,9554.5346,7.040053
76.8000,5373.0288,8665.3945,10196.0042,7.512706
76.8500,5631.9585,8787.5459,10437.4288,7.690594
76.9000,5688.7075,8535.6035,10257.5787,7.558076
76.9500,5516.5430,7981.0151,9702.0023,7.148711
77.0000,5180.5308,7184.4199,8857.4143,6.526395
77.0500,4734.6162,6121.2930,7738.6574,5.702063
77.1000,4182.5190,4806.0718,6371.1688,4.694458
77.1500,3597.1907,3393.4089,4945.2002,3.643764
77.2000,3041.0610,2013.0284,3646.9625,2.687186
77.2500,2466.9441,671.3568,2556.6644,1.883823
77.3000,1893.8402,-577.4333,1979.9141,1.458857
77.3500,1444.9445,-1567.0410,2131.5445,1.570583
77.4000,1150.7578,-2199.4766,2482.3257,1.829048
77.4500,954.8642,-2532.8113,2706.8245,1.994465
77.5000,878.2841,-2572.6609,2718.4494,2.003031
77.5500,978.3766,-2214.7312,2421.2094,1.784016
77.6000,1188.2512,-1458.6298,1881.3670,1.386245
77.6500,1411.0648,-359.3657,1456.1070,1.072901
77.7000,1681.6555,1075.8165,1996.3333,1.470955
77.7500,2008.5302,2807.8413,3452.2697,2.543731
77.8000,2275.6028,4767.2998,5282.5671,3.892346
77.8500,2419.7271,6848.1411,7263.0652,5.351633
77.9000,2480.0100,8873.2783,9213.3337,6.788646
77.9500,2482.5093,10685.8037,10970.3807,8.083289
78.0000,2417.7625,12193.3857,12430.7776,9.159350
78.0500,2304.9934,13263.8750,13462.6660,9.919675
78.1000,2159.9377,13766.9463,13935.3558,10.267966
78.1500,1953.6184,13688.6699,13827.3754,10.188403
78.2000,1682.7573,13072.7266,13180.5862,9.711831
78.2500,1401.3297,11932.8809,12014.8812,8.852906
78.3000,1145.1981,10289.6836,10353.2153,7.628543
78.3500,866.1605,8270.7998,8316.0305,6.127488
78.4000,531.5633,6055.1304,6078.4178,4.478751
78.4500,194.5691,3788.1772,3793.1707,2.794916
78.5000,-115.9898,1641.3040,1645.3973,1.212376
78.5500,-398.4131,-225.9719,458.0353,0.337493
78.6000,-607.9527,-1785.5619,1886.2231,1.389823
78.6500,-699.5591,-3057.5981,3136.6048,2.311140
78.7000,-701.3620,-3963.2034,4024.7844,2.965576
78.7500,-681.6214,-4408.7539,4461.1342,3.287091
78.8000,-632.2951,-4373.8384,4419.3053,3.256270
78.8500,-492.9096,-3861.7532,3893.0833,2.868534
78.9000,-295.0988,-2912.7754,2927.6857,2.157202
78.9500,-143.7052,-1606.7002,1613.1140,1.188588
79.0000,-34.7565,-10.8165,36.4007,0.026821
79.0500,103.8696,1839.3805,1842.3109,1.357467
79.1000,227.7978,3896.4907,3903.1438,2.875947
79.1500,248.0679,6065.5103,6070.5809,4.472977
79.2000,180.1436,8253.8457,8255.8113,6.083117
79.2500,106.0678,10354.8740,10355.4173,7.630166
79.3000,-3.6824,12219.2021,12219.2027,9.003456
79.3500,-238.7193,13724.2773,13726.3533,10.113968
79.4000,-522.8575,14786.3779,14795.6194,10.901833
79.4500,-777.3156,15369.4004,15389.0444,11.339086
79.5000,-1050.1074,15523.8799,15559.3564,11.464576
79.5500,-1327.0681,15293.2861,15350.7560,11.310874
79.6000,-1529.0797,14633.8252,14713.4946,10.841321
79.6500,-1636.1644,13468.1904,13567.2100,9.996706
79.7000,-1707.5134,11822.1836,11944.8578,8.801311
79.7500,-1759.0730,9875.3672,10030.8133,7.390988
79.8000,-1725.7051,7728.6455,7918.9658,5.834919
79.8500,-1603.4774,5417.5010,5649.8192,4.162947
79.9000,-1416.4220,3192.2966,3492.4217,2.573316
79.9500,-1135.5441,1260.7856,1696.7736,1.250231
80.0000,-771.8494,-473.8137,905.6770,0.667329
80.0500,-421.0515,-2021.4232,2064.8090,1.521410
80.1000,-164.3782,-3157.1497,3161.4260,2.329429
80.1500,23.5037,-3755.0103,3755.0838,2.766853
80.2000,184.3925,-3842.4626,3846.8844,2.834494
80.2500,288.1728,-3407.7214,3419.8843,2.519868
80.3000,326.0363,-2366.1721,2388.5289,1.759936
80.3500,348.5911,-755.5316,832.0720,0.613094
80.4000,383.6994,1215.7946,1274.9046,0.939386
80.4500,408.3969,3390.8137,3415.3193,2.516504
80.5000,397.1356,5684.2534,5698.1097,4.198529
80.5500,355.7878,7922.4121,7930.3971,5.843342
80.6000,314.8867,9865.2852,9870.3093,7.272725
80.6500,289.1583,11382.9736,11386.6457,8.390004
80.7000,240.2445,12467.7891,12470.1035,9.188327
80.7500,115.0964,13062.8057,13063.3127,9.625420
80.8000,-79.8410,13065.6729,13065.9168,9.627339
80.8500,-294.2538,12510.1826,12513.6427,9.220408
80.9000,-517.9432,11546.9395,11558.5499,8.516668
80.9500,-784.4882,10232.8535,10262.8803,7.561982
81.0000,-1095.1877,8605.8662,8675.2735,6.392188
81.0500,-1394.9468,6839.8853,6980.6810,5.143564
81.1000,-1644.2358,5053.4336,5314.1982,3.915652
81.1500,-1855.8733,3270.0627,3759.9968,2.770473
81.2000,-2028.4883,1605.2583,2586.8164,1.906040
81.2500,-2140.1992,200.5371,2149.5739,1.583867
81.3000,-2216.8699,-900.1566,2392.6541,1.762976
81.3500,-2311.4272,-1691.3315,2864.1401,2.110380
81.4000,-2440.8906,-2133.4480,3241.8432,2.388682
81.4500,-2567.7473,-2167.7107,3360.4012,2.476039
81.5000,-2646.6304,-1793.5259,3197.0905,2.355707
81.5500,-2675.4482,-1117.0107,2899.2648,2.136261
81.6000,-2645.6577,-239.2202,2656.4508,1.957349
81.6500,-2544.3567,853.6937,2683.7555,1.977467
81.7000,-2400.3528,2154.5674,3225.5006,2.376641
81.7500,-2249.6653,3505.2283,4165.0473,3.068925
81.8000,-2107.0869,4749.0474,5195.5044,3.828195
81.8500,-1971.1731,5872.8027,6194.7829,4.564492
81.9000,-1833.2135,6897.4995,7136.9581,5.258714
81.9500,-1645.1418,7755.4312,7928.0013,5.841577
82.0000,-1357.9756,8367.9814,8477.4531,6.246429
82.0500,-990.9606,8753.7480,8809.6599,6.491208
82.1000,-590.0038,8906.3936,8925.9146,6.576868
82.1500,-192.7014,8730.8604,8732.9867,6.434713
82.2000,202.9568,8228.7715,8231.2740,6.065037
82.2500,622.1176,7497.1328,7522.9004,5.543087
82.3000,1051.4525,6620.3579,6703.3343,4.939207
82.3500,1453.7767,5714.1958,5896.2276,4.344508
82.4000,1786.9579,4855.0098,5173.4262,3.811928
82.4500,1998.0709,3998.3567,4469.8035,3.293478
82.5000,2054.4341,3135.3325,3748.4676,2.761978
82.5500,1972.2332,2379.0181,3090.2153,2.276959
82.6000,1788.1680,1818.4492,2550.3534,1.879173
