# ABAQUS Dynamic Analysis - Stress History 
# ODB: tree_H8m_DBH15cm.odb 
# f1=0.2786 Hz  U1_tip_max=0.0000 m  U2_tip_max=0.0000 m 
# sigma_max_SM2=138.041 MPa  sigma_max_Mres=138.749 MPa 
# DAF_SM2=7.669  DAF_Mres=7.708 
time_s,SM1_Nm,SM2_Nm,Mres_Nm,sigma_bending_MPa 
119.5500,8740.2236,19952.1191,21782.5289,38.044413
119.6000,5867.3516,19939.5898,20784.9238,36.302040
119.6500,2945.2585,19884.0332,20100.9782,35.107490
119.7000,-2.8576,19789.4785,19789.4787,34.563439
119.7500,-2971.4880,19616.5586,19840.3405,34.652272
119.8000,-5959.4692,19309.8652,20208.5667,35.295400
119.8500,-8942.2227,18863.9961,20876.1513,36.461374
119.9000,-11868.1797,18318.7539,21827.2865,38.122585
119.9500,-14669.5117,17720.5039,23004.5829,40.178799
120.0000,-17296.1914,17100.7617,24322.7114,42.480985
120.0500,-19740.3359,16447.8242,25694.5867,44.877042
120.1000,-22016.0352,15735.7705,27061.4168,47.264288
120.1500,-24136.6602,14967.1660,28400.6060,49.603257
120.2000,-26112.3125,14146.7725,29698.2160,51.869606
120.2500,-27925.9824,13279.0029,30922.3611,54.007645
120.3000,-29519.6738,12385.5029,32012.6823,55.911952
120.3500,-30849.5117,11482.4141,32917.1415,57.491641
120.4000,-31925.7676,10577.2129,33632.3069,58.740718
120.4500,-32777.3516,9683.8604,34177.9450,59.693705
120.5000,-33416.5820,8810.6953,34558.5924,60.358527
120.5500,-33834.9961,7960.5278,34758.8401,60.708271
120.6000,-34013.1562,7161.2349,34758.8562,60.708299
120.6500,-33927.9688,6462.0254,34537.8754,60.322344
120.7000,-33549.2188,5870.0654,34058.8865,59.485763
120.7500,-32872.3906,5323.9707,33300.7317,58.161603
120.8000,-31960.4746,4775.6743,32315.3060,56.440501
120.8500,-30896.1191,4251.9448,31187.3246,54.470418
120.9000,-29687.7656,3786.7632,29928.2977,52.271457
120.9500,-28280.0254,3372.8872,28480.4530,49.742715
121.0000,-26652.6133,3025.4836,26823.7832,46.849248
121.0500,-24829.1582,2786.1199,24984.9867,43.637686
121.1000,-22821.8672,2637.7893,22973.8015,40.125038
121.1500,-20656.9141,2540.8286,20812.5901,36.350360
121.2000,-18388.3574,2526.3562,18561.0928,32.417994
121.2500,-16038.8525,2627.4102,16252.6329,28.386138
121.3000,-13595.4229,2800.6536,13880.8927,24.243761
121.3500,-11045.6104,3005.5715,11447.2254,19.993224
121.4000,-8373.3545,3264.3223,8987.1500,15.696563
121.4500,-5576.1709,3611.8276,6643.7174,11.603626
121.5000,-2700.3384,4051.8650,4869.2337,8.504391
121.5500,190.3499,4577.3770,4581.3331,8.001556
121.6000,3063.6672,5195.8159,6031.7958,10.534871
121.6500,5906.3345,5900.0674,8348.3880,14.580930
121.7000,8705.8291,6659.0371,10960.5764,19.143264
121.7500,11457.0850,7440.6494,13661.1881,23.860034
121.8000,14146.4404,8210.9199,16356.6801,28.567863
121.8500,16751.7793,8963.6494,18999.1874,33.183150
121.9000,19258.4961,9740.0059,21581.4130,37.693153
121.9500,21641.0859,10585.0420,24091.0713,42.076412
122.0000,23874.4609,11497.5742,26498.7565,46.281570
122.0500,25966.1699,12426.2275,28786.3355,50.276956
122.1000,27918.0723,13322.8154,30934.0616,54.028080
122.1500,29694.7891,14165.4629,32900.4686,57.462521
122.2000,31277.2129,14958.4131,34670.1337,60.553340
122.2500,32675.0195,15741.1221,36268.9926,63.345838
122.3000,33872.5352,16546.1348,37697.7879,65.841309
122.3500,34840.2852,17363.0352,38927.1173,67.988402
122.4000,35575.4805,18152.6191,39939.1086,69.755902
122.4500,36081.5469,18874.2988,40719.9850,71.119747
122.5000,36352.9531,19505.7383,41255.4363,72.054942
122.5500,36403.1445,20039.1523,41554.2604,72.576855
122.6000,36258.5859,20474.0625,41639.7921,72.726241
122.6500,35928.0781,20824.1777,41526.7766,72.528853
122.7000,35407.4492,21124.6992,41230.3332,72.011098
122.7500,34680.2617,21403.8652,40753.4784,71.178245
122.8000,33716.5273,21637.2500,40062.1368,69.970778
122.8500,32509.2207,21778.1875,39129.7698,68.342346
122.9000,31095.0273,21815.8809,37984.6467,66.342324
122.9500,29517.2754,21759.7930,36670.9440,64.047868
123.0000,27797.9844,21623.9648,35218.2309,61.510623
123.0500,25947.0176,21430.7500,33653.0053,58.776869
123.1000,23957.5645,21197.3633,31988.9529,55.870507
123.1500,21824.8672,20938.7500,30244.9348,52.824481
123.2000,19582.9023,20640.8477,28452.3225,49.693583
123.2500,17276.8535,20239.7461,26610.8435,46.477336
123.3000,14930.0215,19696.2656,24715.3479,43.166747
123.3500,12558.5098,19039.5938,22808.3822,39.836124
123.4000,10168.4316,18309.2969,20943.4322,36.578884
123.4500,7746.5781,17534.2773,19169.2555,33.480184
123.5000,5297.6460,16749.5137,17567.3351,30.682340
123.5500,2859.5408,15950.4326,16204.7300,28.302473
123.6000,472.7986,15087.5049,15094.9111,26.364112
123.6500,-1823.6599,14146.2783,14263.3420,24.911730
123.7000,-4010.5393,13153.9824,13751.7882,24.018272
123.7500,-6112.6562,12134.3291,13586.9978,23.730457
123.8000,-8139.7983,11118.7314,13779.7861,24.067172
123.8500,-10054.2178,10125.3740,14269.2149,24.921987
123.9000,-11840.6162,9109.3994,14939.2553,26.092251
123.9500,-13519.2354,8021.9644,15720.1029,27.456045
124.0000,-15089.4736,6881.9502,16584.7355,28.966174
124.0500,-16532.9375,5722.5449,17495.3006,30.556528
124.1000,-17831.4141,4550.6738,18402.9335,32.141759
124.1500,-18953.0059,3399.0073,19255.3806,33.630606
124.2000,-19857.7617,2325.5449,19993.4704,34.919722
124.2500,-20524.2090,1332.3524,20567.4091,35.922138
124.3000,-20961.7949,360.0573,20964.8870,36.616356
124.3500,-21189.6289,-622.4904,21198.7704,37.024846
124.4000,-21222.4883,-1591.2681,21282.0615,37.170319
124.4500,-21072.1016,-2503.1450,21220.2545,37.062369
124.5000,-20734.4766,-3303.6797,20996.0191,36.670729
124.5500,-20214.1250,-3953.3252,20597.0782,35.973957
124.6000,-19533.3242,-4482.4072,20041.0262,35.002781
124.6500,-18676.9434,-4969.8179,19326.8544,33.755439
124.7000,-17613.1484,-5442.2891,18434.7907,32.197400
124.7500,-16356.4316,-5854.3052,17372.5572,30.342149
124.8000,-14941.2715,-6158.3530,16160.6592,28.225501
124.8500,-13397.8564,-6320.1343,14813.7320,25.873017
124.9000,-11766.2451,-6321.9893,13357.0982,23.328924
124.9500,-10067.7578,-6201.6680,11824.5690,20.652276
125.0000,-8274.1914,-6011.8716,10227.6509,17.863168
125.0500,-6359.4629,-5731.0361,8560.8144,14.951944
125.1000,-4357.9761,-5285.7837,6850.6543,11.965053
125.1500,-2319.2141,-4662.9277,5207.8450,9.095794
125.2000,-267.1382,-3917.3364,3926.4345,6.857739
125.2500,1775.2953,-3080.3105,3555.2759,6.209489
125.3000,3801.9211,-2170.1436,4377.6852,7.645874
125.3500,5840.6191,-1233.3300,5969.4166,10.425922
125.4000,7904.2124,-283.3676,7909.2902,13.814021
125.4500,9949.2480,710.3757,9974.5762,17.421159
125.5000,11910.9727,1763.2714,12040.7805,21.029901
125.5500,13756.5830,2871.7795,14053.1382,24.544597
125.6000,15480.5713,4024.4211,15995.1259,27.936388
125.6500,17088.2227,5196.8198,17860.9711,31.195192
125.7000,18598.6133,6372.3896,19660.0042,34.337304
125.7500,20020.1660,7548.2817,21395.8782,37.369106
125.8000,21321.6699,8711.5898,23032.7030,40.227913
125.8500,22462.4746,9851.5566,24527.8604,42.839289
125.9000,23432.5098,10980.8223,25877.8085,45.197049
125.9500,24229.6055,12116.7793,27090.4065,47.314920
126.0000,24848.1523,13254.8018,28162.3942,49.187207
126.0500,25313.2598,14356.3691,29100.9700,50.826483
126.1000,25650.4141,15377.5381,29906.7287,52.233785
126.1500,25833.9551,16306.6836,30549.9781,53.357257
126.2000,25834.7148,17154.1914,31011.2685,54.162926
126.2500,25662.3887,17930.4355,31305.8894,54.677498
126.3000,25331.1875,18653.2754,31458.1268,54.943390
126.3500,24844.4277,19346.2305,31488.4459,54.996344
126.4000,24203.5840,19991.0215,31391.9483,54.827805
126.4500,23408.3262,20544.2773,31145.0970,54.396665
126.5000,22460.9707,20996.5547,30746.5529,53.700586
126.5500,21367.8926,21330.1660,30192.0986,52.732200
126.6000,20140.5195,21520.1484,29474.6894,51.479205
126.6500,18804.2344,21592.0996,28632.4640,50.008211
126.7000,17390.4570,21581.5254,27716.2449,48.407982
126.7500,15902.8301,21499.8457,26742.1646,46.706696
126.8000,14311.0518,21346.4844,25699.7782,44.886110
126.8500,12591.4580,21112.5703,24582.2180,42.934228
126.9000,10755.6787,20797.4023,23414.0250,40.893913
126.9500,8832.8047,20408.3691,22237.8050,38.839578
127.0000,6839.1396,19959.1055,21098.3346,36.849429
127.0500,4784.3047,19470.2891,20049.4820,35.017549
127.1000,2684.5720,18933.3418,19122.7184,33.398904
127.1500,549.6926,18316.6523,18324.8988,32.005467
127.2000,-1614.5895,17626.9805,17700.7723,30.915395
127.2500,-3784.4890,16907.6348,17326.0056,30.260844
127.3000,-5917.1016,16190.6553,17238.0222,30.107176
127.3500,-7971.6440,15491.8965,17422.5706,30.429500
127.4000,-9925.5459,14812.9355,17830.8587,31.142599
127.4500,-11781.6719,14127.9932,18395.8686,32.129420
127.5000,-13566.0566,13428.8770,19088.5471,33.339222
127.5500,-15294.6221,12749.8574,19911.9142,34.777279
127.6000,-16956.1719,12096.5137,20828.7639,36.378609
127.6500,-18534.9219,11455.9883,21789.5157,38.056616
127.7000,-19996.4180,10862.2744,22756.2241,39.745027
127.7500,-21278.9082,10343.7910,23659.7960,41.323166
127.8000,-22364.7832,9889.6396,24453.8034,42.709944
127.8500,-23308.6367,9492.9365,25167.6060,43.956641
127.9000,-24146.1875,9145.5039,25820.1203,45.096294
127.9500,-24843.8809,8828.9961,26366.0689,46.049824
128.0000,-25357.4141,8558.1904,26762.6806,46.742528
128.0500,-25672.6367,8369.7207,27002.5277,47.161435
128.1000,-25794.7012,8251.9492,27082.4902,47.301094
128.1500,-25735.2246,8167.9922,27000.3311,47.157599
128.2000,-25506.8594,8117.4849,26767.3950,46.750762
128.2500,-25123.3086,8121.4346,26403.3773,46.114985
128.3000,-24603.1094,8201.4766,25934.0936,45.295355
128.3500,-23946.2246,8356.4697,25362.4182,44.296891
128.4000,-23097.6055,8553.4570,24630.4893,43.018536
128.4500,-22002.5781,8761.6582,23682.9073,41.363531
128.5000,-20688.5195,8947.6494,22540.5251,39.368296
128.5500,-19230.9531,9090.8096,21271.3981,37.151694
128.6000,-17692.0508,9223.6738,19952.0630,34.847401
128.6500,-16098.1719,9379.6504,18631.3977,32.540785
128.7000,-14433.7617,9536.4541,17299.6368,30.214790
128.7500,-12671.8008,9650.1143,15927.9390,27.819042
128.8000,-10800.4873,9705.7666,14520.7586,25.361323
128.8500,-8829.6836,9722.3506,13133.4464,22.938304
128.9000,-6795.8789,9729.6631,11868.0375,20.728196
128.9500,-4747.9497,9749.4688,10844.1305,18.939885
129.0000,-2725.6897,9780.2139,10152.9290,17.732662
129.0500,-737.1509,9784.8457,9812.5734,17.138212
129.1000,1249.5656,9712.6211,9792.6719,17.103453
129.1500,3266.5349,9560.3320,10102.9797,17.645423
129.2000,5296.2949,9388.6221,10779.4696,18.826951
129.2500,7281.5474,9258.3213,11778.6861,20.572138
129.3000,9175.8818,9186.3945,12984.0923,22.677448
129.3500,10962.6230,9164.7812,14288.8880,24.956347
129.4000,12642.2686,9171.9834,15618.9703,27.279411
129.4500,14227.8525,9181.5332,16933.1728,29.574740
129.5000,15734.0117,9191.3828,18221.9824,31.825718
129.5500,17144.7090,9205.0527,19459.5489,33.987198
129.6000,18421.9883,9212.7891,20597.2118,35.974190
129.6500,19552.2012,9214.7051,21614.7949,37.751456
129.7000,20529.7500,9208.1943,22500.2551,39.297962
129.7500,21328.5508,9204.9971,23230.1324,40.572734
129.8000,21942.1738,9258.9150,23815.6776,41.595422
129.8500,22395.0488,9389.4600,24283.7429,42.412924
129.9000,22683.7402,9535.5635,24606.4837,42.976609
129.9500,22777.4746,9621.1611,24726.1014,43.185528
130.0000,22683.1953,9610.4980,24635.1177,43.026620
130.0500,22428.6895,9525.9004,24367.7838,42.559706
130.1000,22003.5879,9439.6602,23942.9544,41.817718
130.1500,21382.4531,9407.9551,23360.6276,40.800651
130.2000,20565.7422,9422.4180,22621.4878,39.509702
130.2500,19560.5898,9433.8457,21716.6784,37.929401
130.3000,18361.5371,9395.7100,20625.8433,36.024197
130.3500,16985.3184,9319.7549,19374.1805,33.838097
130.4000,15475.6172,9280.3838,18044.9508,31.516523
130.4500,13844.7656,9328.0947,16694.0375,29.157076
130.5000,12087.1611,9453.8496,15345.1861,26.801232
130.5500,10230.6406,9624.8262,14046.4688,24.532949
130.6000,8293.9951,9782.4844,12825.2624,22.400043
130.6500,6263.0308,9844.7549,11668.1084,20.379008
130.7000,4147.5234,9775.8867,10619.3179,18.547237
130.7500,1992.2889,9632.4795,9836.3548,17.179748
130.8000,-175.9572,9504.3662,9505.9948,16.602755
130.8500,-2357.0103,9437.8691,9727.7372,16.990041
130.9000,-4516.2769,9425.2705,10451.4344,18.254019
130.9500,-6600.6973,9431.5186,11511.8524,20.106098
131.0000,-8614.1943,9420.7471,12765.3758,22.295448
131.0500,-10569.2646,9364.5400,14121.0469,24.663203
131.1000,-12437.9043,9237.0537,15492.7281,27.058922
131.1500,-14211.0889,9035.4014,16840.2353,29.412419
131.2000,-15899.7324,8812.4688,18178.5890,31.749929
131.2500,-17484.4043,8644.3887,19504.6110,34.065901
131.3000,-18924.7598,8569.8613,20774.7215,36.284221
131.3500,-20202.9961,8563.3652,21942.9322,38.324567
131.4000,-21331.7422,8533.1592,22975.1612,40.127413
131.4500,-22307.5176,8398.2314,23836.0154,41.630943
131.5000,-23105.0527,8178.1987,24509.7204,42.807607
131.5500,-23718.8711,7973.8125,25023.3198,43.704637
131.6000,-24144.8691,7897.4800,25403.6394,44.368887
131.6500,-24361.2539,8002.2793,25641.9025,44.785026
131.7000,-24363.6777,8222.9150,25713.9092,44.910790
131.7500,-24167.8477,8429.5684,25595.7513,44.704421
131.8000,-23789.3164,8576.0859,25287.9581,44.166843
131.8500,-23241.8457,8727.8760,24826.5827,43.361025
131.9000,-22531.8262,8959.3262,24247.7363,42.350037
131.9500,-21664.0859,9324.7861,23585.6790,41.193716
132.0000,-20643.8887,9855.9150,22875.9525,39.954139
132.0500,-19464.1133,10488.7285,22110.2947,38.616875
132.1000,-18118.9980,11101.7666,21249.6426,37.113697
132.1500,-16612.8438,11666.9404,20300.3467,35.455698
132.2000,-14954.6348,12242.9355,19326.9390,33.755587
132.2500,-13171.9023,12871.9619,18417.0143,32.166352
132.3000,-11301.7158,13588.8008,17674.3964,30.869328
132.3500,-9362.7480,14416.6094,17190.1040,30.023485
132.4000,-7357.0352,15319.0000,16994.0498,29.681065
132.4500,-5275.6665,16242.1465,17077.4699,29.826763
132.5000,-3095.7688,17167.2910,17444.1871,30.467255
132.5500,-821.3373,18117.2637,18135.8716,31.675321
132.6000,1471.6871,19138.1738,19194.6753,33.524581
132.6500,3694.0356,20244.8652,20579.1270,35.942604
132.7000,5823.8486,21377.0859,22156.1959,38.697044
132.7500,7885.3545,22429.7910,23775.4987,41.525247
132.8000,9900.5889,23345.5000,25358.1157,44.289377
132.8500,11885.2158,24140.9180,26908.0337,46.996396
132.9000,13836.9688,24877.1777,28466.3956,49.718163
132.9500,15708.7559,25656.8906,30083.9001,52.543225
133.0000,17432.2930,26525.9863,31741.3420,55.438041
133.0500,18964.0449,27372.9395,33300.3426,58.160923
133.1000,20295.5488,28047.7930,34620.6296,60.466879
133.1500,21458.2559,28502.8184,35677.2673,62.312356
133.2000,22503.6348,28769.5977,36525.3792,63.793631
133.2500,23445.1328,28911.0078,37222.5822,65.011336
133.3000,24234.8691,29005.6738,37797.5925,66.015623
133.3500,24796.3555,29111.2207,38240.3245,66.788880
133.4000,25072.7207,29228.2852,38508.8818,67.257930
133.4500,25064.4062,29311.9375,38567.0084,67.359452
133.5000,24823.6953,29318.4727,38415.9952,67.095699
133.5500,24398.4141,29209.5078,38058.8749,66.471968
133.6000,23816.9785,28929.2344,37471.9771,65.446918
133.6500,23104.2910,28487.5957,36679.0318,64.061994
133.7000,22236.2637,28016.8418,35768.6294,62.471925
133.7500,21142.0898,27602.3281,34768.9011,60.725843
133.8000,19791.5449,27165.6094,33610.6469,58.702887
133.8500,18225.5332,26602.3242,32246.7629,56.320787
133.9000,16525.2148,25889.3555,30713.8642,53.643493
133.9500,14762.1445,25056.1211,29081.4394,50.792371
134.0000,12951.2139,24181.2734,27431.1488,47.910046
134.0500,11054.2188,23350.7461,25835.1136,45.122481
134.1000,9009.7773,22548.3555,24281.7714,42.409481
134.1500,6777.4995,21692.5527,22726.6659,39.693402
134.2000,4388.6348,20741.6152,21200.8188,37.028424
134.2500,1945.3682,19660.8438,19756.8528,34.506456
134.3000,-448.7871,18424.1582,18429.6233,32.188375
134.3500,-2770.4612,17101.5938,17324.5480,30.258299
134.4000,-5055.9087,15812.5117,16601.1367,28.994820
134.4500,-7328.8477,14604.1455,16339.9227,28.538595
134.5000,-9602.9932,13453.2246,16528.9664,28.868770
134.5500,-11876.0088,12333.8623,17122.0251,29.904581
134.6000,-14091.8916,11234.6035,18022.1454,31.476692
134.6500,-16163.4600,10175.3232,19099.5979,33.358523
134.7000,-18031.1367,9209.7969,20247.0306,35.362579
134.7500,-19702.5742,8359.0957,21402.4744,37.380627
134.8000,-21241.3105,7606.0854,22562.0436,39.405879
134.8500,-22703.4727,6950.2661,23743.5016,41.469362
134.9000,-24077.7520,6400.2207,24913.8709,43.513478
134.9500,-25275.2383,5965.6802,25969.7326,45.357600
135.0000,-26184.2402,5657.3047,26788.4216,46.787487
135.0500,-26767.4316,5440.7925,27314.7876,47.706814
135.1000,-27094.9316,5238.1333,27596.6187,48.199048
135.1500,-27265.3359,5000.1206,27720.0243,48.414583
135.2000,-27324.4277,4746.6118,27733.6380,48.438360
135.2500,-27246.2266,4565.0171,27626.0066,48.250376
135.3000,-26974.1152,4568.1431,27358.1948,47.782628
135.3500,-26483.2617,4786.4409,26912.3237,47.003889
135.4000,-25785.6855,5129.1392,26290.8662,45.918478
135.4500,-24906.7285,5469.4033,25500.1862,44.537511
135.5000,-23872.4707,5726.2065,24549.6293,42.877310
135.5500,-22705.2695,5907.7773,23461.2680,40.976426
135.6000,-21423.1133,6106.4077,22276.4000,38.906987
135.6500,-20018.8164,6422.6157,21023.8675,36.719368
135.7000,-18473.5977,6897.1904,19719.1543,34.440613
135.7500,-16792.1367,7491.6304,18387.5061,32.114815
135.8000,-14988.9668,8092.7178,17034.1189,29.751048
135.8500,-13072.2256,8594.7949,15644.6023,27.324179
135.9000,-11049.5059,8997.1162,14249.1993,24.887029
135.9500,-8952.1416,9371.1699,12959.9253,22.635239
136.0000,-6823.5430,9786.2266,11930.2544,20.836861
136.0500,-4664.9995,10279.9355,11288.9014,19.716702
136.1000,-2473.9285,10848.9199,11127.4159,19.434658
136.1500,-285.0967,11441.3877,11444.9392,19.989231
136.2000,1886.2792,11962.6973,12110.4985,21.151668
136.2500,4042.7175,12363.3750,13007.5596,22.718435
136.3000,6168.1401,12692.1533,14111.5807,24.646670
136.3500,8259.1318,13011.2773,15411.2490,26.916614
136.4000,10336.1455,13341.8086,16877.1965,29.476974
136.4500,12400.6602,13679.7500,18463.8006,32.248067
136.5000,14404.7852,13988.7148,20079.3919,35.069788
136.5500,16281.5957,14208.7676,21609.7070,37.742570
136.6000,18005.0469,14329.4355,23011.1807,40.190323
136.6500,19589.7109,14402.9531,24314.6424,42.466892
136.7000,21051.2734,14451.3779,25534.2601,44.597023
136.7500,22400.6504,14453.6670,26658.9127,46.561292
136.8000,23635.3340,14395.4355,27674.1319,48.334430
136.8500,24724.4746,14245.8721,28534.9700,49.837932
136.9000,25632.8379,13973.8770,29194.3764,50.989622
136.9500,26342.4062,13615.3379,29652.9896,51.790616
137.0000,26855.5547,13241.6113,29942.6299,52.296489
137.0500,27199.2773,12883.9785,30096.4714,52.565182
137.1000,27401.4746,12547.0928,30137.5239,52.636882
137.1500,27448.5723,12227.4697,30048.8791,52.482059
137.2000,27281.4805,11866.0371,29750.3280,51.960623
137.2500,26844.8809,11392.4443,29162.2258,50.933469
137.3000,26125.4707,10821.8516,28278.1310,49.389348
137.3500,25157.5430,10207.0352,27149.3192,47.417815
137.4000,24017.1836,9579.6777,25857.2105,45.161074
137.4500,22763.5840,8974.5850,24468.8359,42.736200
137.5000,21388.8379,8396.2969,22977.8195,40.132055
137.5500,19839.8184,7809.7803,21321.6102,37.239393
137.6000,18052.9434,7210.6592,19439.7112,33.952550
137.6500,16004.2676,6607.2656,17314.5182,30.240781
137.7000,13745.4922,5992.7524,14995.0538,26.189706
137.7500,11366.3809,5405.0122,12586.0546,21.982253
137.8000,8927.3486,4902.5796,10184.9320,17.788557
137.8500,6444.6665,4488.0581,7853.4319,13.716461
137.9000,3933.6230,4134.6973,5706.9354,9.967484
137.9500,1412.9473,3839.6697,4091.3914,7.145845
138.0000,-1133.3549,3602.7561,3776.8168,6.596423
138.0500,-3739.5422,3382.9365,5042.6616,8.807292
138.1000,-6392.9292,3140.6235,7122.7144,12.440222
138.1500,-9021.1846,2903.7310,9476.9945,16.552104
138.2000,-11551.1250,2736.7397,11870.8986,20.733193
138.2500,-13947.7881,2673.7156,14201.7445,24.804146
138.3000,-16207.9629,2695.2014,16430.5256,28.696838
138.3500,-18357.5684,2755.9363,18563.2837,32.421820
138.4000,-20436.0312,2834.2488,20631.6344,36.034311
138.4500,-22430.3438,2946.1616,22623.0013,39.512346
138.5000,-24262.6562,3109.0425,24461.0432,42.722589
138.5500,-25878.9141,3326.5623,26091.8418,45.570871
138.6000,-27279.0352,3613.8145,27517.3657,48.060628
138.6500,-28477.3926,3965.0779,28752.1083,50.217176
138.7000,-29492.3965,4337.0483,29809.5864,52.064121
138.7500,-30334.1914,4731.9839,30701.0560,53.621123
138.8000,-30987.0859,5198.9600,31420.1954,54.877140
138.8500,-31410.1699,5729.0679,31928.3729,55.764701
138.9000,-31570.3789,6269.7798,32186.9378,56.216299
138.9500,-31486.1426,6819.7339,32216.2373,56.267472
139.0000,-31188.6348,7400.4292,32054.5986,55.985161
139.0500,-30687.7422,8010.4438,31716.0012,55.393782
139.1000,-30020.9727,8657.8594,31244.4768,54.570238
139.1500,-29225.9688,9336.5654,30681.0805,53.586235
139.2000,-28275.9531,10005.1699,29993.8819,52.386003
139.2500,-27121.8789,10639.0293,29133.9194,50.884031
139.3000,-25751.7910,11235.1074,28095.9495,49.071158
139.3500,-24184.2871,11796.0801,26907.7544,46.995908
139.4000,-22443.2598,12335.9336,25610.0599,44.729411
139.4500,-20577.1211,12858.2979,24264.2481,42.378875
139.5000,-18652.2207,13356.9277,22941.5094,40.068638
139.5500,-16672.0137,13835.6572,21665.2129,37.839514
139.6000,-14585.7930,14289.5791,20419.0457,35.663013
139.6500,-12383.1426,14683.3496,19207.8884,33.547659
139.7000,-10088.8105,14984.7959,18064.5566,31.550765
139.7500,-7723.2822,15226.8965,17073.5897,29.819986
139.8000,-5338.1089,15470.6689,16365.7265,28.583663
139.8500,-3008.3770,15704.3408,15989.8922,27.927247
139.9000,-762.7175,15879.2041,15897.5112,27.765898
139.9500,1416.9956,15992.3789,16055.0322,28.041018
140.0000,3540.8040,16044.0752,16430.1443,28.696172
140.0500,5587.5215,16018.0371,16964.6075,29.629642
140.1000,7523.6572,15943.0498,17629.1309,30.790270
140.1500,9322.9160,15876.4434,18411.3611,32.156479
140.2000,10967.4102,15837.7432,19264.4282,33.646409
140.2500,12465.6631,15805.6396,20129.8535,35.157922
140.3000,13833.2344,15745.8350,20959.2388,36.606491
140.3500,15035.7578,15622.7148,21682.7865,37.870207
140.4000,16034.1426,15421.6396,22246.8132,38.855312
140.4500,16843.4023,15178.9844,22673.8124,39.601090
140.5000,17472.1484,14957.4414,23000.0223,40.170834
140.5500,17889.4941,14794.6514,23214.5581,40.545533
140.6000,18085.7324,14684.8643,23296.7585,40.689100
140.6500,18082.9824,14583.1387,23230.6304,40.573604
140.7000,17883.4531,14438.8613,22984.7474,40.144155
140.7500,17473.9707,14235.5557,22538.6490,39.365019
140.8000,16858.8086,14012.4346,21921.8555,38.287755
140.8500,16047.1123,13839.3545,21190.5060,37.010412
140.9000,15029.4795,13749.9189,20370.2117,35.577722
140.9500,13782.5996,13742.9014,19463.4886,33.994079
141.0000,12312.6211,13813.6064,18504.4957,32.319144
141.0500,10676.1152,13938.6621,17557.4981,30.665159
141.1000,8933.3066,14069.7861,16666.2188,29.108490
141.1500,7116.6548,14139.0410,15829.0637,27.646351
141.2000,5230.6660,14099.1279,15038.1274,26.264936
141.2500,3253.2981,14005.0371,14377.9349,25.111873
141.3000,1177.9205,13991.7109,14041.2062,24.523757
141.3500,-960.3699,14141.2354,14173.8085,24.755355
141.4000,-3126.3101,14433.7266,14768.4216,25.793880
141.4500,-5300.6162,14780.7920,15702.4948,27.425291
141.5000,-7450.0151,15054.7656,16797.2823,29.337399
141.5500,-9542.9756,15177.3955,17928.2380,31.312677
141.6000,-11597.0625,15190.7158,19111.5072,33.379323
141.6500,-13641.5752,15196.3574,20421.1129,35.666623
141.7000,-15645.4561,15261.3496,21856.0995,38.172908
141.7500,-17552.6621,15370.4150,23331.2153,40.749281
141.8000,-19330.0566,15431.4521,24734.2031,43.199678
141.8500,-20950.8965,15339.1924,25965.9563,45.351005
141.9000,-22413.0078,15058.7402,27002.0106,47.160532
141.9500,-23750.9258,14651.0752,27906.2803,48.739890
142.0000,-24984.0078,14214.2344,28744.4796,50.203852
142.0500,-26091.3027,13817.4668,29524.2014,51.565680
142.1000,-27052.6387,13468.4375,30219.9283,52.780806
142.1500,-27866.3984,13107.4316,30795.1445,53.785454
142.2000,-28509.5762,12646.6865,31188.6937,54.472810
142.2500,-28944.6426,12043.4414,31350.2283,54.754939
142.3000,-29170.3730,11345.2207,31298.9568,54.665390
142.3500,-29203.3086,10647.6045,31083.8336,54.289666
142.4000,-29028.5449,9999.5605,30702.5672,53.623762
142.4500,-28632.8965,9359.9062,30123.9208,52.613124
142.5000,-28050.8789,8661.1084,29357.5647,51.274640
142.5500,-27298.0000,7890.5811,28415.5252,49.629315
142.6000,-26336.0605,7083.1704,27271.9524,47.632000
142.6500,-25155.5430,6285.5620,25928.9343,45.286344
142.7000,-23767.6621,5538.4912,24404.4391,42.623727
142.7500,-22155.9219,4846.1348,22679.7243,39.611415
142.8000,-20349.2344,4168.6523,20771.8319,36.279174
142.8500,-18439.5273,3468.7903,18762.9602,32.770566
142.9000,-16485.2734,2756.6165,16714.1609,29.192223
142.9500,-14479.6094,2079.6494,14628.1930,25.548963
143.0000,-12385.6914,1472.4524,12472.9094,21.784638
143.0500,-10163.1875,918.0257,10204.5652,17.822848
143.1000,-7794.1372,381.1435,7803.4508,13.629166
143.1500,-5319.8105,-141.9578,5321.7043,9.294656
143.2000,-2849.7058,-645.4009,2921.8771,5.103223
143.2500,-480.2958,-1122.1311,1220.5992,2.131845
143.3000,1786.7341,-1544.1469,2361.5267,4.124539
143.3500,3997.3691,-1886.5945,4420.2035,7.720134
143.4000,6173.4492,-2140.0198,6533.8473,11.411732
143.4500,8316.2539,-2311.4473,8631.5044,15.075408
143.5000,10402.3672,-2416.2292,10679.2981,18.651995
143.5500,12353.0283,-2416.0898,12587.0886,21.984059
143.6000,14067.7959,-2223.3157,14242.4020,24.875157
143.6500,15521.6621,-1822.1990,15628.2566,27.295630
