# ABAQUS Dynamic Analysis - Stress History 
# ODB: tree_H6m_DBH15cm.odb 
# f1=0.4953 Hz  U1_tip_max=0.0000 m  U2_tip_max=0.0000 m 
# sigma_max_SM2=70.156 MPa  sigma_max_Mres=70.297 MPa 
# DAF_SM2=3.898  DAF_Mres=3.905 
time_s,SM1_Nm,SM2_Nm,Mres_Nm,sigma_bending_MPa 
159.2500,8555.1943,-866.3951,8598.9529,15.018555
159.3000,9386.9717,-926.1681,9432.5513,16.474482
159.3500,9995.2627,-879.2439,10033.8600,17.524701
159.4000,10363.2373,-721.7344,10388.3390,18.143819
159.4500,10516.4893,-456.1487,10526.3772,18.384911
159.5000,10457.1221,-127.1824,10457.8955,18.265303
159.5500,10157.9180,272.9709,10161.5850,17.747780
159.6000,9632.2295,797.5463,9665.1914,16.880801
159.6500,8920.4209,1434.9880,9035.1037,15.780317
159.7000,8047.6021,2148.9109,8329.5688,14.548061
159.7500,7010.1875,2941.2856,7602.2293,13.277721
159.8000,5782.6865,3845.4656,6944.5712,12.129085
159.8500,4406.4390,4893.1724,6584.8189,11.500757
159.9000,3007.0959,6045.7104,6752.2767,11.793231
159.9500,1647.5363,7196.6968,7382.8734,12.894604
160.0000,280.4930,8251.2334,8255.9996,14.419568
160.0500,-1116.7345,9202.7666,9270.2756,16.191058
160.1000,-2460.2654,10112.6777,10407.6490,18.177545
160.1500,-3638.2629,10972.5371,11559.9969,20.190185
160.2000,-4645.3687,11701.8496,12590.1840,21.989465
160.2500,-5562.9766,12308.4160,13507.1764,23.591044
160.3000,-6383.6958,12872.8115,14368.7455,25.095823
160.3500,-6999.6147,13344.9609,15069.2597,26.319311
160.4000,-7361.6733,13573.6094,15441.4088,26.969290
160.4500,-7517.9780,13550.7383,15496.5319,27.065565
160.5000,-7521.4414,13398.0264,15364.8687,26.835608
160.5500,-7358.3042,13136.6709,15057.1167,26.298102
160.6000,-6974.2344,12674.3604,14466.4908,25.266541
160.6500,-6349.7710,12005.1309,13580.9705,23.719930
160.7000,-5528.6440,11230.2207,12517.3385,21.862236
160.7500,-4592.4712,10405.8623,11374.2148,19.865707
160.8000,-3574.2458,9514.1670,10163.3954,17.750942
160.8500,-2428.6484,8539.5488,8878.1883,15.506256
160.9000,-1147.0542,7509.1055,7596.2095,13.267208
160.9500,213.5332,6448.0410,6451.5757,11.268040
161.0000,1604.9604,5349.6187,5585.1874,9.754844
161.0500,2998.8967,4241.6172,5194.6798,9.072801
161.1000,4380.9219,3183.6443,5415.5394,9.458545
161.1500,5726.8184,2193.0833,6132.3782,10.710544
161.2000,6984.3130,1296.4619,7103.6217,12.406875
161.2500,8123.0015,569.1110,8142.9135,14.222057
161.3000,9141.5322,7.4526,9141.5353,15.966206
161.3500,10000.6943,-494.2358,10012.8995,17.488093
161.4000,10625.1895,-953.7012,10667.9050,18.632097
161.4500,10975.4980,-1251.4877,11046.6184,19.293541
161.5000,11065.7139,-1296.9845,11141.4627,19.459192
161.5500,10930.3838,-1114.4557,10987.0515,19.189504
161.6000,10583.6396,-785.4460,10612.7449,18.535756
161.6500,10013.3350,-333.8470,10018.8987,17.498571
161.7000,9234.3291,301.7996,9239.2595,16.136887
161.7500,8286.0244,1127.2649,8362.3517,14.605318
161.8000,7171.6201,2024.6313,7451.9304,13.015216
161.8500,5881.4287,2902.0464,6558.4356,11.454677
161.9000,4448.0039,3815.1636,5860.0522,10.234911
161.9500,2926.3176,4852.5522,5666.6214,9.897073
162.0000,1357.4783,5976.4224,6128.6517,10.704035
162.0500,-227.4111,7061.7510,7065.4117,12.340139
162.1000,-1781.7028,8043.4199,8238.3899,14.388812
162.1500,-3245.8638,8954.3086,9524.4566,16.635000
162.2000,-4592.8179,9818.5742,10839.6668,18.932088
162.2500,-5830.4902,10574.2695,12075.1726,21.089969
162.3000,-6943.7671,11134.0479,13121.8491,22.918048
162.3500,-7876.7446,11475.5625,13918.7514,24.309883
162.4000,-8587.4961,11639.8516,14464.8275,25.263636
162.4500,-9098.2002,11656.8848,14787.1637,25.826614
162.5000,-9440.8770,11521.9893,14895.8516,26.016443
162.5500,-9589.2148,11232.8555,14769.2276,25.795288
162.6000,-9521.0498,10781.6826,14383.8475,25.122200
162.6500,-9260.1533,10168.8115,13753.3693,24.021034
162.7000,-8815.3105,9436.8740,12913.7249,22.554548
162.7500,-8169.0742,8617.3320,11874.0130,20.738632
162.8000,-7320.2607,7714.4263,10634.7821,18.574246
162.8500,-6295.3164,6747.2817,9228.0453,16.117301
162.9000,-5128.1318,5734.3140,7692.8599,13.436013
162.9500,-3847.5891,4690.2109,6066.4669,10.595426
163.0000,-2491.7087,3670.8220,4436.6143,7.748797
163.0500,-1110.3320,2735.1091,2951.8908,5.155643
163.1000,257.4536,1857.6945,1875.4496,3.275578
163.1500,1591.9301,1002.3724,1881.2208,3.285658
163.2000,2887.4656,244.9338,2897.8354,5.061233
163.2500,4130.2422,-304.7474,4141.4697,7.233310
163.3000,5275.5146,-653.9725,5315.8945,9.284509
163.3500,6279.5947,-874.9014,6340.2494,11.073603
163.4000,7122.7056,-931.6332,7183.3749,12.546169
163.4500,7795.9316,-694.6830,7826.8215,13.669984
163.5000,8300.0869,-147.6244,8301.3996,14.498862
163.5500,8614.0938,547.6000,8631.4817,15.075369
163.6000,8706.2900,1284.7178,8800.5674,15.370686
163.6500,8594.9834,2138.4546,8857.0157,15.469277
163.7000,8297.7295,3168.2197,8882.0004,15.512914
163.7500,7787.6719,4285.9556,8889.1647,15.525427
163.8000,7063.2939,5376.4106,8876.7062,15.503667
163.8500,6161.6250,6444.3877,8916.0392,15.572364
163.9000,5113.4434,7535.2192,9106.4171,15.904870
163.9500,3944.4819,8585.2529,9448.0424,16.501538
164.0000,2669.4507,9498.0771,9866.0750,17.231656
164.0500,1294.5330,10269.7910,10351.0590,18.078707
164.1000,-136.0719,10948.8916,10949.7371,19.124332
164.1500,-1560.1450,11533.8164,11638.8562,20.327918
164.2000,-2959.4468,11944.3857,12305.5547,21.492344
164.2500,-4334.4067,12120.6504,12872.3443,22.482274
164.3000,-5641.6572,12089.4111,13340.9954,23.300800
164.3500,-6811.0796,11890.5020,13703.0961,23.933229
164.4000,-7811.1826,11523.3271,13921.2658,24.314275
164.4500,-8651.8574,10964.8213,13967.1738,24.394455
164.5000,-9329.9600,10220.0068,13838.2330,24.169253
164.5500,-9814.3887,9327.7236,13539.8912,23.648182
164.6000,-10071.7852,8298.8701,13050.3679,22.793202
164.6500,-10077.2197,7138.7324,12349.5691,21.569218
164.7000,-9842.5254,5898.0635,11474.4263,20.040732
164.7500,-9411.1182,4629.7368,10488.2605,18.318337
164.8000,-8783.2676,3362.8413,9405.0248,16.426405
164.8500,-7922.7246,2135.4126,8205.4587,14.331296
164.9000,-6835.8574,986.7200,6906.7042,12.062948
164.9500,-5597.6211,-55.7582,5597.8988,9.777045
165.0000,-4283.4688,-941.1552,4385.6445,7.659775
165.0500,-2889.1294,-1616.4291,3310.5757,5.782107
165.1000,-1400.0979,-2090.2808,2515.8593,4.394090
165.1500,119.5565,-2384.5320,2387.5273,4.169951
165.2000,1592.0646,-2447.8940,2920.0779,5.100080
165.2500,2992.5896,-2221.0242,3726.7333,6.508949
165.3000,4313.9561,-1743.7137,4653.0371,8.126791
165.3500,5516.4233,-1106.0175,5626.2066,9.826487
165.4000,6533.4385,-324.7685,6541.5054,11.425107
165.4500,7308.8018,636.8539,7336.4955,12.813602
165.5000,7825.7671,1758.7161,8020.9546,14.009049
165.5500,8101.9302,2986.2222,8634.7435,15.081066
165.6000,8135.0854,4294.6909,9199.1296,16.066798
165.6500,7892.8408,5674.7236,9721.0814,16.978416
165.7000,7374.5601,7114.4858,10246.9530,17.896880
165.7500,6612.7451,8569.1143,10823.9603,18.904656
165.8000,5631.6514,9957.1738,11439.4409,19.979628
165.8500,4464.8047,11246.1943,12100.0565,21.133430
165.9000,3157.4810,12453.0996,12847.1544,22.438278
165.9500,1732.9301,13517.8281,13628.4527,23.802860
166.0000,203.8406,14338.1963,14339.6452,25.044998
166.0500,-1410.8434,14909.8477,14976.4494,26.157212
166.1000,-3086.0408,15289.1875,15597.5287,27.241962
166.1500,-4762.4141,15490.1826,16205.7504,28.304255
166.2000,-6366.9917,15478.4092,16736.7779,29.231725
166.2500,-7878.2051,15213.2783,17132.1322,29.922233
166.3000,-9291.0889,14672.3262,17366.6775,30.331880
166.3500,-10556.2871,13879.6230,17437.8649,30.456213
166.4000,-11606.2842,12887.9697,17343.7480,30.291832
166.4500,-12399.1738,11705.5176,17051.6466,29.781661
166.5000,-12933.7939,10326.8457,16550.7332,28.906787
166.5500,-13224.8057,8800.6289,15885.4195,27.744780
166.6000,-13270.7607,7195.7422,15096.0855,26.366163
166.6500,-13049.9502,5529.9058,14173.2515,24.754382
166.7000,-12532.6055,3788.1782,13092.6122,22.866984
166.7500,-11715.6650,2027.6085,11889.8277,20.766254
166.8000,-10640.4160,359.1919,10646.4770,18.594671
166.8500,-9356.9521,-1183.5204,9431.5043,16.472653
166.9000,-7881.9775,-2648.6396,8315.0984,14.522788
166.9500,-6236.7832,-4026.3418,7423.5364,12.965624
167.0000,-4491.5469,-5188.1475,6862.2786,11.985356
167.0500,-2705.9441,-6035.2227,6614.0794,11.551862
167.1000,-901.8519,-6619.6592,6680.8102,11.668411
167.1500,897.1234,-7017.4321,7074.5448,12.356091
167.2000,2659.8989,-7195.4517,7671.3484,13.398442
167.2500,4344.9033,-7082.5625,8309.0840,14.512283
167.3000,5899.4697,-6681.3823,8913.1707,15.567355
167.3500,7273.5762,-6049.7549,9460.6789,16.523608
167.4000,8430.2832,-5210.7739,9910.6932,17.309584
167.4500,9341.6650,-4147.2964,10220.8988,17.851375
167.5000,9966.5273,-2860.4858,10368.8980,18.109864
167.5500,10280.4941,-1399.4192,10375.3040,18.121053
167.6000,10301.8184,172.2702,10303.2586,17.995221
167.6500,10050.5439,1843.2716,10218.1742,17.846617
167.7000,9540.1963,3628.3997,10206.8913,17.826910
167.7500,8777.4385,5472.7993,10343.8367,18.066093
167.8000,7752.3853,7264.7090,10624.2870,18.555915
167.8500,6493.1987,8935.4795,11045.5613,19.291695
167.9000,5087.8032,10475.3008,11645.4999,20.339521
167.9500,3592.5251,11867.7900,12399.6241,21.656642
168.0000,2002.0782,13053.2344,13205.8792,23.064812
168.0500,338.9692,13957.6367,13961.7521,24.384986
168.1000,-1326.9431,14553.6836,14614.0509,25.524263
168.1500,-2937.3586,14872.2812,15159.5787,26.477058
168.2000,-4458.1128,14930.8086,15582.1634,27.215126
168.2500,-5867.6973,14698.8057,15826.7103,27.642241
168.3000,-7147.1372,14165.7998,15866.6775,27.712046
168.3500,-8244.5732,13366.8398,15704.9481,27.429576
168.4000,-9097.2090,12342.6113,15332.9471,26.779855
168.4500,-9699.4854,11116.7422,14753.3716,25.767594
168.5000,-10077.9717,9707.7148,13993.0426,24.439637
168.5500,-10239.2891,8163.3652,13095.1736,22.871458
168.6000,-10174.2324,6538.4404,12094.0567,21.122951
168.6500,-9878.8457,4866.6660,11012.5397,19.234021
168.7000,-9362.8506,3182.6726,9889.0028,17.271700
168.7500,-8629.9453,1513.2213,8761.6091,15.302644
168.8000,-7689.2935,-95.4128,7689.8854,13.430818
168.8500,-6572.9985,-1555.3948,6754.5216,11.797152
168.9000,-5312.4648,-2825.3167,6017.0339,10.509088
168.9500,-3946.7292,-3918.7031,5561.7359,9.713885
169.0000,-2533.9019,-4821.5425,5446.8276,9.513191
169.0500,-1126.1384,-5487.5312,5601.8914,9.784019
169.1000,252.3047,-5878.0723,5883.4846,10.275837
169.1500,1587.5814,-5994.3960,6201.0643,10.830508
169.2000,2831.4233,-5869.0195,6516.3140,11.381109
169.2500,3934.9678,-5516.4653,6776.0875,11.834818
169.3000,4891.0283,-4929.4722,6944.1957,12.128429
169.3500,5678.4478,-4141.0317,7028.0092,12.274814
169.4000,6263.6455,-3213.3594,7039.8106,12.295426
169.4500,6646.1973,-2156.4207,6987.2805,12.203679
169.5000,6832.9688,-958.0134,6899.8008,12.050891
169.5500,6828.3125,359.7098,6837.7805,11.942569
169.6000,6645.3828,1743.5154,6870.2954,11.999358
169.6500,6285.1216,3136.7681,7024.3909,12.268494
169.7000,5739.6699,4533.8242,7314.3265,12.774883
169.7500,5029.0928,5932.5317,7777.3200,13.583527
169.8000,4172.8472,7275.8652,8387.5425,14.649315
169.8500,3170.8325,8522.1387,9092.9108,15.881281
169.9000,2055.3279,9657.8428,9874.1227,17.245711
169.9500,863.2910,10651.8232,10686.7493,18.665009
170.0000,-396.7480,11482.0596,11488.9121,20.066032
170.0500,-1697.1652,12132.6133,12250.7418,21.396610
170.1000,-2988.6152,12570.5664,12920.9505,22.567167
170.1500,-4233.3184,12797.2236,13479.2402,23.542252
170.2000,-5393.9468,12834.4639,13921.8578,24.315308
170.2500,-6426.7437,12660.7617,14198.5183,24.798512
170.3000,-7302.7759,12250.6855,14262.1819,24.909704
170.3500,-8001.4214,11603.0576,14094.4560,24.616761
170.4000,-8509.0723,10712.0107,13680.3320,23.893470
170.4500,-8820.4561,9597.8047,13035.2714,22.766835
170.5000,-8919.8486,8335.9795,12208.6958,21.323175
170.5500,-8800.8311,6990.8271,11239.4969,19.630414
170.6000,-8483.4268,5553.2534,10139.3862,17.709009
170.6500,-7988.2104,4014.5769,8940.2648,15.614676
170.7000,-7324.3418,2455.0962,7724.8612,13.491905
170.7500,-6492.4038,958.2795,6562.7438,11.462202
170.8000,-5498.0151,-484.2269,5519.2976,9.639764
170.8500,-4378.6265,-1901.8754,4773.8349,8.337771
170.9000,-3191.2773,-3263.4243,4564.4484,7.972066
170.9500,-1984.5573,-4490.2100,4909.2212,8.574231
171.0000,-783.0752,-5533.7480,5588.8795,9.761293
171.0500,406.9731,-6407.3848,6420.2965,11.213409
171.1000,1558.2709,-7107.8408,7276.6482,12.709076
171.1500,2632.6467,-7588.0337,8031.7547,14.027912
171.2000,3604.2883,-7814.5176,8605.6713,15.030290
171.2500,4447.8647,-7790.5503,8970.8514,15.668097
171.3000,5169.2446,-7541.3691,9142.9393,15.968658
171.3500,5798.4136,-7075.0322,9147.5505,15.976712
171.4000,6310.5264,-6370.2534,8966.7648,15.660960
171.4500,6646.3042,-5424.2544,8578.8050,14.983366
171.5000,6809.9297,-4276.3906,8041.3095,14.044600
171.5500,6845.7900,-2978.6562,7465.7374,13.039331
171.6000,6754.4893,-1559.0237,6932.0762,12.107261
171.6500,6487.6875,-33.2611,6487.7728,11.331260
171.7000,6007.2134,1563.5719,6207.3641,10.841511
171.7500,5335.9229,3192.0557,6217.8205,10.859774
171.8000,4513.7686,4811.5361,6597.3469,11.522638
171.8500,3547.8604,6368.0684,7289.6919,12.731857
171.9000,2432.9338,7822.0635,8191.6936,14.307254
171.9500,1199.1895,9169.1943,9247.2796,16.150894
172.0000,-73.7293,10401.5811,10401.8424,18.167403
172.0500,-1328.6086,11478.8926,11555.5258,20.182376
172.1000,-2557.8193,12364.6709,12626.4613,22.052826
172.1500,-3765.3293,13038.2041,13571.0159,23.702543
172.2000,-4934.3418,13484.3115,14358.7738,25.078407
172.2500,-5997.1279,13689.9395,14945.9020,26.103859
172.3000,-6894.3135,13644.7021,15287.5588,26.700582
172.3500,-7625.8452,13368.3232,15390.4380,26.880266
172.4000,-8193.5508,12886.2793,15270.5753,26.670919
172.4500,-8575.0059,12205.5303,14916.6248,26.052725
172.5000,-8742.6689,11331.6426,14312.2459,24.997143
172.5500,-8700.4258,10270.4424,13460.2896,23.509154
172.6000,-8494.9736,9067.6875,12425.2780,21.701448
172.6500,-8138.3999,7795.4492,11269.5422,19.682890
172.7000,-7616.3730,6472.6333,9995.2049,17.457188
172.7500,-6950.3862,5095.6235,8618.1928,15.052159
172.8000,-6150.8291,3704.4709,7180.2370,12.540688
172.8500,-5216.6743,2361.2876,5726.2003,10.001131
172.9000,-4165.1211,1105.1584,4309.2469,7.526342
172.9500,-3010.5188,-56.7529,3011.0537,5.258975
173.0000,-1790.7704,-1098.7172,2100.9612,3.669447
173.0500,-559.2081,-1961.7805,2039.9256,3.562845
173.1000,678.1489,-2618.7422,2705.1241,4.724652
173.1500,1937.4365,-3095.0764,3651.4597,6.377480
173.2000,3187.8701,-3430.8733,4683.3116,8.179667
173.2500,4361.6201,-3611.7219,5662.8849,9.890547
173.3000,5427.8198,-3580.9326,6502.6384,11.357224
173.3500,6409.4399,-3331.1309,7223.3893,12.616056
173.4000,7305.6875,-2886.0706,7855.0922,13.719361
173.4500,8059.4316,-2257.0073,8369.4994,14.617802
173.5000,8617.9707,-1455.3258,8739.9881,15.264881
173.5500,8984.9473,-498.1912,8998.7483,15.716821
173.6000,9196.3320,579.1572,9214.5508,16.093732
173.6500,9245.9912,1722.6013,9405.0895,16.426518
173.7000,9085.4092,2887.3831,9533.1863,16.650247
173.7500,8700.9932,4064.7578,9603.6211,16.773265
173.8000,8123.9067,5262.6030,9679.5068,16.905804
173.8500,7382.3989,6457.6255,9808.1976,17.130569
173.9000,6486.0288,7608.4717,9997.8703,17.461843
173.9500,5443.5122,8677.3574,10243.4543,17.890770
174.0000,4276.4180,9615.1338,10523.2385,18.379429
174.0500,3019.3245,10386.1875,10816.1551,18.891024
174.1000,1720.8618,10975.0156,11109.1104,19.402687
174.1500,420.0094,11367.9404,11375.6968,19.868295
174.2000,-868.2440,11561.0791,11593.6361,20.248938
174.2500,-2129.0667,11567.3848,11761.6884,20.542451
174.3000,-3326.8999,11430.2178,11904.5429,20.791954
174.3500,-4411.3877,11185.6738,12024.1274,21.000816
174.4000,-5352.6479,10809.9492,12062.5802,21.067976
174.4500,-6139.8203,10271.7168,11966.8525,20.900782
174.5000,-6767.3481,9583.8389,11732.3045,20.491130
174.5500,-7243.6221,8765.7051,11371.3520,19.860706
174.6000,-7553.6904,7830.5942,10880.0940,19.002697
174.6500,-7654.8154,6795.8506,10236.1997,17.878099
174.7000,-7543.3438,5669.9771,9436.6665,16.481669
174.7500,-7271.1484,4487.6147,8544.4886,14.923430
174.8000,-6873.6123,3300.2844,7624.8556,13.317240
174.8500,-6315.3413,2115.1206,6660.1255,11.632284
174.9000,-5555.8564,941.1334,5635.0043,9.841852
174.9500,-4629.2949,-181.2355,4632.8412,8.091518
175.0000,-3609.0845,-1232.7977,3813.8276,6.661065
175.0500,-2521.1167,-2204.9097,3349.2769,5.849701
175.1000,-1338.5627,-3068.4587,3347.7140,5.846971
175.1500,-83.5527,-3786.0298,3786.9516,6.614124
175.2000,1145.2878,-4334.0137,4482.7847,7.829436
175.2500,2281.5679,-4719.9590,5242.4770,9.156281
175.3000,3332.4128,-4964.6685,5979.3736,10.443313
175.3500,4304.9458,-5058.8120,6642.6002,11.601675
175.4000,5164.6841,-4967.9644,7166.2146,12.516197
175.4500,5866.9189,-4681.4390,7505.7717,13.109253
175.5000,6393.6260,-4217.7695,7659.5061,13.377759
175.5500,6759.3877,-3605.3003,7660.7775,13.379979
175.6000,6979.0049,-2866.4727,7544.7448,13.177322
175.6500,7030.9814,-1988.0200,7306.6356,12.761450
175.7000,6889.0151,-960.4766,6955.6484,12.148432
175.7500,6568.4810,171.5524,6570.7208,11.476134
175.8000,6099.5142,1370.4352,6251.5730,10.918724
175.8500,5489.4434,2635.1248,6089.1601,10.635061
175.9000,4733.2339,3942.8760,6160.3388,10.759379
175.9500,3840.6504,5232.3188,6490.5898,11.336181
176.0000,2846.0269,6441.9414,7042.6187,12.300330
176.0500,1778.1281,7563.6777,7769.8752,13.570524
176.1000,635.1918,8619.1221,8642.4958,15.094606
176.1500,-578.4740,9562.2607,9579.7423,16.731559
176.2000,-1807.7266,10313.6289,10470.8556,18.287939
176.2500,-2975.6760,10868.8730,11268.8531,19.681686
176.3000,-4052.9412,11276.5752,11982.7993,20.928634
176.3500,-5043.1831,11551.9854,12604.8428,22.015068
176.4000,-5924.0767,11650.9277,13070.5318,22.828420
176.4500,-6660.2090,11530.9170,13316.1718,23.257444
176.5000,-7224.9058,11232.2354,13355.2377,23.325675
176.5500,-7592.1426,10822.3213,13219.8059,23.089135
176.6000,-7739.6880,10285.8105,12872.4772,22.482506
176.6500,-7653.2861,9601.2109,12278.2751,21.444699
176.7000,-7334.2793,8822.9521,11473.2793,20.038728
176.7500,-6814.6143,7993.0293,10503.6891,18.345284
176.8000,-6133.7310,7108.4570,9388.9732,16.398370
176.8500,-5285.3291,6165.8442,8121.1045,14.183966
176.9000,-4247.4595,5171.7920,6692.4095,11.688670
176.9500,-3057.0039,4144.8579,5150.2544,8.995209
177.0000,-1757.1326,3125.1218,3585.2338,6.261813
177.0500,-336.3655,2169.1565,2195.0812,3.833833
177.1000,1186.5258,1294.6202,1756.0994,3.067126
177.1500,2728.6255,483.9866,2771.2164,4.840085
177.2000,4222.0117,-236.2028,4228.6138,7.385512
177.2500,5647.6807,-805.4659,5704.8289,9.963805
177.3000,7009.6313,-1199.9238,7111.5926,12.420797
177.3500,8266.3193,-1439.1403,8390.6591,14.654759
177.4000,9312.6191,-1516.3046,9435.2559,16.479206
177.4500,10076.7188,-1396.6844,10173.0521,17.767808
177.5000,10580.5254,-1107.7931,10638.3609,18.580496
177.5500,10868.9053,-707.8167,10891.9285,19.023366
177.6000,10910.7686,-200.2537,10912.6061,19.059481
177.6500,10651.1025,441.2306,10660.2378,18.618706
177.7000,10118.5088,1222.0916,10192.0424,17.800976
177.7500,9372.6016,2109.6453,9607.0944,16.779331
177.8000,8433.7773,3054.0471,8969.7159,15.666114
177.8500,7311.3950,4015.0637,8341.2969,14.568545
177.9000,6026.5566,4964.1353,7807.8181,13.636794
177.9500,4613.1699,5864.4702,7461.4575,13.031856
178.0000,3112.4810,6661.6851,7352.9304,12.842307
178.0500,1554.0930,7334.9058,7497.7362,13.095218
178.1000,-42.3249,7909.3408,7909.4541,13.814307
178.1500,-1626.0759,8403.0283,8558.9139,14.948625
178.2000,-3124.6960,8798.4395,9336.8229,16.307287
178.2500,-4502.0923,9059.2363,10116.2541,17.668607
178.3000,-5738.6704,9179.1494,10825.3925,18.907157
178.3500,-6797.1123,9174.4346,11418.0114,19.942200
178.4000,-7644.9556,9042.3057,11840.9728,20.680926
178.4500,-8255.2998,8771.4229,12045.2411,21.037692
178.5000,-8598.5342,8369.8867,11999.5747,20.957933
178.5500,-8667.5098,7862.5542,11702.3709,20.438850
178.6000,-8476.4062,7243.2285,11149.6109,19.473423
178.6500,-8036.2021,6493.3657,10331.7154,18.044923
178.7000,-7362.2061,5643.6211,9276.4507,16.201843
178.7500,-6473.0205,4739.6138,8022.7136,14.012121
178.8000,-5380.6025,3801.4705,6588.0241,11.506355
178.8500,-4101.8809,2828.6880,4982.6602,8.702497
178.9000,-2671.7881,1841.9985,3245.2134,5.667948
178.9500,-1149.1351,910.1109,1465.8831,2.560247
179.0000,400.1007,68.5678,405.9336,0.708986
179.0500,1927.2213,-714.0932,2055.2642,3.589635
179.1000,3401.9924,-1437.5463,3693.2495,6.450468
179.1500,4791.2124,-2038.9323,5207.0108,9.094337
179.2000,6030.7749,-2482.2725,6521.6503,11.390429
179.2500,7051.0474,-2793.8691,7584.3901,13.246564
179.3000,7854.7158,-3008.1646,8411.0412,14.690357
179.3500,8492.0576,-3109.2776,9043.3760,15.794765
179.4000,8951.0049,-3047.9976,9455.7272,16.514960
179.4500,9165.7168,-2838.5640,9595.1972,16.758552
179.5000,9103.2480,-2544.6318,9452.2101,16.508817
179.5500,8792.8389,-2168.8430,9056.3732,15.817466
179.6000,8278.3867,-1661.3730,8443.4500,14.746961
179.6500,7552.0020,-1006.7667,7618.8131,13.306686
179.7000,6600.8271,-262.9283,6606.0616,11.537859
179.7500,5480.2749,497.8544,5502.8422,9.611024
179.8000,4253.0566,1274.4332,4439.8954,7.754527
179.8500,2933.2771,2110.4194,3613.5834,6.311327
179.9000,1518.4176,3011.3870,3372.5426,5.890336
179.9500,24.9032,3912.4685,3912.5478,6.833485
180.0000,-1492.0752,4749.4434,4978.3030,8.694886
180.0500,-2953.1360,5551.6006,6288.1858,10.982671
180.1000,-4307.3008,6338.6733,7663.6558,13.385006
180.1500,-5554.2817,7018.8013,8950.6210,15.632764
180.2000,-6680.9854,7523.8325,10061.9889,17.573830
180.2500,-7620.0967,7878.4155,10960.6252,19.143349
180.3000,-8309.9258,8112.5562,11613.2870,20.283260
180.3500,-8751.4004,8224.5908,12009.6171,20.975472
180.4000,-8983.9492,8188.5205,12155.7892,21.230770
180.4500,-8991.6191,7990.5796,12029.0722,21.009452
180.5000,-8715.3105,7664.5825,11606.1390,20.270775
180.5500,-8169.8247,7247.9019,10921.4521,19.074931
180.6000,-7420.1099,6735.5586,10021.2664,17.502706
180.6500,-6495.1650,6116.0889,8921.5308,15.581956
180.7000,-5388.4351,5412.3540,7637.3299,13.339027
180.7500,-4110.4868,4656.8394,6211.4616,10.848667
180.8000,-2718.7896,3859.2429,4720.7597,8.245073
180.8500,-1269.1790,3016.4868,3272.6148,5.715806
180.9000,215.8849,2138.7024,2149.5707,3.754346
180.9500,1719.5754,1250.0756,2125.9418,3.713077
181.0000,3207.5562,368.7694,3228.6851,5.639080
181.0500,4624.8213,-496.1514,4651.3587,8.123860
181.1000,5929.9604,-1331.2334,6077.5499,10.614783
181.1500,7131.2144,-2100.7358,7434.1986,12.984246
181.2000,8230.2822,-2754.0518,8678.8448,15.158091
181.2500,9153.5742,-3273.7646,9721.3917,16.978958
181.3000,9826.7510,-3681.5254,10493.7440,18.327915
181.3500,10261.1250,-3990.3159,11009.6915,19.229046
181.4000,10487.3477,-4190.1387,11293.4372,19.724624
181.4500,10479.4502,-4270.5742,11316.2132,19.764403
181.5000,10187.8027,-4235.3154,11033.0966,19.269924
181.5500,9617.7871,-4093.7073,10452.7637,18.256340
181.6000,8839.3691,-3849.9709,9641.4067,16.839260
181.6500,7894.7632,-3503.0811,8637.0633,15.085117
181.7000,6779.5659,-3047.0791,7432.8464,12.981885
181.7500,5513.3706,-2473.5796,6042.8347,10.554151
181.8000,4137.9326,-1782.3485,4505.4692,7.869056
181.8500,2688.7764,-996.9108,2867.6383,5.008492
181.9000,1203.9406,-151.5861,1213.4460,2.119352
181.9500,-277.5546,733.5858,784.3370,1.369889
182.0000,-1727.3944,1635.7330,2378.9733,4.155011
182.0500,-3122.5278,2527.8591,4017.4932,7.016778
182.1000,-4434.7988,3410.2073,5594.3681,9.770879
182.1500,-5619.6143,4293.4883,7072.0652,12.351760
182.2000,-6619.8667,5160.8013,8393.8373,14.660309
182.2500,-7412.1353,5971.2847,9518.1926,16.624059
182.3000,-8025.5625,6698.0415,10453.3924,18.257438
182.3500,-8479.3633,7350.4946,11221.8257,19.599550
182.4000,-8737.9893,7944.0884,11809.3605,20.625713
182.4500,-8758.0430,8449.2842,12169.3763,21.254501
182.5000,-8540.8799,8798.1602,12261.9024,21.416103
182.5500,-8114.9272,8967.0078,12093.7700,21.122450
182.6000,-7494.2754,8997.2930,11709.6304,20.451529
182.6500,-6672.4517,8912.9639,11133.8464,19.445890
182.7000,-5642.3760,8678.0605,10351.0937,18.078768
182.7500,-4431.7617,8252.2100,9366.9355,16.359880
182.8000,-3112.5198,7666.2881,8274.0409,14.451078
182.8500,-1747.3984,6979.2764,7194.6994,12.565948
182.9000,-359.8060,6183.4883,6193.9477,10.818078
182.9500,1050.0095,5252.9414,5356.8567,9.356052
183.0000,2469.7710,4219.6489,4889.2950,8.539429
183.0500,3841.5029,3139.0754,4960.9414,8.664563
183.1000,5104.0137,2041.5853,5497.1835,9.601140
183.1500,6237.0444,937.2307,6307.0694,11.015652
183.2000,7230.2637,-146.9583,7231.7570,12.630671
183.2500,8057.3247,-1158.8895,8140.2399,14.217387
183.3000,8692.1475,-2061.2915,8933.2161,15.602365
