# ABAQUS Dynamic Analysis - Stress History 
# ODB: tree_H8m_DBH25cm.odb 
# f1=0.5942 Hz  U1_tip_max=0.0000 m  U2_tip_max=0.0000 m 
# sigma_max_SM2=22.621 MPa  sigma_max_Mres=23.272 MPa 
# DAF_SM2=1.257  DAF_Mres=1.293 
time_s,SM1_Nm,SM2_Nm,Mres_Nm,sigma_bending_MPa 
54.6500,-7861.6665,269.6324,7866.2890,2.967606
54.7000,-9395.8672,4869.5259,10582.7502,3.992408
54.7500,-10683.5742,9514.4365,14306.0568,5.397048
54.8000,-11537.2549,13971.3047,18119.2054,6.835582
54.8500,-11887.4326,18115.0254,21667.1456,8.174064
54.9000,-11832.0742,21818.6348,24820.3707,9.363638
54.9500,-11518.1240,24928.3086,27460.6582,10.359703
55.0000,-10949.1924,27276.3652,29391.9192,11.088283
55.0500,-10066.2188,28735.5801,30447.6981,11.486582
55.1000,-8874.7285,29325.0137,30638.4927,11.558560
55.1500,-7473.6406,29142.0879,30085.1557,11.349810
55.2000,-5951.0938,28230.8633,28851.2939,10.884328
55.2500,-4254.1445,26527.6934,26866.6384,10.135605
55.3000,-2348.1436,23963.0039,24077.7768,9.083490
55.3500,-300.8900,20686.8867,20689.0748,7.805081
55.4000,1797.8867,17023.1660,17117.8438,6.457812
55.4500,3856.1763,13185.9990,13738.2919,5.182855
55.5000,5863.0776,9192.4160,10903.0359,4.113237
55.5500,7813.9741,5094.7715,9328.1771,3.519112
55.6000,9571.6670,1182.0697,9644.3817,3.638402
55.6500,11026.5674,-2246.9973,11253.1856,4.245334
55.7000,12227.3418,-5188.4893,13282.6318,5.010955
55.7500,13179.6270,-7756.2837,15292.5637,5.769214
55.8000,13712.2246,-9893.3721,16908.6935,6.378909
55.8500,13652.1865,-11449.9492,17818.0676,6.721976
55.9000,12979.9541,-12250.1182,17847.8179,6.733199
55.9500,11827.1318,-12129.1494,16940.9950,6.391095
56.0000,10373.8232,-11172.6533,15246.1271,5.751695
56.0500,8694.7451,-9661.8486,12998.0734,4.903603
56.1000,6733.2036,-7712.6909,10238.2436,3.862440
56.1500,4438.7622,-5186.5103,6826.6023,2.575378
56.2000,1929.5223,-2025.0696,2797.1348,1.055236
56.2500,-510.6082,1479.8436,1565.4577,0.590579
56.3000,-2708.3208,4966.8623,5657.2717,2.134241
56.3500,-4740.5698,8426.6582,9668.5868,3.647534
56.4000,-6612.2783,12119.7266,13806.1579,5.208458
56.4500,-8086.6460,16023.5986,17948.5252,6.771192
56.5000,-9004.5918,19671.3828,21634.3702,8.161699
56.5500,-9452.6895,22745.6758,24631.6687,9.292449
56.6000,-9524.4023,25371.4590,27100.2799,10.223748
56.6500,-9173.7695,27681.6250,29162.1400,11.001597
56.7000,-8355.4209,29457.5117,30619.5698,11.551421
56.7500,-7089.0200,30350.5566,31167.4589,11.758116
56.8000,-5407.9912,30348.6426,30826.7169,11.629569
56.8500,-3348.7886,29730.4277,29918.4344,11.286914
56.9000,-929.4528,28578.2734,28593.3838,10.787030
56.9500,1732.7485,26677.5801,26733.7932,10.085488
57.0000,4374.2979,23941.5000,24337.8287,9.181596
57.0500,6848.6304,20627.4922,21734.6997,8.199549
57.1000,9197.5117,17049.9121,19372.4992,7.308395
57.1500,11403.4854,13316.7119,17532.0933,6.614090
57.2000,13317.8672,9406.0986,16304.6091,6.151014
57.2500,14858.8818,5483.8193,15838.5177,5.975178
57.3000,16032.3105,1927.5659,16147.7705,6.091846
57.3500,16799.7441,-1093.5922,16835.3006,6.351221
57.4000,17150.3770,-3747.4131,17555.0145,6.622737
57.4500,17103.1875,-6182.7627,18186.4119,6.860936
57.5000,16608.9902,-8154.8853,18502.9919,6.980368
57.5500,15616.6855,-9237.0322,18143.9696,6.844924
57.6000,14115.3545,-9444.7158,16983.6948,6.407204
57.6500,12136.3291,-9119.2217,15180.6024,5.726976
57.7000,9762.8047,-8303.7012,12816.5443,4.835120
57.7500,7035.6924,-6758.5942,9756.0014,3.680512
57.8000,4022.6042,-4355.0625,5928.5676,2.236589
57.8500,975.2770,-1229.5891,1569.4122,0.592070
57.9000,-1851.5973,2313.7104,2963.3880,1.117956
57.9500,-4328.7021,6102.6382,7481.9687,2.822619
58.0000,-6410.7207,10184.1455,12033.8755,4.539854
58.0500,-8172.3823,14575.8672,16710.5876,6.304172
58.1000,-9587.2021,19092.0645,21364.0205,8.059708
58.1500,-10451.8008,23294.6953,25531.9989,9.632104
58.2000,-10699.2363,26789.7715,28847.2791,10.882814
58.2500,-10418.9219,29673.3105,31449.3131,11.864447
58.3000,-9677.6592,32237.9883,33659.2480,12.698159
58.3500,-8456.1133,34314.9688,35341.5185,13.332806
58.4000,-6713.9434,35381.9023,36013.2760,13.586230
58.4500,-4531.9868,35248.9727,35539.1190,13.407352
58.5000,-2036.9314,34258.2266,34318.7292,12.946952
58.5500,720.0541,32715.5488,32723.4719,12.345131
58.6000,3680.4707,30470.9434,30692.4136,11.578902
58.6500,6713.0840,27325.6582,28138.1786,10.615301
58.7000,9664.5283,23477.9023,25389.2695,9.578258
58.7500,12441.6885,19304.8711,22966.7947,8.664365
58.8000,14987.0068,14970.9209,21183.4569,7.991590
58.8500,17175.0703,10449.9326,20104.3312,7.584483
58.9000,18871.4766,5932.8555,19782.0980,7.462918
58.9500,20072.4453,1855.0538,20157.9832,7.604723
59.0000,20836.8438,-1606.7926,20898.7043,7.884165
59.0500,21101.7773,-4622.7715,21602.1995,8.149563
59.1000,20728.0293,-7251.7739,21959.9504,8.284527
59.1500,19703.5469,-9223.4502,21755.5003,8.207397
59.2000,18179.5723,-10277.8447,20883.7482,7.878523
59.2500,16328.5469,-10474.0840,19399.1721,7.318457
59.3000,14177.0645,-9970.2168,17331.8891,6.538562
59.3500,11645.3291,-8786.2812,14588.0920,5.503448
59.4000,8768.8594,-6882.8613,11147.4963,4.205462
59.4500,5759.9375,-4258.9390,7163.4797,2.702467
59.5000,2839.6521,-1020.0756,3017.3131,1.138300
59.5500,49.9883,2638.6101,2639.0836,0.995611
59.6000,-2633.0527,6584.6646,7091.5988,2.675349
59.6500,-5010.5376,10844.4922,11946.0662,4.506727
59.7000,-6749.2798,15442.0020,16852.5429,6.357726
59.7500,-7758.8188,20075.4277,21522.5944,8.119531
59.8000,-8239.8281,24320.1152,25678.0601,9.687206
59.8500,-8317.2793,28189.7227,29391.1143,11.087979
59.9000,-7888.2983,31874.8203,32836.4039,12.387736
59.9500,-6865.9585,35125.3672,35790.1216,13.502044
60.0000,-5343.9897,37460.6484,37839.9050,14.275337
60.0500,-3500.0935,38744.1250,38901.9007,14.675982
60.1000,-1396.5447,39230.2930,39255.1426,14.809244
60.1500,1024.4272,39018.8906,39032.3363,14.725189
60.2000,3704.1924,37813.4688,37994.4662,14.333646
60.2500,6400.6299,35495.5938,36068.0640,13.606899
60.3000,8922.2783,32416.9277,33622.3773,12.684249
60.3500,11252.2021,28927.2578,31038.6581,11.709525
60.4000,13362.2656,25110.0566,28444.0695,10.730700
60.4500,15053.4033,20978.4492,25820.5399,9.740958
60.5000,16127.8906,16636.8379,23170.9566,8.741386
60.5500,16618.4102,12304.7158,20677.9493,7.800884
60.6000,16632.5898,8239.4971,18561.5828,7.002471
60.6500,16128.5254,4608.7568,16774.0863,6.328127
60.7000,15067.6729,1434.6782,15135.8207,5.710082
60.7500,13546.3145,-1318.4073,13610.3208,5.134577
60.8000,11665.0469,-3580.6553,12202.2297,4.603366
60.8500,9504.0146,-5167.0928,10817.8160,4.081088
60.9000,7159.1196,-5978.1372,9326.9029,3.518632
60.9500,4700.9175,-6143.6934,7735.8641,2.918402
61.0000,2195.4600,-5790.9678,6193.1698,2.336411
61.0500,-321.6742,-4821.1904,4831.9097,1.822868
61.1000,-2856.8037,-3156.7668,4257.5233,1.606177
61.1500,-5316.2222,-904.4752,5392.6147,2.034397
61.2000,-7500.7407,1798.5197,7713.3510,2.909909
61.2500,-9244.7578,4873.3213,10450.5889,3.942549
61.3000,-10488.8613,8264.1162,13353.3452,5.037632
61.3500,-11274.8896,11840.3467,16349.8302,6.168074
61.4000,-11575.7979,15427.4072,19287.4049,7.276292
61.4500,-11248.4707,18950.9453,22037.8407,8.313911
61.5000,-10258.2031,22396.9590,24634.4170,9.293486
61.5500,-8721.5039,25699.7695,27139.3217,10.238476
61.6000,-6806.7783,28701.7070,29497.8002,11.128227
61.6500,-4610.7104,31209.5664,31548.3072,11.901793
61.7000,-2052.8125,33178.3945,33241.8396,12.540689
61.7500,866.1992,34650.7227,34661.5476,13.076282
61.8000,3882.3972,35486.1094,35697.8566,13.467236
61.8500,6798.3970,35432.8008,36079.1016,13.611063
61.9000,9652.5283,34452.9727,35779.5840,13.498068
61.9500,12437.9766,32802.3711,35081.3171,13.234643
62.0000,14946.0244,30737.8984,34178.9708,12.894227
62.0500,16915.2598,28198.2461,32882.6260,12.405173
62.1000,18234.9648,24970.9004,30920.2168,11.664842
62.1500,18999.7637,21164.5703,28441.6957,10.729805
62.2000,19261.4961,17146.1660,25787.5210,9.728501
62.2500,18875.2207,13108.4297,22980.5327,8.669548
62.3000,17753.7949,9040.1562,19922.8928,7.516034
62.3500,16040.8047,5014.7363,16806.3975,6.340317
62.4000,13985.8457,1292.5258,14045.4442,5.298730
62.4500,11746.6152,-1988.1498,11913.6774,4.494508
62.5000,9251.4932,-4907.0571,10472.3128,3.950745
62.5500,6312.8945,-7370.7173,9704.6438,3.661137
62.6000,3018.4482,-9090.3457,9578.3827,3.613504
62.6500,-213.0250,-9948.4277,9950.7082,3.753966
62.7000,-3136.8945,-10121.1729,10596.1430,3.997460
62.7500,-5896.7964,-9835.8135,11468.0179,4.326380
62.8000,-8652.8887,-9036.1230,12510.9553,4.719835
62.8500,-11235.3574,-7531.1514,13525.9564,5.102750
62.9000,-13310.7939,-5381.8740,14357.6392,5.416508
62.9500,-14791.7637,-2821.6079,15058.4775,5.680903
63.0000,-15771.8623,9.2892,15771.8650,5.950033
63.0500,-16211.5166,3143.9333,16513.5577,6.229841
63.1000,-15979.3760,6641.3340,17304.5593,6.528252
63.1500,-15071.4033,10295.6484,18252.3307,6.885804
63.2000,-13621.6348,13766.8057,19366.8240,7.306254
63.2500,-11659.1865,16967.3086,20587.0394,7.766587
63.3000,-9081.6064,19987.6094,21954.0453,8.282299
63.3500,-5983.6079,22782.9453,23555.5972,8.886494
63.4000,-2641.0173,25069.3145,25208.0443,9.509890
63.4500,775.6061,26630.2539,26641.5463,10.050687
63.5000,4227.2578,27635.0664,27956.5127,10.546767
63.5500,7743.0264,28272.1855,29313.3235,11.058632
63.6000,11245.1553,28362.1328,30510.0655,11.510110
63.6500,14450.7451,27636.3711,31186.4240,11.765271
63.7000,17125.6348,26096.9395,31214.3815,11.775818
63.7500,19243.7734,23996.3262,30759.4942,11.604209
63.8000,20870.2109,21506.5020,29968.2387,11.305703
63.8500,21969.3223,18544.4863,28749.7669,10.846027
63.9000,22395.7090,15065.4404,26991.3926,10.182669
63.9500,22094.5391,11309.3203,24820.7450,9.363779
64.0000,21113.2168,7627.1968,22448.6537,8.468893
64.0500,19492.1680,4168.2725,19932.8650,7.519796
64.1000,17276.3750,872.3048,17298.3828,6.525922
64.1500,14560.9795,-2177.3274,14722.8692,5.554293
64.2000,11528.9971,-4685.4883,12444.7408,4.694855
64.2500,8319.4980,-6543.9648,10584.7779,3.993173
64.3000,4924.2778,-7861.1855,9276.1388,3.499481
64.3500,1396.7405,-8582.6162,8695.5267,3.280441
64.4000,-2058.6609,-8590.9209,8834.1387,3.332733
64.4500,-5225.0303,-7969.1738,9529.3585,3.595009
64.5000,-7980.8311,-6786.2061,10475.9848,3.952130
64.5500,-10301.3232,-5005.2090,11452.9200,4.320685
64.6000,-12133.7227,-2713.9900,12433.5420,4.690630
64.6500,-13381.3789,-106.8019,13381.8051,5.048368
64.7000,-13960.3057,2745.8223,14227.7783,5.367517
64.7500,-13824.1123,5899.3848,15030.2635,5.670260
64.8000,-13058.0254,9386.2275,16081.4581,6.066829
64.8500,-11771.6504,13147.6592,17647.4558,6.657611
64.9000,-9931.0752,16981.1484,19671.9510,7.421365
64.9500,-7582.4346,20635.9512,21984.8992,8.293939
65.0000,-4977.5698,23958.8711,24470.4660,9.231634
65.0500,-2310.8455,26776.6621,26876.1910,10.139209
65.1000,384.7572,28852.4316,28854.9970,10.885725
65.1500,3175.9316,30121.9473,30288.9130,11.426679
65.2000,6113.8901,30681.9355,31285.1534,11.802517
65.2500,9063.3594,30503.4863,31821.4890,12.004853
65.3000,11802.0352,29461.8633,31737.8232,11.973289
65.3500,14220.8848,27603.8613,31051.6783,11.714437
65.4000,16315.9932,25130.2715,29962.3460,11.303480
65.4500,18052.6797,22155.2227,28578.8932,10.781564
65.5000,19271.9141,18685.6367,26843.2429,10.126779
65.5500,19815.6387,14783.3574,24722.6049,9.326755
65.6000,19732.0293,10599.8623,22398.8853,8.450117
65.6500,19197.0566,6309.1992,20207.2506,7.623310
65.7000,18226.8926,2078.4631,18345.0163,6.920770
65.7500,16685.7266,-1950.5469,16799.3483,6.337658
65.8000,14591.9834,-5675.1230,15656.7238,5.906596
65.8500,12194.3438,-8945.4258,15123.5797,5.705464
65.9000,9683.8867,-11533.3301,15059.7266,5.681375
65.9500,7006.3052,-13300.4512,15032.9742,5.671282
66.0000,4109.0986,-14254.8926,14835.3178,5.596715
66.0500,1187.2090,-14359.5898,14408.5837,5.435727
66.1000,-1491.1702,-13504.8438,13586.9199,5.125749
66.1500,-3844.1631,-11765.7422,12377.8140,4.669607
66.2000,-5950.1821,-9420.5977,11142.3663,4.203526
66.2500,-7831.0532,-6630.4648,10261.0165,3.871032
66.3000,-9358.7979,-3353.9690,9941.6400,3.750545
66.3500,-10398.3398,421.6972,10406.8871,3.926062
66.4000,-10948.9072,4544.3647,11854.5274,4.472194
66.4500,-11074.8701,8766.6250,14124.6756,5.328621
66.5000,-10760.4102,12895.4893,16795.2395,6.336108
66.5500,-9952.8096,16833.1172,19555.3638,7.377381
66.6000,-8714.3945,20475.7227,22252.9973,8.395080
66.6500,-7190.3955,23711.9102,24778.1450,9.347708
66.7000,-5428.9956,26479.6133,27030.4257,10.197395
66.7500,-3408.1816,28677.4902,28879.3031,10.894895
66.8000,-1251.5315,30183.7578,30209.6933,11.396793
66.8500,839.5781,30986.5449,30997.9170,11.694155
66.9000,2803.8867,31126.7832,31252.8145,11.790317
66.9500,4648.8608,30598.7930,30949.9279,11.676051
67.0000,6314.1860,29369.0742,30040.1642,11.332837
67.0500,7726.0605,27515.0840,28579.2207,10.781687
67.1000,8847.3779,25293.7695,26796.4713,10.109134
67.1500,9662.4219,22931.3281,24883.8945,9.387603
67.2000,10202.0479,20448.6055,22852.2919,8.621168
67.2500,10461.8926,17785.2383,20634.0955,7.784340
67.3000,10387.7393,14962.7803,18215.1014,6.871759
67.3500,9972.5957,12168.5830,15732.9933,5.935369
67.4000,9179.8916,9654.5605,13322.1976,5.025881
67.4500,8074.4116,7375.1406,10935.6674,4.125548
67.5000,6894.3682,5090.2588,8569.8919,3.233045
67.5500,5663.3667,2825.4561,6329.0540,2.387675
67.6000,4189.2554,781.7496,4261.5717,1.607704
67.6500,2456.2375,-914.5089,2620.9596,0.988773
67.7000,686.9625,-2282.7471,2383.8732,0.899331
67.7500,-880.1818,-3441.1526,3551.9363,1.339990
67.8000,-2230.3650,-4300.6641,4844.6093,1.827659
67.8500,-3509.9790,-4616.8384,5799.5818,2.187928
67.9000,-4711.1577,-4352.3521,6413.8893,2.419679
67.9500,-5645.9009,-3585.1533,6688.0132,2.523094
68.0000,-6223.2700,-2330.2383,6645.2314,2.506954
68.0500,-6540.7676,-572.9296,6565.8121,2.476993
68.1000,-6683.4976,1646.9773,6883.4347,2.596818
68.1500,-6606.4980,4149.9829,7801.8059,2.943279
68.2000,-6202.5239,6828.0415,9224.6113,3.480041
68.2500,-5436.5117,9790.9512,11199.0350,4.224905
68.3000,-4449.4419,12993.8896,13734.5805,5.181455
68.3500,-3369.7922,16039.6055,16389.7664,6.183140
68.4000,-2132.2168,18646.8223,18768.3331,7.080469
68.4500,-714.3325,20990.9414,21003.0924,7.923546
68.5000,660.7604,23301.4629,23310.8296,8.794154
68.5500,1777.7854,25519.6113,25581.4598,9.650763
68.6000,2748.2224,27419.0039,27556.3877,10.395817
68.6500,3799.6755,28756.1855,29006.1328,10.942742
68.7000,4884.0444,29564.0508,29964.7624,11.304391
68.7500,5777.7275,30035.4277,30586.0925,11.538792
68.8000,6390.7603,29990.4375,30663.7923,11.568105
68.8500,6799.2002,29148.7812,29931.2641,11.291754
68.9000,7049.7144,27552.8223,28440.4024,10.729317
68.9500,7097.0972,25405.0996,26377.7913,9.951184
69.0000,6951.1528,22918.8184,23949.7549,9.035193
69.0500,6720.0117,20166.3887,21256.5705,8.019172
69.1000,6511.6377,17060.4141,18260.8640,6.889023
69.1500,6341.2861,13638.7969,15040.9006,5.674272
69.2000,6149.3901,10151.6133,11868.8774,4.477607
69.2500,5914.0317,6849.4839,9049.3757,3.413933
69.3000,5651.2690,3855.6975,6841.2897,2.580919
69.3500,5318.5146,1197.8202,5451.7310,2.056699
69.4000,4845.8618,-1054.6190,4959.2941,1.870924
69.4500,4236.5269,-2757.8914,5055.1088,1.907071
69.5000,3535.7097,-3924.2114,5282.1093,1.992708
69.5500,2736.7759,-4659.8145,5404.0552,2.038713
69.6000,1798.7118,-4867.3442,5189.0658,1.957607
69.6500,738.9468,-4342.3447,4404.7701,1.661727
69.7000,-371.0046,-3043.9407,3066.4669,1.156844
69.7500,-1453.2017,-1157.1440,1857.6268,0.700801
69.8000,-2448.1360,1151.4406,2705.3993,1.020629
69.8500,-3318.3396,3959.9507,5166.4869,1.949089
69.9000,-4010.4546,7355.4424,8377.7251,3.160548
69.9500,-4533.2949,11168.3066,12053.2915,4.547178
70.0000,-4913.5278,15051.0898,15832.8160,5.973027
70.0500,-5014.7803,18660.4883,19322.5734,7.289560
70.1000,-4711.1841,21852.3770,22354.4545,8.433356
70.1500,-4069.5754,24623.7559,24957.7803,9.415476
70.2000,-3189.1455,26866.4004,27055.0202,10.206673
70.2500,-2101.7761,28506.7734,28584.1494,10.783546
70.3000,-846.8040,29660.5352,29672.6208,11.194179
70.3500,552.6674,30365.2090,30370.2380,11.457359
70.4000,2099.7629,30477.1328,30549.3802,11.524942
70.4500,3676.5735,29950.0742,30174.8925,11.383664
70.5000,5103.5176,28953.6621,29400.0075,11.091334
70.5500,6294.6221,27629.2500,28337.2144,10.690389
70.6000,7247.4111,25905.4863,26900.1708,10.148255
70.6500,8043.0581,23663.6816,24993.2113,9.428843
70.7000,8714.6309,20971.5293,22710.1262,8.567535
70.7500,9111.4600,18032.2793,20203.5096,7.621898
70.8000,9049.5283,14988.6152,17508.6421,6.605243
70.8500,8571.4043,11826.3223,14605.8505,5.510147
70.9000,7981.2842,8488.9951,11651.7782,4.395705
70.9500,7468.5322,5134.2197,9063.0671,3.419098
71.0000,6895.0576,2066.2996,7198.0145,2.715495
71.0500,6107.2749,-510.3362,6128.5602,2.312037
71.1000,5176.9004,-2531.4463,5762.6832,2.174008
71.1500,4251.7979,-4092.2458,5901.2084,2.226267
71.2000,3370.2327,-5297.8491,6278.9867,2.368786
71.2500,2533.7991,-6029.6841,6540.4303,2.467418
71.3000,1772.9946,-6064.6362,6318.4905,2.383689
71.3500,1081.7284,-5423.3838,5530.2105,2.086306
71.4000,453.7691,-4424.5942,4447.8018,1.677961
71.4500,-85.8330,-3181.7004,3182.8580,1.200753
71.5000,-470.9927,-1366.8848,1445.7552,0.545420
71.5500,-585.2700,1239.4965,1370.7270,0.517115
71.6000,-447.3627,4350.2876,4373.2294,1.649828
71.6500,-205.2319,7561.0767,7563.8615,2.853513
71.7000,111.8370,10905.5166,10906.0900,4.114390
71.7500,505.6914,14571.2393,14580.0116,5.500399
71.8000,925.7222,18306.7148,18330.1056,6.915145
71.8500,1355.1841,21703.0449,21745.3140,8.203554
71.9000,1698.6895,24610.6113,24669.1657,9.306595
71.9500,1845.4407,26987.8906,27050.9130,10.205124
72.0000,1851.4164,28810.6504,28870.0765,10.891414
72.0500,1798.2371,30094.9551,30148.6314,11.373757
72.1000,1649.3053,30767.1328,30811.3075,11.623756
72.1500,1343.2675,30667.9863,30697.3900,11.580780
72.2000,932.4520,29753.2148,29767.8226,11.230094
72.2500,556.1462,28201.0078,28206.4911,10.641073
72.3000,229.7611,26294.0684,26295.0722,9.919978
72.3500,-195.4924,24132.2188,24133.0106,9.104327
72.4000,-735.4570,21607.2148,21619.7278,8.156176
72.4500,-1207.4510,18650.2246,18689.2701,7.050642
72.5000,-1561.3834,15365.5459,15444.6728,5.826598
72.5500,-1912.6146,12028.2979,12179.4107,4.594758
72.6000,-2336.0029,8844.9629,9148.2391,3.451230
72.6500,-2818.5574,5825.1846,6471.2472,2.441318
72.7000,-3281.2356,2951.1208,4413.1192,1.664876
72.7500,-3723.8171,328.9790,3738.3207,1.410304
72.8000,-4239.1865,-1782.0059,4598.5049,1.734814
72.8500,-4810.6182,-3247.4307,5804.1238,2.189641
72.9000,-5276.9155,-4223.3276,6758.8707,2.549826
72.9500,-5471.7236,-4877.7603,7330.2322,2.765375
73.0000,-5378.9844,-5103.9639,7415.1143,2.797398
73.0500,-5143.4131,-4680.9956,6954.5969,2.623665
73.1000,-4867.7866,-3691.1643,6109.0131,2.304663
73.1500,-4460.5239,-2408.5334,5069.2511,1.912406
73.2000,-3772.8174,-899.7406,3878.6188,1.463233
73.2500,-2836.8184,973.1028,2999.0778,1.131421
73.3000,-1864.9633,3271.7876,3765.9902,1.420743
73.3500,-982.3280,5797.8335,5880.4627,2.218441
73.4000,-89.2174,8253.6973,8254.1794,3.113940
73.4500,909.2675,10545.5879,10584.7150,3.993149
73.5000,1946.5513,12742.1162,12889.9413,4.862810
73.5500,2953.5969,14817.5635,15109.0675,5.699989
73.6000,3997.4858,16674.9727,17147.4373,6.468976
73.6500,5142.9575,18221.2715,18933.1653,7.142653
73.7000,6299.6177,19363.0488,20362.0442,7.681707
73.7500,7321.8765,20085.7793,21378.6904,8.065243
73.8000,8117.2505,20378.0664,21935.2535,8.275210
73.8500,8710.8340,20166.1523,21967.0737,8.287214
73.9000,9160.2637,19397.9727,21452.0809,8.092930
73.9500,9334.7490,18092.0879,20358.3198,7.680302
74.0000,9090.2842,16337.9844,18696.6040,7.053409
74.0500,8488.3438,14203.5732,16546.7058,6.242347
74.1000,7563.3081,11698.7676,13930.7140,5.255448
74.1500,6231.8779,8904.2021,10868.3540,4.100154
74.2000,4558.6543,6000.2246,7535.5175,2.842820
74.2500,2823.4756,3142.5308,4224.6318,1.593768
74.3000,1203.8187,426.9588,1277.2914,0.481866
74.3500,-456.6788,-2080.3992,2129.9334,0.803530
74.4000,-2341.0881,-4338.3198,4929.6767,1.859751
74.4500,-4251.8330,-6282.0210,7585.6359,2.861728
74.5000,-5823.2764,-7793.8530,9729.0643,3.670349
74.5500,-6965.8691,-8797.6191,11221.4721,4.233369
74.6000,-7842.3906,-9335.6670,12192.5292,4.599707
74.6500,-8598.6201,-9431.0439,12762.4785,4.814724
74.7000,-9159.8574,-9001.4180,12842.4497,4.844893
74.7500,-9262.8047,-8031.5352,12259.8984,4.625122
74.8000,-8793.1484,-6646.4521,11022.4673,4.158294
74.8500,-7931.5605,-4973.0747,9361.6839,3.531753
74.9000,-6894.5225,-3041.2102,7535.4761,2.842805
74.9500,-5695.4897,-853.4146,5759.0728,2.172646
75.0000,-4251.7651,1499.2323,4508.3483,1.700802
75.0500,-2583.4380,3877.7561,4659.5219,1.757833
75.1000,-782.9932,6187.2607,6236.6076,2.352799
75.1500,1071.9935,8404.9922,8473.0788,3.196521
75.2000,2945.0610,10550.3145,10953.6533,4.132333
75.2500,4844.8564,12571.8311,13473.0683,5.082798
75.3000,6713.3525,14340.6201,15834.2189,5.973557
75.3500,8388.5830,15784.8193,17875.3698,6.743593
75.4000,9768.4863,16879.4180,19502.2582,7.357347
75.4500,10799.7686,17578.9180,20631.3683,7.783311
75.5000,11397.9824,17900.6230,21221.3644,8.005890
75.5500,11553.1074,17846.0820,21259.2788,8.020194
75.6000,11350.6777,17286.1680,20679.6878,7.801540
75.6500,10824.9893,16168.2402,19457.4506,7.340443
75.7000,9872.1357,14566.8691,17596.9526,6.638559
75.7500,8437.2031,12574.6729,15142.9454,5.712769
75.8000,6654.6929,10351.2129,12305.7932,4.642436
75.8500,4644.0630,8027.2275,9273.8181,3.498605
75.9000,2420.5986,5579.4922,6081.9430,2.294450
75.9500,45.2743,2977.4136,2977.7578,1.123377
76.0000,-2336.5254,355.8129,2363.4622,0.891631
76.0500,-4574.8408,-2083.0164,5026.7411,1.896369
76.1000,-6579.9639,-4228.3647,7821.4444,2.950688
76.1500,-8327.9424,-6048.7104,10292.7898,3.883018
76.2000,-9796.8662,-7529.3481,12355.9569,4.661361
76.2500,-10892.3447,-8621.3350,13891.3855,5.240611
76.3000,-11496.0332,-9295.0967,14783.6938,5.577240
76.3500,-11536.2510,-9581.8164,14996.5427,5.657538
76.4000,-10995.1826,-9462.0508,14506.0141,5.472483
76.4500,-9917.3496,-8903.2471,13327.4766,5.027873
76.5000,-8305.9756,-7942.4351,11492.2367,4.335517
76.5500,-6157.0449,-6608.2036,9032.0295,3.407389
76.6000,-3594.7803,-4934.7583,6105.2670,2.303250
76.6500,-774.0916,-2976.7153,3075.7198,1.160334
76.7000,2168.5608,-771.8600,2301.8305,0.868380
76.7500,5140.4912,1592.0885,5381.3935,2.030164
76.8000,8140.1763,4015.5940,9076.7541,3.424261
76.8500,11123.5947,6453.1880,12859.9376,4.851491
76.9000,13911.4766,8842.6885,16484.0019,6.218691
76.9500,16297.7441,11142.1709,19742.4526,7.447962
77.0000,18239.2168,13351.6826,22603.9036,8.527462
77.0500,19826.0137,15352.3555,25075.1996,9.459774
77.1000,21043.0566,16927.8574,27006.7138,10.188449
77.1500,21805.0332,18030.8848,28294.3860,10.674231
77.2000,22096.6777,18800.3770,29012.3653,10.945094
77.2500,21866.8984,19267.8691,29144.6741,10.995008
77.3000,21078.2422,19289.6719,28572.4296,10.779125
77.3500,19848.5801,18810.0195,27345.6206,10.316304
77.4000,18295.4766,17994.5449,25661.8025,9.681073
77.4500,16418.7207,16973.3828,23615.0400,8.908919
77.5000,14214.7998,15664.4951,21152.7053,7.979988
77.5500,11776.0674,14033.2998,18319.6415,6.911198
77.6000,9215.5273,12223.6787,15308.3071,5.775153
77.6500,6544.2407,10452.9238,12332.5060,4.652514
77.7000,3787.2576,8893.5918,9666.4003,3.646709
77.7500,1071.6136,7528.7876,7604.6695,2.868908
77.8000,-1525.7461,6351.0645,6531.7625,2.464148
77.8500,-3996.0986,5537.7070,6828.9826,2.576276
77.9000,-6304.2646,5145.0200,8137.2590,3.069831
77.9500,-8345.2588,5009.2461,9733.2364,3.671923
78.0000,-9948.2676,5028.2310,11146.7993,4.205199
78.0500,-10992.8018,5206.4443,12163.4186,4.588725
78.1000,-11502.1729,5527.9995,12761.6127,4.814397
78.1500,-11571.3613,5957.3652,13014.8609,4.909936
78.2000,-11219.2676,6451.2573,12941.8193,4.882381
78.2500,-10365.8486,6994.6641,12505.0447,4.717605
78.3000,-8957.3857,7578.3252,11733.1058,4.426386
78.3500,-7112.7563,8167.4868,10830.4729,4.085863
78.4000,-5068.4897,8781.1348,10138.9307,3.824974
78.4500,-2920.9658,9477.4678,9917.3805,3.741393
78.5000,-629.5049,10329.0781,10348.2429,3.903938
78.5500,1788.6754,11384.7207,11524.3753,4.347642
78.6000,4237.2544,12512.8350,13210.8048,4.983858
78.6500,6601.2251,13449.5771,14982.2328,5.652140
78.7000,8792.7695,14088.3555,16607.0634,6.265117
